Date/Time (UTC), Reading
2017-08-12 09:33:39.10,28.408
2017-08-12 09:33:41.35,28.408
2017-08-12 09:33:43.60,28.403
2017-08-12 09:33:45.85,28.403
2017-08-12 09:33:48.10,28.402
2017-08-12 09:33:50.35,28.40
2017-08-12 09:33:52.60,28.398
2017-08-12 09:33:54.85,28.392
2017-08-12 09:33:57.10,28.39
2017-08-12 09:33:59.35,28.385
2017-08-12 09:34:01.60,28.383
2017-08-12 09:34:03.85,28.38
2017-08-12 09:34:06.10,28.38
2017-08-12 09:34:08.35,28.375
2017-08-12 09:34:10.60,28.367
2017-08-12 09:34:12.85,28.362
2017-08-12 09:34:15.10,28.355
2017-08-12 09:34:17.35,28.347
2017-08-12 09:34:19.60,28.347
2017-08-12 09:34:21.85,28.35
2017-08-12 09:34:24.10,28.357
2017-08-12 09:34:26.35,28.36
2017-08-12 09:34:28.59,28.365
2017-08-12 09:34:30.84,28.368
2017-08-12 09:34:33.09,28.357
2017-08-12 09:34:35.34,28.35
2017-08-12 09:34:37.59,28.347
2017-08-12 09:34:39.84,28.347
2017-08-12 09:34:42.09,28.345
2017-08-12 09:34:44.34,28.343
2017-08-12 09:34:46.59,28.347
2017-08-12 09:34:48.84,28.35
2017-08-12 09:34:51.09,28.348
2017-08-12 09:34:53.34,28.343
2017-08-12 09:34:55.59,28.34
2017-08-12 09:34:57.84,28.337
2017-08-12 09:35:00.08,28.33
2017-08-12 09:35:02.33,28.327
2017-08-12 09:35:04.58,28.327
2017-08-12 09:35:06.83,28.322
2017-08-12 09:35:09.08,28.32
2017-08-12 09:35:11.33,28.32
2017-08-12 09:35:13.58,28.317
2017-08-12 09:35:15.83,28.315
2017-08-12 09:35:18.08,28.317
2017-08-12 09:35:20.33,28.32
2017-08-12 09:35:22.58,28.322
2017-08-12 09:35:24.83,28.323
2017-08-12 09:35:27.08,28.323
2017-08-12 09:35:29.32,28.323
2017-08-12 09:35:31.57,28.318
2017-08-12 09:35:33.82,28.312
2017-08-12 09:35:36.07,28.31
2017-08-12 09:35:38.32,28.31
2017-08-12 09:35:40.57,28.312
2017-08-12 09:35:42.82,28.308
2017-08-12 09:35:45.07,28.312
2017-08-12 09:35:47.32,28.317
