Date/Time, Data value, POSIX timestamp
2018-08-21 00:00:03,1534809603.9953735,-111.384
2018-08-21 00:00:06,1534809606.2043064,-111.449
2018-08-21 00:00:08,1534809608.428969,-111.424
2018-08-21 00:00:10,1534809610.6535652,-111.415
2018-08-21 00:00:12,1534809612.8623612,-111.358
2018-08-21 00:00:15,1534809615.0868912,-111.438
2018-08-21 00:00:17,1534809617.311609,-111.435
2018-08-21 00:00:19,1534809619.5204186,-111.547
2018-08-21 00:00:21,1534809621.7450652,-111.361
2018-08-21 00:00:23,1534809623.969689,-111.428
2018-08-21 00:00:26,1534809626.1785212,-111.505
2018-08-21 00:00:28,1534809628.4031723,-111.466
2018-08-21 00:00:30,1534809630.6277122,-111.338
2018-08-21 00:00:32,1534809632.8365815,-111.297
2018-08-21 00:00:35,1534809635.0611527,-111.411
2018-08-21 00:00:37,1534809637.2857993,-111.458
2018-08-21 00:00:39,1534809639.4945576,-111.339
2018-08-21 00:00:41,1534809641.71921,-111.477
2018-08-21 00:00:43,1534809643.9437613,-111.510
2018-08-21 00:00:46,1534809646.1525445,-111.491
2018-08-21 00:00:48,1534809648.3771527,-111.550
2018-08-21 00:00:50,1534809650.601709,-111.545
2018-08-21 00:00:52,1534809652.8104436,-111.552
2018-08-21 00:00:55,1534809655.035112,-111.535
2018-08-21 00:00:57,1534809657.2597075,-111.571
2018-08-21 00:00:59,1534809659.4685135,-111.449
2018-08-21 00:01:01,1534809661.6931345,-111.526
2018-08-21 00:01:03,1534809663.9176393,-111.572
2018-08-21 00:01:06,1534809666.1264665,-111.580
2018-08-21 00:01:08,1534809668.3510962,-111.513
2018-08-21 00:01:10,1534809670.575617,-111.567
2018-08-21 00:01:12,1534809672.7843661,-111.456
2018-08-21 00:01:15,1534809675.0089107,-111.570
2018-08-21 00:01:17,1534809677.233497,-111.428
2018-08-21 00:01:19,1534809679.4422855,-111.443
2018-08-21 00:01:21,1534809681.6670036,-111.368
2018-08-21 00:01:23,1534809683.891525,-111.432
2018-08-21 00:01:26,1534809686.10028,-111.748
2018-08-21 00:01:28,1534809688.3250365,-111.510
2018-08-21 00:01:30,1534809690.549606,-111.545
2018-08-21 00:01:32,1534809692.7583892,-111.496
2018-08-21 00:01:34,1534809694.983062,-111.437
2018-08-21 00:01:37,1534809697.2076046,-111.446
2018-08-21 00:01:39,1534809699.4163203,-111.381
2018-08-21 00:01:41,1534809701.640912,-111.378
2018-08-21 00:01:43,1534809703.8654451,-111.397
2018-08-21 00:01:46,1534809706.0742931,-111.321
2018-08-21 00:01:48,1534809708.2988546,-111.455
