Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-05-20 00:00:19.64,-399.34,3381.64,1357.28,5.08,2.34,-6.66
2016-05-20 00:00:35.25,-405.00,3379.86,1356.67,-5.66,-1.78,-0.61
2016-05-20 00:00:50.85,-402.64,3381.73,1361.37,2.36,1.87,4.70
2016-05-20 00:01:06.46,-403.45,3383.30,1358.25,-0.81,1.57,-3.12
2016-05-20 00:01:22.06,-400.69,3378.97,1364.36,2.76,-4.33,6.11
2016-05-20 00:01:37.66,-403.02,3379.16,1360.36,-2.33,0.19,-4.00
2016-05-20 00:01:53.27,-400.44,3380.83,1366.43,2.58,1.67,6.07
2016-05-20 00:02:08.87,-404.33,3380.15,1359.56,-3.89,-0.68,-6.87
2016-05-20 00:02:24.47,-401.80,3378.94,1364.43,2.53,-1.21,4.87
2016-05-20 00:02:40.08,-404.13,3379.13,1362.52,-2.33,0.19,-1.91
2016-05-20 00:02:55.68,-406.14,3379.87,1368.54,-2.01,0.74,6.02
2016-05-20 00:03:11.28,-401.57,3377.97,1362.75,4.57,-1.90,-5.79
2016-05-20 00:03:26.89,-405.10,3378.88,1360.65,-3.53,0.91,-2.10
2016-05-20 00:03:42.49,-402.58,3380.69,1357.70,2.52,1.81,-2.95
2016-05-20 00:03:58.09,-403.37,3377.39,1360.54,-0.79,-3.30,2.84
2016-05-20 00:04:13.70,-400.62,3382.43,1357.50,2.75,5.04,-3.04
2016-05-20 00:04:29.30,-398.50,3382.25,1354.33,2.12,-0.18,-3.17
2016-05-20 00:04:44.90,-400.98,3385.25,1359.41,-2.48,3.00,5.08
2016-05-20 00:05:00.51,-400.70,3382.19,1356.31,0.28,-3.06,-3.10
2016-05-20 00:05:16.11,-400.05,3381.05,1358.58,0.65,-1.14,2.27
2016-05-20 00:05:31.71,-403.11,3380.71,1357.36,-3.06,-0.34,-1.22
2016-05-20 00:05:47.32,-399.33,3379.95,1353.97,3.78,-0.76,-3.39
2016-05-20 00:06:02.92,-402.20,3376.30,1358.81,-2.87,-3.65,4.84
2016-05-20 00:06:18.52,-399.47,3382.94,1359.26,2.73,6.64,0.45
2016-05-20 00:06:34.13,-399.04,3378.61,1361.10,0.43,-4.33,1.84
2016-05-20 00:06:49.73,-392.58,3379.02,1364.80,6.46,0.41,3.70
2016-05-20 00:07:05.33,-396.22,3374.31,1361.30,-3.64,-4.71,-3.50
2016-05-20 00:07:20.94,-398.75,3374.17,1358.09,-2.53,-0.14,-3.21
2016-05-20 00:07:36.54,-393.48,3378.28,1358.19,5.27,4.11,0.10
2016-05-20 00:07:52.14,-398.37,3376.00,1354.60,-4.89,-2.28,-3.59
2016-05-20 00:08:07.75,-396.47,3381.07,1360.18,1.90,5.07,5.58
2016-05-20 00:08:23.35,-394.05,3384.46,1357.44,2.42,3.39,-2.74
2016-05-20 00:08:38.95,-394.22,3379.90,1356.67,-0.17,-4.56,-0.77
2016-05-20 00:08:54.48,-391.80,3376.98,1363.95,2.42,-2.92,7.28
2016-05-20 00:09:10.08,-393.92,3379.76,1357.44,-2.12,2.78,-6.51
2016-05-20 00:09:25.70,-392.89,3381.02,1353.07,1.03,1.26,-4.37
2016-05-20 00:09:41.30,-392.17,3379.75,1355.21,0.72,-1.27,2.14
2016-05-20 00:09:56.90,-392.42,3379.18,1364.23,-0.25,-0.57,9.02
2016-05-20 00:10:12.51,-397.85,3378.32,1354.51,-5.43,-0.86,-9.72
2016-05-20 00:10:28.11,-395.36,3379.28,1357.81,2.49,0.96,3.30
2016-05-20 00:10:43.71,-397.88,3376.63,1358.74,-2.52,-2.65,0.93
2016-05-20 00:10:59.32,-395.14,3380.19,1362.74,2.74,3.56,4.00
2016-05-20 00:11:14.92,-396.64,3379.03,1356.76,-1.50,-1.16,-5.98
2016-05-20 00:11:30.52,-395.40,3380.78,1355.36,1.24,1.75,-1.40
2016-05-20 00:11:46.13,-394.97,3377.73,1357.21,0.43,-3.05,1.85
2016-05-20 00:12:01.73,-394.45,3380.08,1360.79,0.52,2.35,3.58
2016-05-20 00:12:17.34,-392.69,3379.16,1366.10,1.76,-0.92,5.31
2016-05-20 00:12:32.94,-390.13,3376.14,1360.94,2.56,-3.02,-5.16
2016-05-20 00:12:48.54,-392.10,3376.74,1365.55,-1.97,0.60,4.61
2016-05-20 00:13:04.15,-391.66,3384.82,1363.07,0.44,8.08,-2.48
2016-05-20 00:13:19.75,-390.38,3378.15,1362.65,1.28,-6.67,-0.42
2016-05-20 00:13:35.35,-393.98,3379.46,1362.25,-3.60,1.31,-0.40
2016-05-20 00:13:50.96,-389.20,3381.26,1354.04,4.78,1.80,-8.21
2016-05-20 00:14:06.56,-392.13,3379.13,1359.33,-2.93,-2.13,5.29
2016-05-20 00:14:22.16,-396.22,3380.81,1356.43,-4.09,1.68,-2.90
2016-05-20 00:14:37.77,-393.34,3376.85,1361.83,2.88,-3.96,5.40
2016-05-20 00:14:53.37,-391.92,3378.71,1364.72,1.42,1.86,2.89
2016-05-20 00:15:08.97,-390.33,3375.76,1359.30,1.59,-2.95,-5.42
2016-05-20 00:15:24.58,-395.07,3376.28,1355.21,-4.74,0.52,-4.09
2016-05-20 00:15:40.18,-392.36,3378.31,1363.45,2.71,2.03,8.24
2016-05-20 00:15:55.78,-396.83,3377.11,1359.74,-4.47,-1.20,-3.71
2016-05-20 00:16:11.39,-397.25,3372.81,1361.73,-0.42,-4.30,1.99
2016-05-20 00:16:26.99,-394.05,3376.01,1357.43,3.20,3.20,-4.30
2016-05-20 00:16:42.59,-389.38,3376.72,1361.67,4.67,0.71,4.24
2016-05-20 00:16:58.20,-396.10,3378.00,1357.04,-6.72,1.28,-4.63
2016-05-20 00:17:13.80,-389.64,3377.13,1358.79,6.46,-0.87,1.75
2016-05-20 00:17:29.40,-391.02,3378.75,1365.32,-1.38,1.62,6.53
2016-05-20 00:17:45.01,-389.19,3371.91,1363.48,1.83,-6.84,-1.84
2016-05-20 00:18:00.61,-385.80,3371.60,1359.86,3.39,-0.31,-3.62
2016-05-20 00:18:16.21,-393.22,3375.52,1363.56,-7.42,3.92,3.70
2016-05-20 00:18:31.82,-395.22,3374.76,1363.43,-2.00,-0.76,-0.13
2016-05-20 00:18:47.42,-390.95,3376.16,1363.32,4.27,1.40,-0.11
2016-05-20 00:19:03.04,-394.05,3378.61,1365.13,-3.10,2.45,1.81
2016-05-20 00:19:18.64,-394.33,3378.55,1361.03,-0.28,-0.06,-4.10
2016-05-20 00:19:34.25,-391.67,3374.50,1366.05,2.66,-4.05,5.02
2016-05-20 00:19:49.85,-392.42,3377.50,1360.92,-0.75,3.00,-5.13
2016-05-20 00:20:05.45,-394.02,3379.23,1363.90,-1.60,1.73,2.98
2016-05-20 00:20:21.06,-399.89,3377.10,1365.48,-5.87,-2.13,1.58
2016-05-20 00:20:36.66,-398.37,3375.14,1359.13,1.52,-1.96,-6.35
2016-05-20 00:20:52.26,-399.61,3375.29,1364.47,-1.24,0.15,5.34
2016-05-20 00:21:07.87,-391.52,3376.35,1364.68,8.09,1.06,0.21
2016-05-20 00:21:23.47,-392.06,3376.25,1367.41,-0.54,-0.10,2.73
2016-05-20 00:21:39.07,-392.14,3374.37,1366.33,-0.08,-1.88,-1.08
2016-05-20 00:21:54.68,-395.13,3378.61,1360.40,-2.99,4.24,-5.93
2016-05-20 00:22:10.28,-395.08,3377.26,1361.94,0.05,-1.35,1.54
2016-05-20 00:22:25.88,-392.17,3376.27,1363.95,2.91,-0.99,2.01
2016-05-20 00:22:41.49,-389.48,3373.48,1361.76,2.69,-2.79,-2.19
2016-05-20 00:22:57.09,-389.11,3374.86,1363.60,0.37,1.38,1.84
2016-05-20 00:23:12.70,-391.85,3377.81,1357.98,-2.74,2.95,-5.62
2016-05-20 00:23:28.30,-393.70,3374.63,1359.48,-1.85,-3.18,1.50
2016-05-20 00:23:43.90,-393.78,3380.11,1357.91,-0.08,5.48,-1.57
2016-05-20 00:23:59.51,-388.46,3375.79,1363.18,5.32,-4.32,5.27
2016-05-20 00:24:15.11,-389.36,3371.51,1360.41,-0.90,-4.28,-2.77
2016-05-20 00:24:30.71,-386.73,3375.60,1360.77,2.63,4.09,0.36
2016-05-20 00:24:46.32,-389.36,3377.95,1365.54,-2.63,2.35,4.77
2016-05-20 00:25:01.92,-391.88,3375.69,1370.22,-2.52,-2.26,4.68
2016-05-20 00:25:17.52,-394.01,3376.25,1360.62,-2.13,0.56,-9.60
2016-05-20 00:25:33.13,-389.70,3374.51,1357.64,4.31,-1.74,-2.98
2016-05-20 00:25:48.73,-390.13,3374.92,1361.16,-0.43,0.41,3.52
2016-05-20 00:26:04.33,-393.25,3376.75,1359.29,-3.12,1.83,-1.87
2016-05-20 00:26:19.94,-392.82,3373.42,1362.28,0.43,-3.33,2.99
2016-05-20 00:26:35.54,-393.20,3374.10,1369.96,-0.38,0.68,7.68
2016-05-20 00:26:51.14,-389.89,3380.21,1366.20,3.31,6.11,-3.76
2016-05-20 00:27:06.75,-394.42,3375.68,1363.98,-4.53,-4.53,-2.22
2016-05-20 00:27:22.35,-392.04,3372.43,1361.27,2.38,-3.25,-2.71
2016-05-20 00:27:37.95,-391.04,3373.91,1368.48,1.00,1.48,7.21
2016-05-20 00:27:53.56,-389.89,3376.41,1363.11,1.15,2.50,-5.37
2016-05-20 00:28:09.18,-387.78,3378.43,1369.49,2.11,2.02,6.38
