Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-02-25 00:00:15.978798,-354.63,1377.44,4136.97,1.37,-4.66,-4.29
2016-02-25 00:00:31.285674,-351.40,1375.77,4138.15,3.23,-1.67,1.18
2016-02-25 00:00:46.576548,-352.33,1377.28,4140.07,-0.93,1.51,1.92
2016-02-25 00:01:01.883424,-353.95,1378.41,4142.57,-1.62,1.13,2.50
2016-02-25 00:01:17.189299,-351.55,1379.79,4145.01,2.40,1.38,2.44
2016-02-25 00:01:32.496175,-350.53,1377.07,4138.49,1.02,-2.72,-6.52
2016-02-25 00:01:47.788049,-351.34,1377.06,4146.14,-0.81,-0.01,7.65
2016-02-25 00:02:03.093925,-351.23,1380.16,4139.32,0.11,3.10,-6.82
2016-02-25 00:02:18.400800,-353.25,1379.44,4136.84,-2.02,-0.72,-2.48
2016-02-25 00:02:33.691675,-347.28,1380.37,4145.20,5.97,0.93,8.36
2016-02-25 00:02:48.998550,-353.83,1381.36,4136.58,-6.55,0.99,-8.62
2016-02-25 00:03:04.304426,-352.91,1377.54,4137.59,0.92,-3.82,1.01
2016-02-25 00:03:19.596301,-352.51,1379.27,4138.59,0.40,1.73,1.00
2016-02-25 00:03:34.903176,-351.13,1378.39,4134.46,1.38,-0.88,-4.13
2016-02-25 00:03:50.209051,-351.65,1379.34,4134.95,-0.52,0.95,0.49
2016-02-25 00:04:05.515927,-353.82,1380.60,4132.91,-2.17,1.26,-2.04
2016-02-25 00:04:20.806802,-350.18,1382.95,4139.75,3.64,2.35,6.84
2016-02-25 00:04:36.113677,-349.47,1378.07,4141.19,0.71,-4.88,1.44
2016-02-25 00:04:51.419553,-354.60,1377.56,4138.08,-5.13,-0.51,-3.11
2016-02-25 00:05:06.710427,-353.95,1380.46,4133.92,0.65,2.90,-4.16
2016-02-25 00:05:22.017303,-355.15,1379.44,4140.86,-1.20,-1.02,6.94
2016-02-25 00:05:37.324178,-349.43,1376.07,4144.03,5.72,-3.37,3.17
2016-02-25 00:05:52.615053,-354.08,1374.95,4135.83,-4.65,-1.12,-8.20
2016-02-25 00:06:07.921928,-352.92,1376.57,4137.35,1.16,1.62,1.52
2016-02-25 00:06:23.228804,-352.28,1375.30,4139.74,0.64,-1.27,2.39
2016-02-25 00:06:38.534679,-355.08,1380.43,4148.42,-2.80,5.13,8.68
2016-02-25 00:06:53.826554,-351.53,1374.89,4139.28,3.55,-5.54,-9.14
2016-02-25 00:07:09.132429,-349.86,1370.23,4139.33,1.67,-4.66,0.05
2016-02-25 00:07:24.439305,-352.91,1377.72,4139.51,-3.05,7.49,0.18
