Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-02-20 00:00:25.188590,-367.92,1387.70,4121.74,0.30,-1.09,-0.08
2016-02-20 00:00:40.495465,-370.87,1391.47,4118.00,-2.95,3.77,-3.74
2016-02-20 00:00:55.801341,-369.21,1386.18,4123.86,1.66,-5.29,5.86
2016-02-20 00:01:11.092216,-365.89,1389.27,4115.38,3.32,3.09,-8.48
2016-02-20 00:01:26.398091,-369.10,1387.19,4126.44,-3.21,-2.08,11.1
2016-02-20 00:01:41.704966,-369.34,1389.06,4128.89,-0.24,1.87,2.45
2016-02-20 00:01:56.995841,-369.60,1387.03,4128.31,-0.26,-2.03,-0.58
2016-02-20 00:02:12.302717,-366.21,1390.14,4119.25,3.39,3.11,-9.06
2016-02-20 00:02:27.608592,-369.18,1392.37,4124.83,-2.97,2.23,5.58
2016-02-20 00:02:42.915468,-367.97,1390.92,4125.07,1.21,-1.45,0.24
2016-02-20 00:02:58.206342,-369.84,1392.51,4116.98,-1.87,1.59,-8.09
2016-02-20 00:03:13.512218,-372.18,1391.35,4124.83,-2.34,-1.16,7.85
2016-02-20 00:03:28.819093,-368.71,1394.49,4121.54,3.47,3.14,-3.29
2016-02-20 00:03:44.109968,-373.15,1390.46,4118.25,-4.44,-4.03,-3.29
2016-02-20 00:03:59.415843,-370.44,1385.95,4126.68,2.71,-4.51,8.43
2016-02-20 00:04:14.722719,-365.38,1390.93,4123.43,5.06,4.98,-3.25
2016-02-20 00:04:30.013593,-368.23,1392.94,4125.60,-2.85,2.01,2.17
2016-02-20 00:04:45.320469,-365.68,1392.07,4124.95,2.55,-0.87,-0.65
2016-02-20 00:05:00.626344,-369.97,1388.60,4123.43,-4.29,-3.47,-1.52
2016-02-20 00:05:15.932220,-370.34,1393.29,4122.58,-0.37,4.69,-0.85
2016-02-20 00:05:31.223094,-369.82,1392.42,4126.50,0.52,-0.87,3.92
2016-02-20 00:05:46.528970,-370.04,1386.83,4119.82,-0.22,-5.59,-6.68
2016-02-20 00:06:01.835845,-366.06,1395.32,4122.87,3.98,8.49,3.05
2016-02-20 00:06:17.126720,-371.59,1395.01,4125.15,-5.53,-0.31,2.28
2016-02-20 00:06:32.433595,-370.35,1393.38,4117.74,1.24,-1.63,-7.41
2016-02-20 00:06:47.739471,-369.93,1387.73,4123.72,0.42,-5.65,5.98
2016-02-20 00:07:03.046346,-370.06,1387.12,4120.58,-0.13,-0.61,-3.14
2016-02-20 00:07:18.337221,-367.33,1390.92,4126.59,2.73,3.80,6.01
2016-02-20 00:07:33.643096,-368.12,1388.99,4121.01,-0.79,-1.93,-5.58
2016-02-20 00:07:48.949972,-368.53,1388.04,4120.05,-0.41,-0.95,-0.96
2016-02-20 00:08:04.240846,-368.50,1391.00,4122.29,0.03,2.96,2.24
2016-02-20 00:08:19.546722,-371.81,1385.55,4115.93,-3.31,-5.45,-6.36
2016-02-20 00:08:34.853597,-369.54,1396.03,4118.13,2.27,10.5,2.20
2016-02-20 00:08:50.144472,-370.47,1391.70,4117.31,-0.93,-4.33,-0.82
2016-02-20 00:09:05.451347,-363.48,1391.82,4121.60,6.99,0.12,4.29
2016-02-20 00:09:20.757223,-367.30,1393.72,4126.31,-3.82,1.90,4.71
2016-02-20 00:09:36.064098,-366.50,1394.88,4106.62,0.80,1.16,-19.7
2016-02-20 00:09:51.354973,-367.52,1389.65,4118.65,-1.02,-5.23,12.0
2016-02-20 00:10:06.660848,-363.63,1389.09,4117.83,3.89,-0.56,-0.82
2016-02-20 00:10:21.967724,-365.26,1392.51,4120.50,-1.63,3.42,2.67
2016-02-20 00:10:37.258598,-369.38,1388.79,4116.13,-4.12,-3.72,-4.37
2016-02-20 00:10:52.564474,-368.55,1391.66,4119.46,0.83,2.87,3.33
2016-02-20 00:11:07.871349,-363.13,1394.02,4120.96,5.42,2.36,1.50
2016-02-20 00:11:23.162224,-365.74,1392.81,4124.48,-2.61,-1.21,3.52
2016-02-20 00:11:38.469099,-365.92,1388.37,4119.60,-0.18,-4.44,-4.88
2016-02-20 00:11:53.774975,-365.80,1389.43,4128.04,0.12,1.06,8.44
2016-02-20 00:12:09.081850,-366.47,1394.57,4119.06,-0.67,5.14,-8.98
2016-02-20 00:12:24.372725,-367.82,1394.17,4121.82,-1.35,-0.40,2.76
2016-02-20 00:12:39.679600,-366.39,1393.20,4117.88,1.43,-0.97,-3.94
2016-02-20 00:12:54.985476,-370.32,1391.65,4127.63,-3.93,-1.55,9.75
2016-02-20 00:13:10.276350,-367.25,1391.20,4118.16,3.07,-0.45,-9.47
2016-02-20 00:13:25.582226,-362.74,1393.01,4117.21,4.51,1.81,-0.95
2016-02-20 00:13:40.889101,-365.46,1393.50,4123.86,-2.72,0.49,6.65
2016-02-20 00:13:56.179976,-362.32,1392.67,4119.10,3.14,-0.83,-4.76
2016-02-20 00:14:11.485851,-369.99,1394.10,4115.41,-7.67,1.43,-3.69
2016-02-20 00:14:26.792727,-366.68,1395.59,4119.19,3.31,1.49,3.78
2016-02-20 00:14:42.098602,-364.17,1396.61,4119.78,2.51,1.02,0.59
2016-02-20 00:14:57.389477,-365.19,1396.59,4125.28,-1.02,-0.02,5.50
2016-02-20 00:15:12.696353,-364.73,1396.19,4122.47,0.46,-0.40,-2.81
2016-02-20 00:15:28.002228,-366.25,1395.95,4118.15,-1.52,-0.24,-4.32
2016-02-20 00:15:43.294103,-368.00,1394.26,4118.17,-1.75,-1.69,0.02
2016-02-20 00:15:58.599978,-365.97,1395.69,4118.43,2.03,1.43,0.26
2016-02-20 00:16:13.905853,-364.13,1395.30,4124.05,1.84,-0.39,5.62
2016-02-20 00:16:29.197728,-368.09,1396.74,4125.24,-3.96,1.44,1.19
2016-02-20 00:16:44.503604,-370.55,1393.72,4122.61,-2.46,-3.02,-2.63
2016-02-20 00:16:59.810479,-366.05,1393.89,4122.85,4.50,0.17,0.24
2016-02-20 00:17:15.116355,-367.96,1396.11,4126.48,-1.91,2.22,3.63
2016-02-20 00:17:30.407229,-369.74,1390.05,4125.32,-1.78,-6.06,-1.16
2016-02-20 00:17:45.713105,-366.95,1392.58,4124.35,2.79,2.53,-0.97
2016-02-20 00:18:01.019980,-367.74,1390.76,4118.44,-0.79,-1.82,-5.91
2016-02-20 00:18:16.311855,-366.73,1387.88,4128.68,1.01,-2.88,10.2
2016-02-20 00:18:31.617730,-370.99,1389.55,4127.68,-4.26,1.67,-1.00
2016-02-20 00:18:46.923606,-365.02,1391.22,4122.40,5.97,1.67,-5.28
2016-02-20 00:19:02.214480,-368.50,1393.08,4125.62,-3.48,1.86,3.22
2016-02-20 00:19:17.521356,-365.46,1388.90,4124.52,3.04,-4.18,-1.10
2016-02-20 00:19:32.827231,-362.83,1389.21,4128.79,2.63,0.31,4.27
2016-02-20 00:19:48.134107,-364.01,1386.42,4124.32,-1.18,-2.79,-4.47
2016-02-20 00:20:03.424981,-364.26,1388.88,4126.14,-0.25,2.46,1.82
2016-02-20 00:20:18.731857,-363.68,1392.11,4125.44,0.58,3.23,-0.70
2016-02-20 00:20:34.037732,-364.49,1390.10,4129.62,-0.81,-2.01,4.18
2016-02-20 00:20:49.329607,-366.53,1389.70,4125.24,-2.04,-0.40,-4.38
2016-02-20 00:21:04.635482,-366.42,1390.15,4131.28,0.11,0.45,6.04
2016-02-20 00:21:19.941358,-362.47,1387.31,4129.31,3.95,-2.84,-1.97
2016-02-20 00:21:35.233232,-368.19,1388.97,4123.88,-5.72,1.66,-5.43
2016-02-20 00:21:50.539108,-361.84,1391.75,4132.47,6.35,2.78,8.59
2016-02-20 00:22:05.844983,-365.73,1392.14,4128.60,-3.89,0.39,-3.87
2016-02-20 00:22:21.151859,-367.90,1390.41,4128.09,-2.17,-1.73,-0.51
2016-02-20 00:22:36.443733,-368.64,1389.95,4126.86,-0.74,-0.46,-1.23
2016-02-20 00:22:51.749609,-363.98,1388.57,4132.33,4.66,-1.38,5.47
2016-02-20 00:23:07.055484,-364.21,1383.77,4126.40,-0.23,-4.80,-5.93
2016-02-20 00:23:22.347359,-368.40,1389.07,4119.74,-4.19,5.30,-6.66
2016-02-20 00:23:37.653234,-366.15,1387.75,4127.22,2.25,-1.32,7.48
2016-02-20 00:23:52.960110,-360.68,1387.08,4128.57,5.47,-0.67,1.35
2016-02-20 00:24:08.265985,-361.42,1387.85,4122.93,-0.74,0.77,-5.64
2016-02-20 00:24:23.556860,-363.86,1393.52,4128.72,-2.44,5.67,5.79
2016-02-20 00:24:38.863735,-368.49,1389.97,4129.13,-4.63,-3.55,0.41
2016-02-20 00:24:54.169611,-366.71,1390.32,4128.73,1.78,0.35,-0.40
