Date/Time (UTC), Raw X, Raw Y, Raw Z
2017-04-25 00:00:07.21,-220.922,4623.583,3413.543
2017-04-25 00:00:12.19,-230.286,4625.187,3413.868
2017-04-25 00:00:17.17,-220.586,4622.458,3409.464
2017-04-25 00:00:22.16,-219.656,4621.802,3411.016
2017-04-25 00:00:27.14,-211.457,4619.323,3413.408
2017-04-25 00:00:32.12,-219.144,4623.012,3414.868
2017-04-25 00:00:37.10,-218.564,4622.287,3415.994
2017-04-25 00:00:42.08,-220.630,4622.614,3413.661
2017-04-25 00:00:47.06,-219.978,4622.477,3412.747
2017-04-25 00:00:52.05,-220.351,4622.438,3410.376
2017-04-25 00:00:57.03,-221.564,4621.790,3411.472
2017-04-25 00:01:02.01,-224.218,4622.479,3407.151
2017-04-25 00:01:06.99,-222.048,4623.529,3413.686
2017-04-25 00:01:11.97,-223.514,4624.558,3409.405
2017-04-25 00:01:16.95,-220.746,4625.393,3408.253
2017-04-25 00:01:21.93,-223.228,4623.086,3409.311
2017-04-25 00:01:26.92,-221.109,4623.869,3409.858
2017-04-25 00:01:31.90,-224.394,4626.104,3411.239
2017-04-25 00:01:36.88,-220.127,4623.505,3411.351
2017-04-25 00:01:41.86,-223.432,4624.046,3413.548
2017-04-25 00:01:46.84,-220.335,4623.386,3414.388
2017-04-25 00:01:51.83,-219.351,4622.695,3410.717
2017-04-25 00:01:56.81,-220.898,4620.682,3413.162
2017-04-25 00:02:01.79,-220.556,4619.693,3411.106
2017-04-25 00:02:06.77,-220.359,4621.974,3409.695
2017-04-25 00:02:11.75,-219.932,4620.839,3414.572
2017-04-25 00:02:16.73,-222.133,4621.840,3411.171
2017-04-25 00:02:21.72,-222.346,4621.296,3409.049
2017-04-25 00:02:26.70,-223.023,4621.058,3412.197
2017-04-25 00:02:31.68,-222.109,4620.411,3414.719
2017-04-25 00:02:36.66,-220.753,4622.853,3412.856
2017-04-25 00:02:41.64,-219.439,4622.542,3415.169
2017-04-25 00:02:46.62,-218.846,4623.446,3417.036
2017-04-25 00:02:51.61,-219.986,4624.464,3416.311
2017-04-25 00:02:56.59,-217.485,4621.754,3417.424
2017-04-25 00:03:01.57,-216.109,4622.505,3418.199
2017-04-25 00:03:06.55,-218.195,4620.361,3415.056
2017-04-25 00:03:11.53,-217.995,4620.993,3416.682
2017-04-25 00:03:16.51,-216.952,4618.975,3417.303
2017-04-25 00:03:21.49,-219.764,4620.703,3418.734
2017-04-25 00:03:26.48,-217.455,4619.312,3415.215
2017-04-25 00:03:31.46,-215.049,4618.614,3415.340
2017-04-25 00:03:36.44,-213.912,4617.213,3416.915
2017-04-25 00:03:41.42,-217.297,4617.612,3417.401
2017-04-25 00:03:46.40,-217.752,4617.094,3415.641
2017-04-25 00:03:51.38,-218.072,4617.572,3415.471
2017-04-25 00:03:56.37,-221.009,4617.079,3420.699
2017-04-25 00:04:01.35,-217.570,4618.593,3416.020
2017-04-25 00:04:06.33,-218.858,4618.075,3413.198
2017-04-25 00:04:11.31,-219.742,4617.126,3412.666
2017-04-25 00:04:16.29,-220.843,4617.606,3413.965
2017-04-25 00:04:21.28,-219.432,4621.278,3415.122
2017-04-25 00:04:26.26,-219.953,4621.198,3417.213
2017-04-25 00:04:31.24,-219.539,4618.710,3417.452
2017-04-25 00:04:36.22,-218.834,4618.110,3412.888
2017-04-25 00:04:41.20,-218.638,4617.544,3412.789
2017-04-25 00:04:46.18,-221.007,4617.468,3414.979
2017-04-25 00:04:51.17,-219.741,4616.772,3414.552
2017-04-25 00:04:56.15,-222.419,4616.994,3414.120
2017-04-25 00:05:01.13,-219.761,4615.935,3416.824
2017-04-25 00:05:06.11,-218.484,4614.779,3414.304
2017-04-25 00:05:11.09,-219.186,4614.537,3413.184
2017-04-25 00:05:16.07,-219.526,4617.129,3416.031
2017-04-25 00:05:21.06,-217.405,4618.442,3415.698
2017-04-25 00:05:26.04,-216.379,4617.027,3417.477
2017-04-25 00:05:31.02,-215.811,4616.787,3414.775
2017-04-25 00:05:36.00,-216.712,4616.402,3413.984
2017-04-25 00:05:40.98,-214.879,4614.138,3413.825
2017-04-25 00:05:45.97,-214.109,4617.117,3415.356
2017-04-25 00:05:50.95,-215.910,4615.046,3417.793
2017-04-25 00:05:55.93,-217.072,4614.776,3414.678
2017-04-25 00:06:00.91,-218.475,4617.922,3412.503
2017-04-25 00:06:05.89,-217.410,4617.468,3411.000
2017-04-25 00:06:10.87,-218.873,4617.262,3410.180
2017-04-25 00:06:15.86,-217.656,4618.279,3413.456
2017-04-25 00:06:20.84,-221.278,4617.762,3411.621
2017-04-25 00:06:25.82,-219.833,4615.344,3414.835
2017-04-25 00:06:30.80,-222.667,4616.032,3416.565
2017-04-25 00:06:35.78,-223.804,4617.788,3413.535
2017-04-25 00:06:40.76,-223.736,4618.186,3410.903
2017-04-25 00:06:45.74,-223.539,4618.263,3410.805
2017-04-25 00:06:50.72,-222.788,4618.231,3412.286
2017-04-25 00:06:55.71,-222.446,4619.325,3414.055
2017-04-25 00:07:00.69,-219.683,4617.071,3410.555
2017-04-25 00:07:05.67,-220.078,4618.208,3412.392
2017-04-25 00:07:10.65,-219.685,4620.776,3409.719
2017-04-25 00:07:15.63,-222.232,4620.697,3408.987
2017-04-25 00:07:20.61,-221.575,4620.876,3412.157
2017-04-25 00:07:25.60,-222.262,4619.400,3415.000
2017-04-25 00:07:30.58,-223.139,4618.387,3414.371
2017-04-25 00:07:35.56,-221.461,4620.012,3412.688
2017-04-25 00:07:40.54,-222.196,4621.178,3413.880
2017-04-25 00:07:45.52,-220.116,4619.080,3413.330
2017-04-25 00:07:50.51,-222.141,4616.552,3414.750
2017-04-25 00:07:55.49,-217.617,4614.529,3413.912
2017-04-25 00:08:00.47,-213.527,4616.885,3416.049
2017-04-25 00:08:05.45,-214.734,4619.322,3415.692
2017-04-25 00:08:10.43,-215.258,4618.493,3415.560
2017-04-25 00:08:15.42,-216.510,4616.299,3414.284
2017-04-25 00:08:20.40,-219.551,4619.127,3413.485
2017-04-25 00:08:25.38,-219.250,4616.940,3416.705
2017-04-25 00:08:30.36,-221.394,4618.761,3415.633
2017-04-25 00:08:35.34,-222.665,4617.485,3413.760
2017-04-25 00:08:40.32,-222.674,4618.184,3416.031
2017-04-25 00:08:45.30,-222.523,4618.071,3415.058
2017-04-25 00:08:50.29,-221.982,4619.209,3412.813
2017-04-25 00:08:55.27,-220.226,4615.662,3417.142
2017-04-25 00:09:00.25,-221.721,4617.996,3413.536
2017-04-25 00:09:05.23,-222.309,4619.795,3411.456
2017-04-25 00:09:10.21,-222.765,4619.170,3413.512
2017-04-25 00:09:15.20,-218.632,4617.227,3418.285
2017-04-25 00:09:20.18,-219.138,4617.365,3415.308
2017-04-25 00:09:25.16,-222.558,4620.767,3417.875
2017-04-25 00:09:30.14,-222.705,4619.834,3415.170
2017-04-25 00:09:35.13,-220.531,4617.029,3414.580
2017-04-25 00:09:40.11,-221.858,4617.582,3414.995
2017-04-25 00:09:45.09,-222.942,4617.568,3413.362
2017-04-25 00:09:50.07,-220.989,4618.033,3414.543
2017-04-25 00:09:55.05,-221.946,4617.761,3416.129
2017-04-25 00:10:00.03,-221.889,4618.205,3413.830
2017-04-25 00:10:05.02,-221.376,4617.503,3414.825
2017-04-25 00:10:10.00,-220.452,4617.543,3412.085
2017-04-25 00:10:14.98,-220.448,4616.883,3411.215
2017-04-25 00:10:19.96,-221.821,4618.397,3412.676
2017-04-25 00:10:24.94,-220.105,4620.946,3412.778
2017-04-25 00:10:29.92,-215.464,4617.481,3413.148
2017-04-25 00:10:34.91,-217.799,4616.492,3412.295
2017-04-25 00:10:39.89,-217.076,4615.851,3416.414
2017-04-25 00:10:44.87,-218.001,4614.097,3413.010
2017-04-25 00:10:49.85,-218.982,4615.816,3412.702
2017-04-25 00:10:54.83,-223.092,4617.213,3412.566
2017-04-25 00:10:59.82,-223.246,4617.891,3412.021
2017-04-25 00:11:04.80,-221.609,4616.799,3416.093
2017-04-25 00:11:09.78,-222.774,4619.966,3419.255
2017-04-25 00:11:14.76,-222.574,4618.860,3418.221
2017-04-25 00:11:19.74,-220.918,4618.140,3414.977
2017-04-25 00:11:24.72,-220.613,4617.498,3413.596
2017-04-25 00:11:29.71,-221.204,4618.950,3411.622
2017-04-25 00:11:34.69,-221.106,4616.567,3411.686
2017-04-25 00:11:39.67,-219.185,4616.871,3412.216
2017-04-25 00:11:44.65,-218.993,4617.113,3413.353
2017-04-25 00:11:49.63,-218.472,4617.444,3409.408
2017-04-25 00:11:54.61,-218.578,4616.758,3415.191
2017-04-25 00:11:59.60,-219.902,4618.498,3411.967
2017-04-25 00:12:04.58,-220.251,4618.058,3411.756
2017-04-25 00:12:09.56,-218.619,4619.252,3409.487
2017-04-25 00:12:14.54,-220.008,4620.091,3415.652
2017-04-25 00:12:19.52,-220.858,4619.604,3414.140
2017-04-25 00:12:24.51,-221.774,4619.197,3414.770
2017-04-25 00:12:29.49,-220.031,4621.003,3411.815
2017-04-25 00:12:34.47,-220.370,4620.450,3411.273
2017-04-25 00:12:39.45,-222.124,4620.536,3409.708
2017-04-25 00:12:44.43,-221.759,4619.960,3413.022
2017-04-25 00:12:49.41,-218.714,4619.109,3413.933
2017-04-25 00:12:54.40,-216.283,4617.845,3410.385
2017-04-25 00:12:59.38,-216.934,4617.841,3411.758
2017-04-25 00:13:04.36,-214.851,4617.077,3412.510
2017-04-25 00:13:09.34,-215.632,4616.848,3415.117
2017-04-25 00:13:14.32,-222.502,4619.968,3412.195
2017-04-25 00:13:19.30,-218.046,4620.276,3411.677
2017-04-25 00:13:24.29,-219.593,4618.885,3412.543
2017-04-25 00:13:29.27,-221.332,4619.457,3411.765
2017-04-25 00:13:34.25,-221.269,4619.923,3414.875
2017-04-25 00:13:39.23,-221.063,4619.808,3414.329
2017-04-25 00:13:44.21,-221.703,4618.686,3415.190
2017-04-25 00:13:49.19,-222.629,4617.578,3413.466
2017-04-25 00:13:54.18,-223.166,4620.264,3416.709
2017-04-25 00:13:59.16,-223.063,4619.776,3415.465
