Date/Time, Data value, POSIX timestamp
2018-04-28 00:00:03,1524873603.7618952,32.689
2018-04-28 00:00:50,1524873650.1242301,32.628
2018-04-28 00:00:52,1524873652.3486686,32.716
2018-04-28 00:00:54,1524873654.573309,32.718
2018-04-28 00:00:56,1524873656.7819636,32.690
2018-04-28 00:00:59,1524873659.006326,32.640
2018-04-28 00:01:01,1524873661.2308645,32.661
2018-04-28 00:01:03,1524873663.4396129,32.677
2018-04-28 00:01:05,1524873665.66401,32.651
2018-04-28 00:01:07,1524873667.8882382,32.579
2018-04-28 00:01:10,1524873670.096624,32.646
2018-04-28 00:01:12,1524873672.320922,32.671
2018-04-28 00:01:14,1524873674.545046,32.677
2018-04-28 00:01:16,1524873676.7536292,32.695
2018-04-28 00:01:18,1524873678.978081,32.661
2018-04-28 00:01:21,1524873681.2025578,32.627
2018-04-28 00:01:23,1524873683.4108117,32.784
2018-04-28 00:01:25,1524873685.6354907,32.762
2018-04-28 00:01:27,1524873687.859856,32.622
2018-04-28 00:01:30,1524873690.068453,32.714
2018-04-28 00:01:32,1524873692.2927523,32.652
2018-04-28 00:01:34,1524873694.5175123,32.560
2018-04-28 00:01:36,1524873696.7261372,32.634
2018-04-28 00:01:38,1524873698.950649,32.576
2018-04-28 00:01:41,1524873701.1749356,32.592
2018-04-28 00:01:43,1524873703.3836617,32.644
2018-04-28 00:01:45,1524873705.608221,32.635
2018-04-28 00:01:47,1524873707.8328018,32.645
2018-04-28 00:01:50,1524873710.0414207,32.667
2018-04-28 00:01:52,1524873712.266115,32.642
2018-04-28 00:01:54,1524873714.4905875,32.636
2018-04-28 00:01:56,1524873716.6992996,32.623
2018-04-28 00:01:58,1524873718.9238932,32.582
2018-04-28 00:02:01,1524873721.148341,32.623
2018-04-28 00:02:03,1524873723.3570366,32.613
2018-04-28 00:02:05,1524873725.581641,32.602
2018-04-28 00:02:07,1524873727.8061886,32.556
2018-04-28 00:02:10,1524873730.0148175,32.559
2018-04-28 00:02:12,1524873732.2393222,32.540
2018-04-28 00:02:14,1524873734.4639795,32.581
2018-04-28 00:02:16,1524873736.6726766,32.658
2018-04-28 00:02:18,1524873738.8972163,32.649
2018-04-28 00:02:21,1524873741.1217635,32.604
2018-04-28 00:02:23,1524873743.330262,32.645
2018-04-28 00:02:25,1524873745.5549757,32.605
2018-04-28 00:02:27,1524873747.779232,32.678
2018-04-28 00:02:29,1524873749.9882221,32.823
2018-04-28 00:02:32,1524873752.212914,32.642
2018-04-28 00:02:34,1524873754.4375072,32.636
2018-04-28 00:02:36,1524873756.6461663,32.643
2018-04-28 00:02:38,1524873758.8707347,32.641
2018-04-28 00:02:41,1524873761.0953326,32.649
2018-04-28 00:02:43,1524873763.3197901,32.710
2018-04-28 00:02:45,1524873765.528562,32.656
2018-04-28 00:02:47,1524873767.752892,32.661
2018-04-28 00:02:49,1524873769.9772062,32.664
2018-04-28 00:02:52,1524873772.1858907,32.679
2018-04-28 00:02:54,1524873774.4108808,32.639
2018-04-28 00:02:56,1524873776.6353173,32.627
2018-04-28 00:02:58,1524873778.8441207,32.581
2018-04-28 00:03:01,1524873781.068722,32.628
2018-04-28 00:03:03,1524873783.293182,32.644
2018-04-28 00:03:05,1524873785.5018423,32.680
2018-04-28 00:03:07,1524873787.726515,32.656
2018-04-28 00:03:09,1524873789.9509692,32.630
2018-04-28 00:03:12,1524873792.1596332,32.618
2018-04-28 00:03:14,1524873794.3842437,32.608
2018-04-28 00:03:16,1524873796.6086714,32.625
2018-04-28 00:03:18,1524873798.8173578,32.624
2018-04-28 00:03:21,1524873801.041929,32.671
2018-04-28 00:03:23,1524873803.2664027,32.637
2018-04-28 00:03:25,1524873805.4750824,32.758
2018-04-28 00:03:27,1524873807.6997445,32.689
2018-04-28 00:03:29,1524873809.9242425,32.491
2018-04-28 00:03:32,1524873812.1329365,32.617
2018-04-28 00:03:34,1524873814.3574545,32.607
2018-04-28 00:03:36,1524873816.58201,32.563
2018-04-28 00:03:38,1524873818.7906458,32.606
2018-04-28 00:03:41,1524873821.0153122,32.637
2018-04-28 00:03:43,1524873823.2397957,32.626
2018-04-28 00:03:45,1524873825.4485137,32.577
2018-04-28 00:03:47,1524873827.6731505,32.545
2018-04-28 00:03:49,1524873829.8976517,32.649
2018-04-28 00:03:52,1524873832.1062355,32.625
2018-04-28 00:03:54,1524873834.3309512,32.614
2018-04-28 00:03:56,1524873836.555518,32.571
2018-04-28 00:03:58,1524873838.7641459,32.591
2018-04-28 00:04:00,1524873840.9887352,32.607
2018-04-28 00:04:03,1524873843.2129056,32.636
2018-04-28 00:04:05,1524873845.4218988,32.638
2018-04-28 00:04:07,1524873847.6465528,32.625
2018-04-28 00:04:09,1524873849.8711267,32.595
2018-04-28 00:04:12,1524873852.0797281,32.593
2018-04-28 00:04:14,1524873854.3043237,32.547
2018-04-28 00:04:16,1524873856.5287976,32.548
2018-04-28 00:04:18,1524873858.7375648,32.823
2018-04-28 00:04:20,1524873860.962161,32.645
2018-04-28 00:04:23,1524873863.186832,32.635
2018-04-28 00:04:25,1524873865.3955226,32.628
2018-04-28 00:04:27,1524873867.620133,32.625
2018-04-28 00:04:29,1524873869.8447552,32.620
2018-04-28 00:04:32,1524873872.0693355,32.646
2018-04-28 00:04:34,1524873874.2782154,32.597
2018-04-28 00:04:36,1524873876.5028052,32.593
2018-04-28 00:04:38,1524873878.7274318,32.697
2018-04-28 00:04:40,1524873880.9362006,32.592
2018-04-28 00:04:43,1524873883.1607814,32.611
2018-04-28 00:04:45,1524873885.3695154,32.601
2018-04-28 00:04:47,1524873887.5940754,32.634
2018-04-28 00:04:49,1524873889.8187187,32.629
2018-04-28 00:04:52,1524873892.0432334,32.626
2018-04-28 00:04:54,1524873894.2515838,32.697
2018-04-28 00:04:56,1524873896.476201,32.653
2018-04-28 00:04:58,1524873898.7010987,32.603
2018-04-28 00:05:00,1524873900.9099061,32.650
2018-04-28 00:05:03,1524873903.13459,32.556
2018-04-28 00:05:05,1524873905.359132,32.643
2018-04-28 00:05:07,1524873907.567881,32.660
2018-04-28 00:05:09,1524873909.7925606,32.640
2018-04-28 00:05:12,1524873912.0170898,32.645
2018-04-28 00:05:14,1524873914.225891,32.604
2018-04-28 00:05:16,1524873916.4503691,32.624
2018-04-28 00:05:18,1524873918.6749969,32.637
2018-04-28 00:05:20,1524873920.8837552,32.628
2018-04-28 00:05:23,1524873923.1084259,32.617
2018-04-28 00:05:25,1524873925.3330076,32.552
2018-04-28 00:05:27,1524873927.5416944,32.613
2018-04-28 00:05:29,1524873929.766377,32.785
2018-04-28 00:05:31,1524873931.990951,32.302
2018-04-28 00:05:34,1524873934.1996882,32.565
2018-04-28 00:05:36,1524873936.4242795,32.602
2018-04-28 00:05:38,1524873938.64887,32.556
2018-04-28 00:05:40,1524873940.8575623,32.576
2018-04-28 00:05:43,1524873943.0821717,32.828
2018-04-28 00:05:45,1524873945.3066723,32.570
2018-04-28 00:05:47,1524873947.515329,32.522
2018-04-28 00:05:49,1524873949.805425,32.587
2018-04-28 00:05:51,1524873951.9645076,32.757
2018-04-28 00:05:54,1524873954.173116,32.623
2018-04-28 00:05:56,1524873956.397773,32.542
2018-04-28 00:05:58,1524873958.6223092,32.611
2018-04-28 00:06:00,1524873960.830978,32.550
2018-04-28 00:06:03,1524873963.0553694,32.591
2018-04-28 00:06:05,1524873965.280061,32.658
2018-04-28 00:06:07,1524873967.4887314,32.581
2018-04-28 00:06:09,1524873969.7134151,32.615
2018-04-28 00:06:11,1524873971.937937,32.614
2018-04-28 00:06:14,1524873974.1623814,32.601
2018-04-28 00:06:16,1524873976.371167,32.643
2018-04-28 00:06:18,1524873978.5956764,32.584
2018-04-28 00:06:20,1524873980.8202066,32.628
2018-04-28 00:06:23,1524873983.0289752,32.521
2018-04-28 00:06:25,1524873985.2535603,32.510
2018-04-28 00:06:27,1524873987.462255,32.599
2018-04-28 00:06:29,1524873989.6868088,32.609
2018-04-28 00:06:31,1524873991.9112804,32.609
2018-04-28 00:06:34,1524873994.1357183,32.612
2018-04-28 00:06:36,1524873996.3444889,32.636
2018-04-28 00:06:38,1524873998.5692356,32.652
2018-04-28 00:06:40,1524874000.7935562,32.551
2018-04-28 00:06:43,1524874003.0025492,32.590
2018-04-28 00:06:45,1524874005.2271705,32.617
2018-04-28 00:06:47,1524874007.451599,32.648
2018-04-28 00:06:49,1524874009.660374,32.652
2018-04-28 00:06:51,1524874011.884996,32.678
2018-04-28 00:06:54,1524874014.1095233,32.646
2018-04-28 00:06:56,1524874016.3182979,32.599
2018-04-28 00:06:58,1524874018.5424075,32.623
2018-04-28 00:07:00,1524874020.7670267,32.605
2018-04-28 00:07:02,1524874022.976152,32.582
2018-04-28 00:07:05,1524874025.2007537,32.571
2018-04-28 00:07:07,1524874027.4252357,32.588
2018-04-28 00:07:09,1524874029.6338804,32.640
2018-04-28 00:07:11,1524874031.8584893,32.553
2018-04-28 00:07:14,1524874034.0830176,32.599
2018-04-28 00:07:16,1524874036.2916622,32.677
2018-04-28 00:07:18,1524874038.5163274,32.613
2018-04-28 00:07:20,1524874040.7408838,32.582
2018-04-28 00:07:22,1524874042.949553,32.606
2018-04-28 00:07:25,1524874045.1741946,32.607
2018-04-28 00:07:27,1524874047.398696,32.589
2018-04-28 00:07:29,1524874049.6073442,32.772
2018-04-28 00:07:31,1524874051.8319776,32.624
2018-04-28 00:07:34,1524874054.0564857,32.621
2018-04-28 00:07:36,1524874056.2651918,32.659
2018-04-28 00:07:38,1524874058.4898522,32.681
2018-04-28 00:07:40,1524874060.71432,32.663
2018-04-28 00:07:42,1524874062.923024,32.637
2018-04-28 00:07:45,1524874065.147641,32.689
2018-04-28 00:07:47,1524874067.3721857,32.652
2018-04-28 00:07:49,1524874069.5809245,32.674
2018-04-28 00:07:51,1524874071.8059704,32.660
2018-04-28 00:07:54,1524874074.0300796,32.675
2018-04-28 00:07:56,1524874076.2387848,32.633
2018-04-28 00:07:58,1524874078.4633694,32.725
2018-04-28 00:08:00,1524874080.6879134,32.630
2018-04-28 00:08:02,1524874082.8965466,32.593
2018-04-28 00:08:05,1524874085.121233,32.624
2018-04-28 00:08:07,1524874087.3457909,32.649
2018-04-28 00:08:09,1524874089.5543118,32.631
2018-04-28 00:08:11,1524874091.7788887,32.648
2018-04-28 00:08:14,1524874094.0034735,32.643
2018-04-28 00:08:16,1524874096.2121046,32.670
2018-04-28 00:08:18,1524874098.4367797,32.651
2018-04-28 00:08:20,1524874100.6613405,32.737
2018-04-28 00:08:22,1524874102.8699543,32.663
2018-04-28 00:08:25,1524874105.0945938,32.705
2018-04-28 00:08:27,1524874107.3190913,32.641
2018-04-28 00:08:29,1524874109.5436223,32.604
2018-04-28 00:08:31,1524874111.7523553,32.686
2018-04-28 00:08:33,1524874113.9769115,32.660
2018-04-28 00:08:36,1524874116.2014422,32.696
2018-04-28 00:08:38,1524874118.4102263,32.688
2018-04-28 00:08:40,1524874120.6347957,32.644
2018-04-28 00:08:42,1524874122.8593411,32.638
2018-04-28 00:08:45,1524874125.068128,32.689
2018-04-28 00:08:47,1524874127.2927535,32.617
2018-04-28 00:08:49,1524874129.5172775,32.720
2018-04-28 00:08:51,1524874131.7260053,32.671
2018-04-28 00:08:53,1524874133.9506762,32.606
2018-04-28 00:08:56,1524874136.175125,32.678
2018-04-28 00:08:58,1524874138.3838017,32.600
2018-04-28 00:09:00,1524874140.6083667,32.730
2018-04-28 00:09:02,1524874142.8324704,32.703
2018-04-28 00:09:05,1524874145.041079,32.714
2018-04-28 00:09:07,1524874147.2661958,32.707
2018-04-28 00:09:09,1524874149.4907243,32.679
2018-04-28 00:09:11,1524874151.6994615,32.674
2018-04-28 00:09:13,1524874153.924169,32.729
2018-04-28 00:09:16,1524874156.1486402,32.748
2018-04-28 00:09:18,1524874158.357329,32.683
2018-04-28 00:09:20,1524874160.581946,32.787
2018-04-28 00:09:22,1524874162.8065116,32.680
2018-04-28 00:09:25,1524874165.0152497,32.727
2018-04-28 00:09:27,1524874167.2397943,32.721
2018-04-28 00:09:29,1524874169.4643784,32.709
2018-04-28 00:09:31,1524874171.6730688,32.649
2018-04-28 00:09:33,1524874173.8976603,32.745
2018-04-28 00:09:36,1524874176.122279,32.723
2018-04-28 00:09:38,1524874178.3309205,32.725
2018-04-28 00:09:40,1524874180.5555344,32.761
2018-04-28 00:09:42,1524874182.780112,32.715
2018-04-28 00:09:45,1524874185.004569,32.700
2018-04-28 00:09:47,1524874187.2133045,32.668
2018-04-28 00:09:49,1524874189.4378726,32.722
2018-04-28 00:09:51,1524874191.6623275,32.786
2018-04-28 00:09:53,1524874193.8710532,32.688
2018-04-28 00:09:56,1524874196.095685,32.728
2018-04-28 00:09:58,1524874198.3202162,32.638
2018-04-28 00:10:00,1524874200.528926,32.716
2018-04-28 00:10:02,1524874202.7533555,32.697
2018-04-28 00:10:04,1524874204.9780023,32.690
2018-04-28 00:10:07,1524874207.1866372,32.749
2018-04-28 00:10:09,1524874209.4110851,32.745
2018-04-28 00:10:11,1524874211.6357844,32.690
2018-04-28 00:10:13,1524874213.8444512,32.684
2018-04-28 00:10:16,1524874216.0691175,32.749
2018-04-28 00:10:18,1524874218.2936316,32.737
2018-04-28 00:10:20,1524874220.5022953,32.696
2018-04-28 00:10:22,1524874222.7267091,32.658
2018-04-28 00:10:24,1524874224.9512892,32.675
2018-04-28 00:10:27,1524874227.1599596,32.705
2018-04-28 00:10:29,1524874229.3845775,32.735
2018-04-28 00:10:31,1524874231.60906,32.737
2018-04-28 00:10:33,1524874233.8336103,32.805
2018-04-28 00:10:36,1524874236.0423934,32.651
2018-04-28 00:10:38,1524874238.2669976,32.687
2018-04-28 00:10:40,1524874240.4916036,32.700
2018-04-28 00:10:42,1524874242.7002833,32.672
2018-04-28 00:10:44,1524874244.9248955,32.679
2018-04-28 00:10:47,1524874247.1493433,32.719
2018-04-28 00:10:49,1524874249.3581023,32.681
2018-04-28 00:10:51,1524874251.5826938,32.691
2018-04-28 00:10:53,1524874253.8518586,32.558
2018-04-28 00:10:56,1524874256.0159142,32.447
2018-04-28 00:10:58,1524874258.2404516,32.684
2018-04-28 00:11:00,1524874260.4650307,32.684
2018-04-28 00:11:02,1524874262.67366,32.665
2018-04-28 00:11:04,1524874264.8982692,32.766
2018-04-28 00:11:07,1524874267.1224673,32.735
2018-04-28 00:11:09,1524874269.3315463,32.677
2018-04-28 00:11:11,1524874271.5561888,32.592
2018-04-28 00:11:13,1524874273.780727,32.649
2018-04-28 00:11:15,1524874275.989433,32.603
2018-04-28 00:11:18,1524874278.2139733,32.609
2018-04-28 00:11:20,1524874280.4385893,32.664
2018-04-28 00:11:22,1524874282.647273,32.635
2018-04-28 00:11:24,1524874284.8718235,32.583
2018-04-28 00:11:27,1524874287.096354,32.634
2018-04-28 00:11:29,1524874289.3050702,32.599
2018-04-28 00:11:31,1524874291.5297055,32.632
2018-04-28 00:11:33,1524874293.754222,32.607
2018-04-28 00:11:35,1524874295.9628732,32.597
2018-04-28 00:11:38,1524874298.1873865,32.623
2018-04-28 00:11:40,1524874300.4119492,32.646
2018-04-28 00:11:42,1524874302.6364853,33.034
2018-04-28 00:11:44,1524874304.8452299,32.646
2018-04-28 00:11:47,1524874307.0698314,32.555
2018-04-28 00:11:49,1524874309.2785056,32.496
