Date/Time (UTC), Reading
2017-10-24 22:35:33.53,-0.01966666667
2017-10-24 22:35:50.27,-0.006166666667
2017-10-24 22:36:07.16,-0.04416666667
2017-10-24 22:36:24.00,0.021
2017-10-24 22:36:40.78,0.1096666667
2017-10-24 22:36:57.70,0.114
2017-10-24 22:37:14.58,0.1808333333
2017-10-24 22:37:31.33,0.3071666667
2017-10-24 22:37:48.08,0.3605
2017-10-24 22:38:05.01,0.2921666667
2017-10-24 22:38:21.92,0.3306666667
2017-10-24 22:38:38.83,0.4728333333
2017-10-24 22:38:55.76,0.5253333333
2017-10-24 22:39:12.68,0.4933333333
2017-10-24 22:39:29.59,0.4918333333
2017-10-24 22:39:46.48,0.5266666667
2017-10-24 22:40:03.40,0.5346666667
2017-10-24 22:40:20.32,0.425
2017-10-24 22:40:37.25,0.370
2017-10-24 22:40:54.06,0.3401666667
2017-10-24 22:41:10.81,0.2898333333
2017-10-24 22:41:27.62,0.2673333333
2017-10-24 22:41:44.43,0.2663333333
2017-10-24 22:42:01.36,0.3783333333
2017-10-24 22:42:18.28,0.5361666667
2017-10-24 22:42:35.21,0.7325
2017-10-24 22:42:52.13,0.9041666667
2017-10-24 22:43:09.05,0.9985
2017-10-24 22:43:25.98,1.0005
2017-10-24 22:43:42.90,0.9906666667
2017-10-24 22:43:59.83,1.004333333
2017-10-24 22:44:16.76,1.029666667
2017-10-24 22:44:33.69,1.087
2017-10-24 22:44:50.60,1.143833333
2017-10-24 22:45:07.53,1.265
2017-10-24 22:45:24.45,1.409666667
2017-10-24 22:45:41.38,1.483333333
2017-10-24 22:45:58.31,1.570166667
2017-10-24 22:46:15.23,1.724
2017-10-24 22:46:32.17,1.849
2017-10-24 22:46:49.08,1.9965
2017-10-24 22:47:06.00,2.162
2017-10-24 22:47:22.92,2.384
2017-10-24 22:47:39.83,2.461
2017-10-24 22:47:56.75,2.489333333
2017-10-24 22:48:13.67,2.669833333
2017-10-24 22:48:30.57,2.813
2017-10-24 22:48:47.49,2.896833333
2017-10-24 22:49:04.42,2.991833333
2017-10-24 22:49:21.33,3.088833333
2017-10-24 22:49:38.26,3.236
2017-10-24 22:49:55.16,3.400333333
2017-10-24 22:50:12.08,3.573166667
2017-10-24 22:50:28.99,3.689333333
2017-10-24 22:50:45.89,3.9035
2017-10-24 22:51:02.80,4.218
2017-10-24 22:51:19.72,4.365166667
2017-10-24 22:51:36.63,4.265
2017-10-24 22:51:53.53,4.186
2017-10-24 22:52:10.45,4.149
2017-10-24 22:52:27.36,3.9655
2017-10-24 22:52:44.29,3.822333333
2017-10-24 22:53:01.21,3.686666667
2017-10-24 22:53:18.11,3.519666667
2017-10-24 22:53:35.02,3.573166667
2017-10-24 22:53:51.94,3.761833333
2017-10-24 22:54:08.84,3.899166667
2017-10-24 22:54:25.75,3.936666667
2017-10-24 22:54:42.66,4.120333333
2017-10-24 22:54:59.56,4.557666667
2017-10-24 22:55:16.47,4.786333333
2017-10-24 22:55:33.39,5.020333333
2017-10-24 22:55:50.30,5.191166667
2017-10-24 22:56:07.23,5.310166667
2017-10-24 22:56:24.14,5.461333333
2017-10-24 22:56:41.06,5.509333333
2017-10-24 22:56:57.98,5.422666667
2017-10-24 22:57:14.90,5.258
2017-10-24 22:57:31.82,5.194333333
2017-10-24 22:57:48.73,5.208666667
2017-10-24 22:58:05.65,5.066333333
2017-10-24 22:58:22.57,4.948666667
2017-10-24 22:58:39.48,5.0155
2017-10-24 22:58:56.39,5.0805
2017-10-24 22:59:13.31,5.164666667
2017-10-24 22:59:30.23,5.233833333
2017-10-24 22:59:47.14,5.364166667
2017-10-24 23:01:14.68,5.4195
2017-10-24 23:01:31.52,5.329666667
2017-10-24 23:01:48.43,5.127333333
2017-10-24 23:02:05.35,4.919666667
2017-10-24 23:02:22.25,4.675333333
2017-10-24 23:02:39.15,4.3415
2017-10-24 23:02:56.05,4.043
2017-10-24 23:03:12.97,4.015
2017-10-24 23:03:29.90,4.146833333
2017-10-24 23:03:46.81,4.1975
2017-10-24 23:04:03.72,4.301333333
