Date/time UTC, Differences
2017-10-24 02:04:54.29,-0.07934
2017-10-24 02:05:11.27,-0.07818
2017-10-24 02:05:28.24,-0.0755375
2017-10-24 02:05:45.21,-0.0733375
2017-10-24 02:06:02.18,-0.0722625
2017-10-24 02:06:19.15,-0.07205
2017-10-24 02:06:36.13,-0.071705
2017-10-24 02:06:53.09,-0.07035
2017-10-24 02:07:10.06,-0.0691025
2017-10-24 02:07:27.02,-0.06694
2017-10-24 02:07:43.99,-0.06573
2017-10-24 02:08:00.95,-0.0628825
2017-10-24 02:08:17.91,-0.0595375
2017-10-24 02:08:34.87,-0.056625
2017-10-24 02:08:51.83,-0.05324
2017-10-24 02:09:08.79,-0.04939
2017-10-24 02:09:25.74,-0.0448425
2017-10-24 02:09:42.70,-0.04047
2017-10-24 02:09:59.66,-0.0366225
2017-10-24 02:10:16.62,-0.03264
2017-10-24 02:10:33.58,-0.02926
2017-10-24 02:10:50.54,-0.0254875
2017-10-24 02:11:07.50,-0.0230275
2017-10-24 02:11:24.47,-0.020155
2017-10-24 02:11:41.42,-0.01713
2017-10-24 02:11:58.38,-0.01436
2017-10-24 02:12:15.34,-0.0117875
2017-10-24 02:12:32.30,-0.0102325
2017-10-24 02:12:49.26,-0.008215
2017-10-24 02:13:06.22,-0.00735
2017-10-24 02:13:23.18,-0.0060375
2017-10-24 02:13:40.14,-0.0052875
2017-10-24 02:13:57.10,-0.004655
2017-10-24 02:14:14.06,-0.0044575
2017-10-24 02:14:31.02,-0.00483
2017-10-24 02:14:47.98,-0.0054225
2017-10-24 02:15:04.94,-0.00624
2017-10-24 02:15:21.90,-0.0071525
2017-10-24 02:15:38.86,-0.0071125
2017-10-24 02:15:55.82,-0.007685
2017-10-24 02:16:12.78,-0.007965
2017-10-24 02:16:29.74,-0.008655
2017-10-24 02:16:46.70,-0.0086725
2017-10-24 02:17:03.65,-0.0088525
2017-10-24 02:17:20.62,-0.00931
2017-10-24 02:17:37.58,-0.0085925
2017-10-24 02:17:54.54,-0.0073675
2017-10-24 02:18:11.50,-0.00619
2017-10-24 02:18:28.46,-0.006355
2017-10-24 02:18:45.42,-0.0062675
2017-10-24 02:19:02.38,-0.006325
2017-10-24 02:19:19.34,-0.00680
2017-10-24 02:19:36.30,-0.0077025
2017-10-24 02:19:53.25,-0.008415
2017-10-24 02:20:10.21,-0.00821
2017-10-24 02:20:27.16,-0.00814
2017-10-24 02:20:44.12,-0.008305
2017-10-24 02:21:01.07,-0.00883
2017-10-24 02:21:18.03,-0.009815
2017-10-24 02:21:34.99,-0.01021
2017-10-24 02:21:51.95,-0.0105775
2017-10-24 02:22:08.90,-0.011055
2017-10-24 02:22:25.86,-0.01145
2017-10-24 02:22:42.81,-0.0115175
2017-10-24 02:22:59.77,-0.010895
2017-10-24 02:23:16.73,-0.0113425
2017-10-24 02:23:33.68,-0.0124625
2017-10-24 02:23:50.63,-0.01362
2017-10-24 02:24:07.59,-0.0136575
2017-10-24 02:24:24.55,-0.0137575
2017-10-24 02:24:41.51,-0.01412
2017-10-24 02:24:58.46,-0.014445
