Date/Time UTC, Dalmore 01,Dalmore 02
2016-07-31 23:15,0.040529,0.18149
2016-07-31 23:16,0.058297,0.14970
2016-07-31 23:17,#N/A,0.15302
2016-07-31 23:18,0.057416,0.17639
2016-07-31 23:19,0.036711,0.14199
2016-07-31 23:20,0.062555,0.19063
2016-07-31 23:21,0.047871,0.13903
2016-07-31 23:22,0.055213,0.18909
2016-07-31 23:23,0.069897,0.17248
2016-07-31 23:24,#N/A,0.17438
2016-07-31 23:25,0.085683,0.17165
2016-07-31 23:26,0.073935,0.16726
2016-07-31 23:27,0.085683,0.22384
2016-07-31 23:28,0.083847,0.23689
2016-07-31 23:29,0.082526,0.17580
2016-07-31 23:30,#N/A,0.19004
2016-07-31 23:31,0.067327,0.16809
2016-07-31 23:32,0.072687,0.14164
2016-07-31 23:33,0.067107,0.16690
2016-07-31 23:34,0.084214,0.17604
2016-07-31 23:35,0.077974,0.15860
2016-07-31 23:36,0.067695,0.20095
2016-07-31 23:37,#N/A,0.14377
2016-07-31 23:38,0.078708,#N/A
2016-07-31 23:39,0.085316,0.16038
2016-07-31 23:40,0.066373,0.17082
2016-07-31 23:41,0.078120,0.14733
2016-07-31 23:42,0.028781,0.16631
2016-07-31 23:43,#N/A,0.15030
2016-07-31 23:44,0.075918,0.12218
2016-07-31 23:45,0.083113,0.17129
2016-07-31 23:46,0.061087,0.20095
2016-07-31 23:47,0.053377,0.16607
2016-07-31 23:48,0.061968,0.16726
2016-07-31 23:49,0.069016,0.18505
2016-07-31 23:50,#N/A,0.14792
2016-07-31 23:51,0.10073,0.18553
2016-07-31 23:52,0.091336,0.20925
2016-07-31 23:53,0.095007,0.18790
2016-07-31 23:54,0.090455,0.17106
2016-07-31 23:55,0.092291,0.17011
2016-07-31 23:56,#N/A,0.17248
2016-07-31 23:57,0.076652,0.18292
2016-07-31 23:58,0.069310,0.19265
2016-07-31 23:59,0.082526,0.17485
2016-08-01 00:00,0.082526,0.19620
2016-08-01 00:01,0.097797,0.18766
2016-08-01 00:02,0.10088,0.18173
2016-08-01 00:03,#N/A,0.19383
2016-08-01 00:04,0.074156,0.22325
2016-08-01 00:05,0.094126,0.18707
2016-08-01 00:06,0.10426,0.18707
2016-08-01 00:07,0.11043,0.17343
2016-08-01 00:08,0.11762,0.19004
2016-08-01 00:09,#N/A,0.22622
2016-08-01 00:10,0.13524,0.17165
2016-08-01 00:11,0.10088,#N/A
2016-08-01 00:12,0.11380,0.19027
2016-08-01 00:13,0.084435,0.15623
2016-08-01 00:14,0.10147,0.15267
2016-08-01 00:15,#N/A,0.15623
2016-08-01 00:16,0.090602,0.16216
2016-08-01 00:17,0.10866,0.16928
2016-08-01 00:18,0.10110,0.16690
2016-08-01 00:19,0.10698,0.15504
2016-08-01 00:20,0.10991,0.16536
2016-08-01 00:21,0.10132,0.13310
2016-08-01 00:22,#N/A,0.13642
2016-08-01 00:23,0.086637,0.14792
2016-08-01 00:24,0.091043,0.11744
2016-08-01 00:25,0.096182,0.10819
2016-08-01 00:26,0.079442,0.13998
2016-08-01 00:27,0.088620,0.15089
2016-08-01 00:28,#N/A,0.14353
2016-08-01 00:29,0.085683,0.10842
2016-08-01 00:30,0.12482,0.11862
2016-08-01 00:31,0.12335,0.14235
2016-08-01 00:32,0.11211,0.10724
2016-08-01 00:33,0.11615,0.15777
2016-08-01 00:34,0.13598,0.097509
2016-08-01 00:35,#N/A,0.15148
2016-08-01 00:36,0.13392,0.13571
2016-08-01 00:37,0.13194,0.14852
2016-08-01 00:38,0.13120,0.15801
2016-08-01 00:39,0.12261,0.15979
2016-08-01 00:40,0.13524,0.15919
2016-08-01 00:41,#N/A,0.14970
2016-08-01 00:42,0.14053,0.15089
2016-08-01 00:43,0.13833,0.19775
2016-08-01 00:44,0.14883,#N/A
2016-08-01 00:45,0.13216,0.18410
2016-08-01 00:46,0.12731,0.22301
2016-08-01 00:47,0.15433,0.22147
2016-08-01 00:48,#N/A,0.24009
2016-08-01 00:49,0.14699,0.22977
2016-08-01 00:50,0.16329,0.22859
2016-08-01 00:51,0.15543,0.21945
2016-08-01 00:52,0.14097,0.23606
2016-08-01 00:53,0.14993,0.22859
2016-08-01 00:54,#N/A,0.22384
2016-08-01 00:55,0.16057,0.21079
2016-08-01 00:56,0.18407,0.22266
2016-08-01 00:57,0.16329,0.22586
2016-08-01 00:58,0.16938,0.20047
2016-08-01 00:59,0.13744,0.23986
2016-08-01 01:00,0.15250,0.26477
2016-08-01 01:01,#N/A,0.24555
2016-08-01 01:02,0.16814,0.25291
2016-08-01 01:03,0.13906,0.26595
2016-08-01 01:04,0.15419,0.26477
