Date/Time UTC, Dalmore 01,Dalmore 02
2016-06-25 07:31,0.22396,0.47660
2016-06-25 07:32,0.21486,0.48627
2016-06-25 07:33,0.20484,0.51584
2016-06-25 07:34,0.15331,0.50197
2016-06-25 07:36,0.091042,0.49120
2016-06-25 07:37,0.11617,0.50051
2016-06-25 07:38,0.088310,0.49065
2016-06-25 07:39,0.10889,0.50416
2016-06-25 07:40,0.054989,0.49577
2016-06-25 07:41,0.055535,0.49741
2016-06-25 07:43,0.16387,0.50215
2016-06-25 07:44,0.10561,0.49120
2016-06-25 07:45,0.15076,0.48956
2016-06-25 07:46,0.10779,0.51110
2016-06-25 07:47,0.14020,0.50288
2016-06-25 07:49,0.10233,0.49814
2016-06-25 07:50,0.12200,0.49814
2016-06-25 07:51,0.11835,0.49430
2016-06-25 07:52,0.11872,0.49084
2016-06-25 07:54,0.10834,0.49303
2016-06-25 07:56,0.085215,0.55144
2016-06-25 07:57,0.13511,0.53684
2016-06-25 07:58,0.13511,0.53884
2016-06-25 07:59,0.12054,0.56312
2016-06-25 08:00,0.12837,0.54925
2016-06-25 08:02,0.081937,0.59963
2016-06-25 08:03,0.075018,0.60383
2016-06-25 08:04,0.058267,0.60200
2016-06-25 08:05,0.078660,0.59269
2016-06-25 08:06,0.052804,0.59141
2016-06-25 08:07,0.086489,0.59762
2016-06-25 08:09,0.11744,0.59543
2016-06-25 08:10,0.11380,0.58922
2016-06-25 08:11,0.090131,0.58338
2016-06-25 08:12,0.087036,0.60875
2016-06-25 08:13,0.096140,0.57845
2016-06-25 08:15,0.10015,0.56367
2016-06-25 08:16,0.12928,0.53081
2016-06-25 08:17,0.16205,0.57115
2016-06-25 08:18,0.15204,0.54669
2016-06-25 08:19,0.13019,0.54578
2016-06-25 08:20,0.17626,0.54450
2016-06-25 08:22,0.14785,0.55856
2016-06-25 08:23,0.16715,0.54140
2016-06-25 08:24,0.18481,0.54377
2016-06-25 08:25,0.13656,0.53355
2016-06-25 08:28,0.15696,0.49668
2016-06-25 08:29,0.15932,0.50544
2016-06-25 08:30,0.18846,0.51311
2016-06-25 08:31,0.18973,0.53191
2016-06-25 08:32,0.11435,0.51566
2016-06-25 08:34,0.13929,0.50234
2016-06-25 08:35,0.16970,0.49832
2016-06-25 08:36,0.20903,0.52315
2016-06-25 08:37,0.17844,0.53337
2016-06-25 08:38,0.19811,0.52406
2016-06-25 08:39,0.19337,0.50781
2016-06-25 08:41,0.22906,0.53976
2016-06-25 08:42,0.19446,0.50982
2016-06-25 08:43,0.15932,0.54450
2016-06-25 08:44,0.14712,0.55381
2016-06-25 08:45,0.11435,0.53903
2016-06-25 08:47,0.065550,0.56987
2016-06-25 08:48,0.016387,0.56914
2016-06-25 08:49,0.090131,0.56549
2016-06-25 08:50,0.048798,0.54578
2016-06-25 08:51,0.10015,0.61460
2016-06-25 08:52,0.13693,0.58283
2016-06-25 08:54,0.070102,0.57444
2016-06-25 08:55,0.071377,0.60456
2016-06-25 08:56,0.075018,0.61186
2016-06-25 08:57,0.093773,0.62719
2016-06-25 08:58,0.079206,0.61606
2016-06-25 09:00,0.11690,0.62244
2016-06-25 09:01,0.081573,0.63194
2016-06-25 09:02,0.11016,0.625
2016-06-25 09:03,0.16169,0.62482
2016-06-25 09:04,0.11835,0.62390
2016-06-25 09:05,0.17626,0.64271
2016-06-25 09:07,0.16752,0.63522
2016-06-25 09:08,0.12017,0.61879
2016-06-25 09:09,0.13292,0.62445
2016-06-25 09:10,0.14476,0.61149
2016-06-25 09:11,0.16752,0.58904
2016-06-25 09:13,0.10925,0.63157
2016-06-25 09:14,0.085215,0.66023
2016-06-25 09:15,0.076475,0.63723
2016-06-25 09:16,0.089221,0.64636
2016-06-25 09:17,0.10925,0.64125
2016-06-25 09:18,0.15149,0.64216
2016-06-25 09:20,0.093773,0.61752
2016-06-25 09:21,0.059723,0.64526
