2017-11-23 03:21:00,8.65
2017-11-23 03:22:00,8.64
2017-11-23 03:23:00,8.63
2017-11-23 03:24:00,8.60
2017-11-23 03:25:00,8.58
2017-11-23 03:26:00,8.55
2017-11-23 03:27:00,8.54
2017-11-23 03:28:00,8.53
2017-11-23 03:29:00,8.51
2017-11-23 03:30:00,8.47
2017-11-23 03:31:00,8.45
2017-11-23 03:32:00,8.45
2017-11-23 03:33:00,8.44
2017-11-23 03:34:00,8.42
2017-11-23 03:35:00,8.43
2017-11-23 03:36:00,8.44
2017-11-23 03:37:00,8.42
2017-11-23 03:38:00,8.42
2017-11-23 03:39:00,8.42
2017-11-23 03:40:00,8.41
2017-11-23 03:41:00,8.39
2017-11-23 03:42:00,8.38
2017-11-23 03:43:00,8.37
2017-11-23 03:44:00,8.34
2017-11-23 03:45:00,8.34
2017-11-23 03:46:00,8.34
2017-11-23 03:47:00,8.33
2017-11-23 03:48:00,8.33
2017-11-23 03:49:00,8.33
2017-11-23 03:50:00,8.31
2017-11-23 03:51:00,8.31
2017-11-23 03:52:00,8.31
2017-11-23 03:53:00,8.31
2017-11-23 03:54:00,8.32
2017-11-23 03:55:00,8.34
2017-11-23 03:56:00,8.35
2017-11-23 03:57:00,8.35
2017-11-23 03:58:00,8.36
2017-11-23 03:59:00,8.35
2017-11-23 04:00:00,8.33
2017-11-23 04:01:00,8.32
2017-11-23 04:02:00,8.31
2017-11-23 04:03:00,8.31
2017-11-23 04:04:00,8.30
2017-11-23 04:05:00,8.29
2017-11-23 04:06:00,8.29
2017-11-23 04:07:00,8.30
2017-11-23 04:08:00,8.29
2017-11-23 04:09:00,8.29
2017-11-23 04:10:00,8.30
2017-11-23 04:11:00,8.30
2017-11-23 04:12:00,8.30
2017-11-23 04:13:00,8.31
2017-11-23 04:14:00,8.30
2017-11-23 04:15:00,8.30
2017-11-23 04:16:00,8.31
2017-11-23 04:17:00,8.30
2017-11-23 04:18:00,8.29
2017-11-23 04:19:00,8.30
2017-11-23 04:20:00,8.31
2017-11-23 04:21:00,8.31
2017-11-23 04:22:00,8.31
2017-11-23 04:23:00,8.31
2017-11-23 04:24:00,8.32
2017-11-23 04:25:00,8.32
2017-11-23 04:26:00,8.33
2017-11-23 04:27:00,8.33
2017-11-23 04:28:00,8.32
2017-11-23 04:29:00,8.32
2017-11-23 04:30:00,8.31
2017-11-23 04:31:00,8.31
2017-11-23 04:32:00,8.30
2017-11-23 04:33:00,8.30
2017-11-23 04:34:00,8.30
2017-11-23 04:35:00,8.30
2017-11-23 04:36:00,8.30
2017-11-23 04:37:00,8.30
2017-11-23 04:38:00,8.31
2017-11-23 04:39:00,8.31
2017-11-23 04:40:00,8.31
2017-11-23 04:41:00,8.30
2017-11-23 04:42:00,8.29
2017-11-23 04:43:00,8.27
2017-11-23 04:44:00,8.25
2017-11-23 04:45:00,8.24
2017-11-23 04:46:00,8.25
2017-11-23 04:47:00,8.25
2017-11-23 04:48:00,8.24
2017-11-23 04:49:00,8.23
2017-11-23 04:50:00,8.23
2017-11-23 04:51:00,8.22
2017-11-23 04:52:00,8.21
2017-11-23 04:53:00,8.20
2017-11-23 04:54:00,8.20
2017-11-23 04:55:00,8.19
2017-11-23 04:56:00,8.18
2017-11-23 04:57:00,8.17
2017-11-23 04:58:00,8.15
2017-11-23 04:59:00,8.13
2017-11-23 05:00:00,8.12
2017-11-23 05:01:00,8.11
2017-11-23 05:02:00,8.10
2017-11-23 05:03:00,8.09
2017-11-23 05:04:00,8.08
2017-11-23 05:05:00,8.07
2017-11-23 05:06:00,8.07
2017-11-23 05:07:00,8.06
2017-11-23 05:08:00,8.05
2017-11-23 05:09:00,8.04
2017-11-23 05:10:00,8.06
2017-11-23 05:11:00,8.05
2017-11-23 05:12:00,8.03
2017-11-23 05:13:00,8.03
2017-11-23 05:14:00,8.03
2017-11-23 05:15:00,8.03
2017-11-23 05:16:00,8.03
2017-11-23 05:17:00,8.02
2017-11-23 05:18:00,8.01
2017-11-23 05:19:00,8.00
2017-11-23 05:20:00,7.99
2017-11-23 05:21:00,7.98
2017-11-23 05:22:00,7.99
2017-11-23 05:23:00,7.98
2017-11-23 05:24:00,7.97
2017-11-23 05:25:00,7.96
2017-11-23 05:26:00,7.96
2017-11-23 05:27:00,7.96
2017-11-23 05:28:00,7.96
2017-11-23 05:29:00,7.98
2017-11-23 05:30:00,7.99
2017-11-23 05:31:00,7.99
2017-11-23 05:32:00,8.01
2017-11-23 05:33:00,8.02
2017-11-23 05:34:00,8.02
2017-11-23 05:35:00,8.02
2017-11-23 05:36:00,8.02
2017-11-23 05:37:00,8.02
2017-11-23 05:38:00,8.03
2017-11-23 05:39:00,8.03
2017-11-23 05:40:00,8.02
2017-11-23 05:41:00,8.01
2017-11-23 05:42:00,8.02
2017-11-23 05:43:00,8.02
2017-11-23 05:44:00,8.02
2017-11-23 05:45:00,8.02
2017-11-23 05:46:00,8.02
2017-11-23 05:47:00,8.03
2017-11-23 05:48:00,8.03
2017-11-23 05:49:00,8.03
2017-11-23 05:50:00,8.02
2017-11-23 05:51:00,8.03
2017-11-23 05:52:00,8.03
2017-11-23 05:53:00,8.03
2017-11-23 05:54:00,8.04
2017-11-23 05:55:00,8.04
2017-11-23 05:56:00,8.05
2017-11-23 05:57:00,8.05
2017-11-23 05:58:00,8.06
2017-11-23 05:59:00,8.07
2017-11-23 06:00:00,8.08
2017-11-23 06:01:00,8.08
2017-11-23 06:02:00,8.10
2017-11-23 06:03:00,8.11
2017-11-23 06:04:00,8.10
2017-11-23 06:05:00,8.10
2017-11-23 06:06:00,8.10
2017-11-23 06:07:00,8.10
2017-11-23 06:08:00,8.09
2017-11-23 06:09:00,8.09
2017-11-23 06:10:00,8.10
2017-11-23 06:11:00,8.10
2017-11-23 06:12:00,8.09
2017-11-23 06:13:00,8.08
2017-11-23 06:14:00,8.06
2017-11-23 06:15:00,8.04
2017-11-23 06:16:00,8.02
2017-11-23 06:17:00,8.00
2017-11-23 06:18:00,8.00
2017-11-23 06:19:00,8.00
2017-11-23 06:20:00,8.01
2017-11-23 06:21:00,8.01
2017-11-23 06:22:00,8.01
2017-11-23 06:23:00,8.01
2017-11-23 06:24:00,8.01
2017-11-23 06:25:00,8.00
2017-11-23 06:26:00,8.00
2017-11-23 06:27:00,7.99
2017-11-23 06:28:00,7.98
2017-11-23 06:29:00,7.99
2017-11-23 06:30:00,7.99
2017-11-23 06:31:00,7.99
