Date/Time (UTC), Ultra-smoothed Differences
2017-08-20 08:02:26.93,0.41125
2017-08-20 08:02:43.61,0.46984
2017-08-20 08:03:00.29,0.51538
2017-08-20 08:03:16.96,0.55297
2017-08-20 08:04:46.40,0.58284
2017-08-20 08:05:03.07,0.60853
2017-08-20 08:05:19.75,0.62416
2017-08-20 08:05:36.43,0.63569
2017-08-20 08:05:53.11,0.64956
2017-08-20 08:06:09.77,0.68197
2017-08-20 08:06:26.45,0.70991
2017-08-20 08:06:43.13,0.74894
2017-08-20 08:06:59.81,0.79259
2017-08-20 08:07:16.49,0.83019
2017-08-20 08:07:33.16,0.88653
2017-08-20 08:07:49.84,0.939
2017-08-20 08:08:06.52,0.99641
2017-08-20 08:08:23.20,1.0515
2017-08-20 08:08:39.86,1.0917
2017-08-20 08:08:56.54,1.1398
2017-08-20 08:09:13.22,1.2139
2017-08-20 08:09:29.90,1.2772
2017-08-20 08:09:46.58,1.3405
2017-08-20 08:10:03.25,1.4069
2017-08-20 08:10:19.93,1.4733
2017-08-20 08:10:36.61,1.5305
2017-08-20 08:10:53.29,1.5842
2017-08-20 08:11:09.97,1.6466
2017-08-20 08:11:26.63,1.6878
2017-08-20 08:13:37.72,1.7236
2017-08-20 08:13:54.39,1.7453
2017-08-20 08:14:11.07,1.7088
2017-08-20 08:14:27.75,1.6657
2017-08-20 08:14:44.43,1.6219
2017-08-20 08:15:01.11,1.5879
2017-08-20 08:15:17.77,1.5584
2017-08-20 08:15:34.45,1.5325
2017-08-20 08:15:51.13,1.5057
2017-08-20 08:16:07.81,1.4709
2017-08-20 08:16:24.48,1.4289
2017-08-20 08:16:41.16,1.3856
2017-08-20 08:16:57.84,1.3315
2017-08-20 08:17:14.52,1.2808
2017-08-20 08:17:31.20,1.2209
2017-08-20 08:17:47.88,1.1500
2017-08-20 08:18:04.55,1.0743
2017-08-20 08:18:21.23,0.97556
2017-08-20 08:18:37.91,0.88231
2017-08-20 08:18:54.59,0.77759
2017-08-20 08:19:11.27,0.67319
2017-08-20 08:19:27.93,0.565
2017-08-20 08:19:44.61,0.44891
2017-08-20 08:20:01.29,0.30908
2017-08-20 08:20:17.97,0.17218
2017-08-20 08:20:34.65,0.036291
2017-08-20 08:20:51.32,-0.10901
2017-08-20 08:21:08.00,-0.25892
2017-08-20 08:21:24.68,-0.4035
