Date/Time (UTC), Reading
2018-04-23 07:20:18,-27.16766666666666670456227925
2018-04-23 07:20:20,-27.13849999999999991947182328
2018-04-23 07:20:22,-27.12783333333333383545019995
2018-04-23 07:20:24,-27.13783333333333362228737922
2018-04-23 07:20:26,-27.12633333333333318648783462
2018-04-23 07:20:29,-27.1143333333333333238594302
2018-04-23 07:20:31,-27.10333333333333349912663835
2018-04-23 07:20:33,-27.12033333333333355123310563
2018-04-23 07:20:35,-27.1191666666666666429819088
2018-04-23 07:20:38,-27.10549999999999985315450127
2018-04-23 07:20:40,-27.09900000000000019895196602
2018-04-23 07:20:42,-27.0883333333333335228113962
2018-04-23 07:20:44,-27.08916666666666669035142452
2018-04-23 07:20:46,-27.09383333333333313911831888
2018-04-23 07:20:49,-27.09799999999999956893740697
2018-04-23 07:20:51,-27.09616666666666636350176607
2018-04-23 07:20:53,-27.09749999999999954998960068
2018-04-23 07:20:55,-27.10733333333333305859014217
2018-04-23 07:20:58,-27.11000000000000002368475785
2018-04-23 07:21:00,-27.1151666666666664913994585
2018-04-23 07:21:02,-27.11566666666666651034726478
2018-04-23 07:21:04,-27.11766666666666658613848993
2018-04-23 07:21:07,-27.12333333333333307280099688
2018-04-23 07:21:09,-27.11233333333333324806820505
2018-04-23 07:21:11,-27.10649999999999989105011387
2018-04-23 07:21:13,-27.10550000000000044527344775
2018-04-23 07:21:15,-27.10083333333333399650655337
2018-04-23 07:21:18,-27.10616666666666733457683827
2018-04-23 07:21:20,-27.10550000000000103739239422
2018-04-23 07:21:22,-27.11116666666666752405490115
2018-04-23 07:21:24,-27.12700000000000066791017162
2018-04-23 07:21:27,-27.11833333333333347544188048
2018-04-23 07:21:29,-27.12666666666666692719900312
2018-04-23 07:21:31,-27.12583333333333375965897478
2018-04-23 07:21:33,-27.12150000000000045948430247
2018-04-23 07:21:36,-27.11016666666666689404034212
2018-04-23 07:21:38,-27.11450000000000019421501445
2018-04-23 07:21:40,-27.1226666666666673677354993
2018-04-23 07:21:42,-27.11483333333333393492618295
2018-04-23 07:21:44,-27.11383333333333389703057038
2018-04-23 07:21:47,-27.11116666666666693193595468
2018-04-23 07:21:49,-27.12416666666666742457891813
2018-04-23 07:21:51,-27.11916666666666723510085527
2018-04-23 07:21:53,-27.11683333333333341859846162
2018-04-23 07:21:56,-27.11716666666666656719068367
2018-04-23 07:21:58,-27.11633333333333280753170888
2018-04-23 07:22:00,-27.12299999999999933208982838
2018-04-23 07:22:02,-27.12483333333333253752546928
2018-04-23 07:22:05,-27.1344999999999997678893730
2018-04-23 07:22:07,-27.14899999999999972525680885
2018-04-23 07:22:09,-27.1469999999999996494655837
2018-04-23 07:22:11,-27.13733333333333301122062645
2018-04-23 07:22:13,-27.14316666666666636823871765
2018-04-23 07:22:16,-27.15866666666666636350176607
2018-04-23 07:22:18,-27.12349999999999935103763467
2018-04-23 07:22:20,-27.10116666666666655297982893
2018-04-23 07:22:22,-27.0995000000000002178997723
2018-04-23 07:22:25,-27.10850000000000055896028547
2018-04-23 07:22:27,-27.1091666666666674482636760
2018-04-23 07:22:29,-27.09116666666666735826159615
2018-04-23 07:22:31,-27.11483333333333393492618295
2018-04-23 07:22:33,-27.12083333333333357018091193
2018-04-23 07:22:36,-27.1378333333333336222873792
2018-04-23 07:22:38,-27.13899999999999993841962955
2018-04-23 07:22:40,-27.1379999999999999005240170
2018-04-23 07:22:42,-27.14100000000000001421085472
2018-04-23 07:22:45,-27.13533333333333352754834778
2018-04-23 07:22:47,-27.14383333333333384966105465
2018-04-23 07:22:49,-27.1293333333333338922936188
2018-04-23 07:22:51,-27.1341666666666672114160974
2018-04-23 07:22:54,-27.12383333333333368386774963
2018-04-23 07:22:56,-27.12299999999999992420877483
2018-04-23 07:22:58,-27.11833333333333347544188047
2018-04-23 07:23:00,-27.11983333333333353228529933
2018-04-23 07:23:02,-27.11999999999999981052193712
2018-04-23 07:23:05,-27.1061666666666667424578918
2018-04-23 07:23:07,-27.12583333333333375965897478
2018-04-23 07:23:09,-27.13850000000000051159076975
2018-04-23 07:23:11,-27.15716666666666689877729368
2018-04-23 07:23:14,-27.16083333333333330964857548
2018-04-23 07:23:16,-27.17149999999999998578914528
