Date/Time, Data value, POSIX timestamp
2018-04-30 09:01:59,1525078919.842,416
2018-04-30 09:02:01,1525078921.842,405
2018-04-30 09:02:03,1525078923.842,399
2018-04-30 09:02:05,1525078925.842,394
2018-04-30 09:02:07,1525078927.842,392
2018-04-30 09:02:09,1525078929.842,390
2018-04-30 09:02:11,1525078931.841,388
2018-04-30 09:02:13,1525078933.841,389
2018-04-30 09:02:15,1525078935.841,389
2018-04-30 09:02:17,1525078937.841,389
2018-04-30 09:02:19,1525078939.841,388
2018-04-30 09:02:21,1525078941.841,388
2018-04-30 09:02:23,1525078943.84,388
2018-04-30 09:02:25,1525078945.84,389
2018-04-30 09:02:27,1525078947.84,389
2018-04-30 09:02:29,1525078949.84,390
2018-04-30 09:02:31,1525078951.84,392
2018-04-30 09:02:33,1525078953.84,393
2018-04-30 09:02:35,1525078955.84,393
2018-04-30 09:02:37,1525078957.839,393
2018-04-30 09:02:39,1525078959.839,394
2018-04-30 09:02:41,1525078961.839,392
2018-04-30 09:02:43,1525078963.839,392
2018-04-30 09:02:45,1525078965.839,392
2018-04-30 09:02:47,1525078967.839,392
2018-04-30 09:02:49,1525078969.838,393
2018-04-30 09:02:51,1525078971.838,393
2018-04-30 09:02:53,1525078973.838,394
2018-04-30 09:02:55,1525078975.838,395
2018-04-30 09:02:57,1525078977.852,395
2018-04-30 09:02:59,1525078979.838,396
2018-04-30 09:03:01,1525078981.838,396
2018-04-30 09:03:03,1525078983.837,396
2018-04-30 09:03:24,1525079004.116,456
2018-04-30 09:03:26,1525079006.115,435
2018-04-30 09:03:28,1525079008.115,421
2018-04-30 09:03:30,1525079010.115,411
2018-04-30 09:03:32,1525079012.115,406
2018-04-30 09:03:34,1525079014.115,402
2018-04-30 09:03:36,1525079016.114,400
2018-04-30 09:03:38,1525079018.114,398
2018-04-30 09:03:40,1525079020.114,397
2018-04-30 09:03:42,1525079022.114,397
2018-04-30 09:03:44,1525079024.114,397
2018-04-30 09:03:46,1525079026.114,397
2018-04-30 09:03:48,1525079028.114,397
2018-04-30 09:03:50,1525079030.113,398
2018-04-30 09:03:52,1525079032.113,398
2018-04-30 09:03:54,1525079034.113,397
2018-04-30 09:03:56,1525079036.113,397
2018-04-30 09:03:58,1525079038.113,397
2018-04-30 09:04:00,1525079040.113,397
2018-04-30 09:04:02,1525079042.113,397
2018-04-30 09:04:04,1525079044.112,397
2018-04-30 09:04:06,1525079046.112,397
2018-04-30 09:04:08,1525079048.112,397
2018-04-30 09:04:10,1525079050.112,396
2018-04-30 09:04:12,1525079052.112,396
2018-04-30 09:04:14,1525079054.112,395
2018-04-30 09:04:16,1525079056.111,394
2018-04-30 09:04:18,1525079058.111,394
2018-04-30 09:04:20,1525079060.111,393
2018-04-30 09:04:22,1525079062.111,393
2018-04-30 09:04:24,1525079064.166,394
2018-04-30 09:04:26,1525079066.111,394
2018-04-30 09:04:28,1525079068.11,394
2018-04-30 09:04:30,1525079070.11,394
2018-04-30 09:04:47,1525079087.048,455
2018-04-30 09:04:49,1525079089.047,434
2018-04-30 09:04:51,1525079091.047,420
2018-04-30 09:04:53,1525079093.047,412
2018-04-30 09:04:55,1525079095.047,407
2018-04-30 09:04:57,1525079097.047,404
2018-04-30 09:04:59,1525079099.047,402
2018-04-30 09:05:01,1525079101.046,401
2018-04-30 09:05:03,1525079103.046,400
2018-04-30 09:05:05,1525079105.046,399
2018-04-30 09:05:07,1525079107.046,398
2018-04-30 09:05:09,1525079109.046,396
2018-04-30 09:05:11,1525079111.046,394
2018-04-30 09:05:13,1525079113.046,393
2018-04-30 09:05:15,1525079115.045,393
2018-04-30 09:05:17,1525079117.045,393
2018-04-30 09:05:19,1525079119.045,394
2018-04-30 09:05:21,1525079121.045,395
2018-04-30 09:05:23,1525079123.045,395
2018-04-30 09:05:25,1525079125.045,396
2018-04-30 09:05:27,1525079127.044,396
2018-04-30 09:05:29,1525079129.044,396
2018-04-30 09:05:31,1525079131.044,397
2018-04-30 09:05:33,1525079133.044,398
2018-04-30 09:05:35,1525079135.044,398
2018-04-30 09:05:37,1525079137.044,398
2018-04-30 09:05:39,1525079139.044,397
2018-04-30 09:05:41,1525079141.043,396
2018-04-30 09:05:43,1525079143.043,394
2018-04-30 09:05:45,1525079145.043,392
2018-04-30 09:05:47,1525079147.063,392
2018-04-30 09:05:49,1525079149.043,392
2018-04-30 09:05:51,1525079151.043,393
2018-04-30 09:07:27,1525079247.587,456
2018-04-30 09:07:29,1525079249.587,433
2018-04-30 09:07:31,1525079251.586,418
2018-04-30 09:07:33,1525079253.586,409
2018-04-30 09:07:35,1525079255.586,403
2018-04-30 09:07:37,1525079257.586,399
2018-04-30 09:07:39,1525079259.586,398
2018-04-30 09:07:41,1525079261.586,397
2018-04-30 09:07:43,1525079263.585,396
2018-04-30 09:07:45,1525079265.585,396
2018-04-30 09:07:47,1525079267.585,395
2018-04-30 09:07:49,1525079269.585,394
2018-04-30 09:07:51,1525079271.585,394
2018-04-30 09:07:53,1525079273.585,393
2018-04-30 09:07:55,1525079275.584,392
2018-04-30 09:07:57,1525079277.584,393
2018-04-30 09:07:59,1525079279.584,394
2018-04-30 09:08:01,1525079281.584,394
2018-04-30 09:08:03,1525079283.584,395
2018-04-30 09:08:05,1525079285.584,395
2018-04-30 09:08:07,1525079287.584,396
2018-04-30 09:08:09,1525079289.583,396
2018-04-30 09:08:11,1525079291.583,396
2018-04-30 09:08:13,1525079293.583,396
2018-04-30 09:08:15,1525079295.583,397
2018-04-30 09:08:17,1525079297.583,397
2018-04-30 09:08:19,1525079299.583,397
2018-04-30 09:08:21,1525079301.582,397
2018-04-30 09:08:23,1525079303.582,396
2018-04-30 09:08:25,1525079305.582,396
2018-04-30 09:08:27,1525079307.582,397
2018-04-30 09:08:29,1525079309.582,397
2018-04-30 09:08:31,1525079311.582,396
2018-04-30 09:08:33,1525079313.582,396
2018-04-30 09:08:35,1525079315.581,395
2018-04-30 09:08:37,1525079317.581,395
2018-04-30 09:08:39,1525079319.581,394
2018-04-30 09:08:41,1525079321.581,393
2018-04-30 09:08:43,1525079323.581,393
2018-04-30 09:08:45,1525079325.581,392
2018-04-30 09:08:47,1525079327.58,394
2018-04-30 09:08:49,1525079329.58,394
2018-04-30 09:08:51,1525079331.58,394
2018-04-30 09:08:53,1525079333.58,394
2018-04-30 09:08:55,1525079335.58,394
2018-04-30 09:08:57,1525079337.58,393
2018-04-30 09:08:59,1525079339.58,393
2018-04-30 09:09:01,1525079341.579,392
2018-04-30 09:09:03,1525079343.579,393
2018-04-30 09:09:05,1525079345.579,392
2018-04-30 09:09:07,1525079347.579,392
2018-04-30 09:09:09,1525079349.579,393
2018-04-30 09:09:11,1525079351.579,393
2018-04-30 09:09:13,1525079353.578,393
2018-04-30 09:09:15,1525079355.578,393
2018-04-30 09:09:17,1525079357.578,392
2018-04-30 09:09:19,1525079359.578,392
2018-04-30 09:09:21,1525079361.578,393
2018-04-30 09:09:23,1525079363.578,393
2018-04-30 09:09:25,1525079365.578,394
2018-04-30 09:09:27,1525079367.577,395
2018-04-30 09:09:29,1525079369.577,395
2018-04-30 09:09:31,1525079371.577,395
2018-04-30 09:09:33,1525079373.577,396
2018-04-30 09:09:35,1525079375.577,396
2018-04-30 09:09:37,1525079377.577,396
2018-04-30 09:09:39,1525079379.576,395
2018-04-30 09:09:41,1525079381.576,394
2018-04-30 09:09:43,1525079383.576,393
2018-04-30 09:09:45,1525079385.576,392
2018-04-30 09:10:42,1525079442.957,458
2018-04-30 09:10:44,1525079444.957,436
2018-04-30 09:10:46,1525079446.957,422
2018-04-30 09:10:48,1525079448.957,413
2018-04-30 09:10:50,1525079450.957,407
2018-04-30 09:10:52,1525079452.957,404
2018-04-30 09:10:54,1525079454.956,402
2018-04-30 09:10:56,1525079456.956,400
