Date UTC, Time UTC, Reading
2015-07-26,07:59:16.9,164
2015-07-26,07:59:32.0,171
2015-07-26,07:59:47.2,162
2015-07-26,08:01:18.1,170
2015-07-26,08:02:03.5,166
2015-07-26,08:02:18.7,162
2015-07-26,08:02:33.8,164
2015-07-26,08:02:48.9,164
2015-07-26,08:06:36.1,168
2015-07-26,08:06:51.3,166
2015-07-26,08:07:06.4,168
2015-07-26,08:07:21.5,168
2015-07-26,08:07:36.7,164
