Date/time UTC, Differences
2017-10-22 02:53:42.04,-0.001568088889
2017-10-22 02:53:43.93,-0.001749022222
2017-10-22 02:53:45.83,-0.001868488889
2017-10-22 02:53:47.73,-0.001891733334
2017-10-22 02:53:49.63,-0.001986800001
2017-10-22 02:53:51.53,-0.002036711112
2017-10-22 02:53:53.43,-0.002190800001
2017-10-22 02:53:55.33,-0.002206933335
2017-10-22 02:53:57.23,-0.002270266668
2017-10-22 02:53:59.12,-0.002237377779
2017-10-22 02:54:01.02,-0.002252711113
2017-10-22 02:54:02.92,-0.002211955557
2017-10-22 02:54:04.82,-0.002182888889
2017-10-22 02:54:06.72,-0.002198799999
2017-10-22 02:54:08.62,-0.002168533333
2017-10-22 02:54:10.52,-0.002194799999
2017-10-22 02:54:12.41,-0.002132844445
2017-10-22 02:54:14.31,-0.002215200001
2017-10-22 02:54:16.21,-0.002262444446
2017-10-22 02:54:18.11,-0.002363422223
2017-10-22 02:54:20.01,-0.002420266668
2017-10-22 02:54:21.91,-0.002524444446
2017-10-22 02:54:23.80,-0.002662755557
2017-10-22 02:54:25.71,-0.002732177779
2017-10-22 02:54:27.60,-0.002866444446
2017-10-22 02:54:29.50,-0.002830044446
2017-10-22 02:54:31.40,-0.002869600002
2017-10-22 02:54:33.30,-0.002869155557
2017-10-22 02:54:35.20,-0.002823333335
2017-10-22 02:54:37.10,-0.002881111113
2017-10-22 02:54:38.99,-0.003061244447
2017-10-22 02:54:40.89,-0.00308097778
2017-10-22 02:54:42.79,-0.003097822225
2017-10-22 02:54:44.69,-0.003019466669
2017-10-22 02:54:46.59,-0.002991066669
2017-10-22 02:54:48.49,-0.002909644447
2017-10-22 02:54:50.39,-0.002788355557
2017-10-22 02:54:52.28,-0.002831733335
2017-10-22 02:54:54.18,-0.002958711113
2017-10-22 02:54:56.08,-0.003000800002
2017-10-22 02:54:57.98,-0.003045955558
2017-10-22 02:54:59.88,-0.003101777781
2017-10-22 02:55:01.78,-0.003103644447
2017-10-22 02:55:03.68,-0.003003111114
2017-10-22 02:55:05.58,-0.003069733336
2017-10-22 02:55:07.47,-0.003087333336
2017-10-22 02:55:09.37,-0.003108177781
2017-10-22 02:55:11.27,-0.003080888893
2017-10-22 02:55:13.17,-0.003063111115
2017-10-22 02:55:15.07,-0.003169733337
2017-10-22 02:55:16.97,-0.003106933337
2017-10-22 02:55:18.87,-0.003101688893
2017-10-22 02:55:20.76,-0.003080933337
2017-10-22 02:55:22.66,-0.003061600003
2017-10-22 02:55:24.56,-0.003182044448
2017-10-22 02:55:26.46,-0.003030933337
