1551783600,9.95
1551783660,9.95
1551783720,9.94
1551783780,9.92
1551783840,9.90
1551783900,9.92
1551783960,9.91
1551784020,9.90
1551784080,9.87
1551784140,9.87
1551784200,9.86
1551784260,9.85
1551784320,9.83
1551784380,9.83
1551784440,9.83
1551784500,9.83
1551784560,9.83
1551784620,9.82
1551784680,9.83
1551784740,9.81
1551784800,9.82
1551784860,9.81
1551784920,9.81
1551784980,9.80
1551785040,9.81
1551785100,9.81
1551785160,9.82
1551785220,9.82
1551785280,9.82
1551785340,9.83
1551785400,9.83
1551785460,9.81
1551785520,9.80
1551785580,9.78
1551785640,9.77
1551785700,9.74
1551785760,9.73
1551785820,9.72
1551785880,9.72
1551785940,9.73
1551786000,9.73
1551786060,9.73
1551786120,9.74
1551786180,9.73
1551786240,9.71
1551786300,9.69
1551786360,9.67
1551786420,9.65
1551786480,9.63
1551786540,9.61
1551786600,9.60
1551786660,9.62
1551786720,9.60
1551786780,9.58
1551786840,9.58
1551786900,9.58
1551786960,9.57
1551787020,9.55
1551787080,9.54
1551787140,9.54
1551787200,9.54
1551787260,9.54
1551787320,9.56
1551787380,9.53
1551787440,9.55
1551787500,9.55
1551787560,9.57
1551787620,9.52
1551787680,9.53
1551787740,9.53
1551787800,9.50
1551787860,9.51
1551787920,9.50
1551787980,9.49
1551788040,9.49
1551788100,9.50
1551788160,9.51
1551788220,9.50
1551788280,9.52
1551788340,9.51
1551788400,9.49
1551788460,9.49
1551788520,9.51
1551788580,9.50
1551788640,9.47
1551788700,9.47
1551788760,9.48
1551788820,9.48
1551788880,9.46
1551788940,9.48
1551789000,9.46
1551789060,9.46
1551789120,9.47
1551789180,9.46
1551789240,9.45
1551789300,9.46
1551789360,9.45
1551789420,9.47
1551789480,9.47
1551789540,9.47
1551789600,9.48
1551789660,9.47
1551789720,9.47
1551789780,9.48
1551789840,9.47
1551789900,9.48
1551789960,9.47
1551790020,9.46
1551790080,9.44
1551790140,9.42
1551790200,9.42
1551790260,9.41
1551790320,9.40
1551790380,9.40
1551790440,9.39
1551790500,9.38
1551790560,9.43
1551790620,9.40
1551790680,9.39
1551790740,9.42
1551790800,9.39
1551790860,9.43
1551790920,9.38
1551790980,9.38
1551791040,9.34
1551791100,9.33
1551791160,9.31
1551791220,9.29
1551791280,9.29
1551791340,9.28
1551791400,9.27
1551791460,9.27
1551791520,9.26
1551791580,-1.00
1551791640,9.26
1551791700,9.26
1551791760,9.26
1551791820,9.25
1551791880,9.25
1551791940,9.26
1551792000,9.28
1551792060,9.27
1551792120,9.29
1551792180,9.30
1551792240,9.29
