1552617246,-29.28916666666666657192763522
1552617248,-29.28566666666666643929299122
1552617251,-29.27116666666666648192555537
1552617253,-29.26666666666666690351424525
1552617255,-29.25516666666666705983364712
1552617257,-29.25983333333333350860054148
1552617259,-29.27833333333333361755042762
1552617262,-29.2556666666666670787814534
1552617264,-29.24600000000000044053649617
1552617266,-29.24650000000000045948430245
1552617268,-29.25550000000000020842586915
1552617271,-29.22166666666666697456851883
1552617273,-29.21766666666666682298606853
1552617275,-29.24366666666666662403410252
1552617277,-29.25966666666666663824495723
1552617279,-29.27033333333333331438552705
1552617282,-29.26666666666666690351424527
1552617284,-29.27300000000000027948014275
1552617286,-29.26900000000000012789769245
1552617288,-29.27733333333333357965481507
1552617291,-29.28550000000000016105635345
1552617293,-29.29183333333333353702225093
1552617295,-29.29099999999999977736327613
1552617297,-29.28066666666666624981492835
1552617299,-29.2848333333333332717529629
1552617302,-29.28566666666666643929299123
1552617304,-29.28116666666666626876273465
1552617306,-29.2751666666666660413890592
1552617308,-29.28166666666666628771054093
1552617310,-29.28049999999999997157829058
1552617313,-29.2778333333333330064836749
1552617315,-29.27249999999999966841338998
1552617317,-29.25949999999999976788937298
1552617319,-29.25150000000000005684341887
1552617322,-29.25066666666666688930339055
1552617324,-29.26716666666666692246205155
1552617326,-29.28083333333333371228945908
1552617328,-29.2655000000000005873819949
1552617330,-29.2615000000000004357995446
1552617333,-29.2556666666666670787814534
1552617335,-29.24633333333333358912871822
1552617337,-29.23533333333333376439592637
1552617339,-29.21800000000000056369723703
1552617342,-29.24150000000000086212518605
1552617344,-29.25483333333333450336037155
1552617346,-29.27066666666666764721564202
1552617348,-29.28633333333333451283427468
1552617350,-29.28850000000000086686213762
1552617353,-29.29466666666666737247245087
1552617355,-29.29600000000000055896028547
1552617357,-29.30116666666666702667498612
1552617359,-29.30583333333333347544188048
1552617362,-29.28566666666666643929299123
1552617364,-29.29516666666666620718236422
1552617366,-29.29766666666666630192139565
1552617368,-29.28999999999999973946766357
1552617370,-29.2781666666666667471948434
1552617373,-29.26266666666666675193179495
1552617375,-29.2736666666666665766645868
1552617377,-29.26016666666666665719276352
1552617379,-29.25300000000000011368683772
1552617382,-29.24933333333333311069660947
1552617384,-29.25183333333333261331669443
1552617386,-29.26016666666666606507381705
1552617388,-29.2514999999999994647244724
1552617390,-29.24449999999999979157413085
1552617393,-29.24349999999999975367851827
1552617395,-29.24049999999999963999168055
1552617397,-29.23516666666666630192139565
1552617399,-29.22049999999999947419837555
1552617401,-29.22849999999999977736327613
1552617404,-29.2389999999999995831482617
1552617406,-29.2403333333333327696360963
1552617408,-29.24116666666666652929507108
1552617410,-29.25866666666666660034934467
1552617413,-29.26866666666666697930547042
1552617415,-29.2556666666666670787814534
1552617417,-29.2445000000000003836930773
1552617419,-29.2490000000000005542233339
1552617421,-29.25850000000000032211270688
1552617424,-29.26533333333333371702641063
1552617426,-29.26216666666666673298398867
1552617428,-29.27483333333333348491578363
1552617430,-29.28133333333333373123726537
1552617433,-29.27966666666666680403826225
1552617435,-29.27916666666666678509045597
1552617437,-29.27333333333333342807236477
1552617439,-29.28083333333333371228945907
1552617441,-29.2871666666666664961364101
1552617444,-29.26749999999999947893532712
1552617446,-29.25583333333333276489914472
1552617448,-29.27183333333333277910999945
1552617450,-29.26533333333333312490746418
1552617453,-29.26416666666666621665626735
1552617455,-29.26499999999999997631524213
1552617457,-29.28200000000000002842170942
1552617459,-29.29100000000000036948222258
1552617461,-29.28483333333333386387190937
1552617464,-29.28616666666666705035974398
1552617466,-29.27983333333333367439384652
1552617468,-29.27833333333333361755042763
1552617470,-29.28666666666666706930755025
1552617473,-29.29449999999999990999792013
1552617475,-29.29499999999999992894572642
1552617477,-29.28883333333333342333541318
1552617479,-29.29683333333333372650031378
1552617481,-29.28850000000000027474319117
1552617484,-29.29233333333333355597005722
1552617486,-29.2816666666666668798294874
1552617488,-29.27316666666666655771678053
1552617490,-29.2701666666666664440299428
1552617493,-29.2701666666666664440299428
1552617495,-29.27683333333333296858806232
1552617497,-29.27383333333333285490122458
1552617499,-29.28499999999999954998960068
1552617501,-29.28166666666666628771054093
1552617504,-29.28433333333333266068621015
1552617506,-29.28349999999999890102723537
1552617508,-29.28383333333333264173840387
1552617510,-29.2639999999999993463006831
1552617512,-29.25649999999999965420253527
1552617515,-29.27433333333333287384903087
1552617517,-29.28249999999999945525056925
1552617519,-29.26999999999999957367435853
1552617521,-29.2618333333333324001538737
1552617524,-29.27066666666666587085880262
1552617526,-29.27233333333333220593885927
1552617528,-29.24816666666666561032646617
1552617530,-29.23799999999999895313370263
1552617532,-29.24449999999999919945518437
1552617535,-29.25066666666666629718444407
1552617537,-29.26016666666666606507381707
1552617539,-29.26216666666666614086504222
1552617541,-29.2626666666666661598128485
1552617544,-29.27866666666666617402370322
1552617546,-29.2818333333333325659471787
1552617548,-29.29199999999999922313994222
1552617550,-29.29283333333333298279891702
1552617552,-29.29299999999999985315450127
1552617555,-29.28800000000000025579538488
1552617557,-29.2803333333333336933416528
1552617559,-29.2708333333333339254522798
1552617561,-29.2596666666666672303639037
1552617564,-29.29266666666666729668122572
1552617566,-29.27850000000000048790601188
1552617568,-29.33266666666666703614888927
1552617570,-29.33716666666666720667914585
1552617572,-29.34033333333333359860262137
1552617575,-29.33783333333333350386358992
1552617577,-29.29533333333333307753794845
1552617579,-29.27399999999999972525680885
1552617581,-29.23033333333333298279891703
1552617584,-29.23466666666666628297358935
1552617586,-29.23316666666666622613017048
1552617588,-29.23733333333333265594925857
1552617590,-29.26233333333333301122062645
1552617592,-29.29116666666666664771886038
1552617595,-29.29683333333333313438136733
1552617597,-29.29900000000000008052817672
1552617599,-29.30600000000000034579746473
1552617601,-29.3096666666666673487876930
1552617604,-29.29933333333333382123934522
1552617606,-29.29550000000000054001247917
1552617608,-29.28566666666666703141193768
1552617610,-29.27033333333333331438552705
1552617612,-29.27849999999999989578706543
1552617615,-29.27616666666666667140361825
1552617617,-29.25266666666666696509461568
1552617619,-29.25600000000000022737367545
1552617621,-29.27483333333333407703473008
1552617623,-29.30566666666666778932418915
1552617626,-29.31700000000000135476814952
1552617628,-29.32833333333333432809316342
1552617630,-29.36466666666666765668954517
1552617632,-29.3926666666666675335288043
1552617635,-29.4070000000000006205406559
1552617637,-29.39850000000000029842794902
1552617639,-29.37883333333333328122686603
1552617641,-29.36416666666666645350384593
1552617643,-29.35599999999999927998336108
1552617646,-29.33666666666666600349344662
1552617648,-29.32183333333333289753378873
1552617650,-29.3138333333333331864878346
1552617652,-29.32616666666666678982740753
1552617655,-29.33300000000000018474111128
1552617657,-29.3235000000000004168517383
1552617659,-29.32983333333333379281763578
1552617661,-29.3240000000000004357995446
1552617663,-29.30916666666666673772094025
1552617666,-29.30016666666666639666042708
1552617668,-29.3160000000000001326346440
1552617670,-29.3236666666666666950883761
1552617672,-29.30449999999999969683509942
1552617675,-29.30349999999999965893948683
1552617677,-29.30999999999999990526096855
1552617679,-29.29499999999999992894572642
1552617681,-29.26499999999999997631524213
1552617683,-29.24200000000000028895404588
1552617686,-29.22483333333333395861094082
1552617688,-29.1968333333333334896527352
1552617690,-29.1803333333333334564940742
1552617692,-29.15850000000000067738407477
1552617695,-29.15033333333333350386358993
1552617697,-29.1398333333333331059596579
1552617699,-29.14466666666666642508213652
1552617701,-29.12983333333333331912247863
1552617703,-29.15283333333333300648367488
1552617706,-29.28833333333333281226866043
1552617708,-29.29083333333333290700769188
1552617710,-29.27749999999999985789145285
1552617712,-29.2674999999999994789353271
1552617715,-29.28566666666666643929299122
1552617717,-29.26049999999999980578498557
1552617719,-29.14266666666666634929091135
1552617721,-29.13416666666666661929715095
1552617723,-29.15349999999999989578706542
1552617726,-29.16300000000000025579538488
1552617728,-29.16483333333333346123102577
1552617730,-29.16666666666666725878561313
1552617732,-29.1681666666666673156290320
1552617734,-29.17633333333333389703057038
1552617737,-29.18450000000000047843210875
1552617739,-29.19533333333333343280931633
1552617741,-29.19916666666666671403618238
1552617743,-29.20099999999999991947182328
1552617746,-29.19916666666666671403618238
1552617748,-29.19383333333333337596589747
1552617750,-29.19300000000000020842586915
1552617752,-29.18766666666666687035558425
1552617754,-29.1878333333333337407111685
1552617757,-29.19016666666666696509461568
1552617759,-29.1915000000000001515824503
1552617761,-29.20366666666666688456643898
1552617763,-29.19766666666666665719276353
1552617766,-29.2056666666666669603576641
1552617768,-29.21449999999999983894364655
1552617770,-29.2116666666666665956123931
1552617772,-29.20500000000000007105427358
1552617774,-29.19516666666666656245373208
1552617777,-29.19983333333333360333957292
1552617779,-29.19216666666666704088584083
1552617781,-29.18666666666666742457891815
1552617783,-29.1766666666666670456227924
1552617786,-29.1928333333333333380702849
1552617788,-29.1986666666666666950883761
1552617790,-29.20099999999999991947182328
1552617792,-29.20616666666666638718652393
1552617794,-29.2031666666666662734996862
1552617797,-29.21049999999999968736119627
1552617799,-29.1988333333333329733250139
1552617801,-29.1906666666666663919234755
1552617803,-29.1961666666666660082303982
1552617806,-29.19033333333333265121230702
1552617808,-29.19466666666666595138697933
1552617810,-29.1996666666666661408650422
1552617812,-29.20966666666666651982116795
1552617814,-29.21799999999999997157829057
1552617817,-29.20266666666666684667082638
1552617819,-29.1950000000000002842170943
1552617821,-29.17983333333333343754626792
1552617823,-29.18116666666666662403410252
1552617826,-29.16083333333333330964857547
1552617828,-29.16233333333333336649199433
1552617830,-29.17716666666666647245165223
1552617832,-29.18466666666666616454980007
1552617834,-29.19566666666666658140153838
1552617837,-29.17550000000000013737159558
1552617839,-29.18766666666666687035558425
1552617841,-29.18866666666666690825119682
1552617843,-29.17283333333333376439592637
1552617845,-29.16866666666666733457683828
1552617848,-29.16583333333333349912663835
1552617850,-29.18100000000000034579746473
1552617852,-29.18866666666666690825119683
1552617854,-29.18900000000000005684341887
1552617857,-29.19933333333333358439176663
1552617859,-29.21033333333333340912455848
1552617861,-29.22000000000000004736951572
1552617863,-29.21933333333333315806612518
1552617865,-29.22049999999999947419837553
1552617868,-29.21533333333333300648367488
1552617870,-29.22133333333333264173840387
1552617872,-29.2129999999999997821002277
1552617874,-29.20566666666666696035766412
1552617877,-29.21600000000000048790601188
1552617879,-29.20400000000000062527760747
1552617881,-29.2096666666666671119401144
1552617883,-29.19950000000000045474735087
1552617885,-29.20533333333333381176544208
1552617888,-29.2026666666666668466708264
1552617890,-29.19566666666666658140153837
1552617892,-29.19066666666666698404242197
1552617894,-29.1806666666666671972052427
1552617897,-29.17383333333333380229153893
1552617899,-29.17383333333333380229153893
