Date/Time UTC, Dalmore 01,Dalmore 02
2016-06-25 02:16,0.03592483419307295504789977892,0.5717450801511794604457187541
2016-06-25 02:17,0.03831982313927781871775976419,0.4901603023589208914375081454
2016-06-25 02:19,0.05158437730287398673544583640,0.6572396715756548937833963248
2016-06-25 02:20,0.09064112011790714812085482682,0.6343020982666492897171901473
2016-06-25 02:21,0.05379513633014001473839351511,0.7259481298058125895998957383
2016-06-25 02:22,0.03905674281503316138540899042,0.7574351622572657369998696729
2016-06-25 02:23,0.08382461311717022844509948416,0.8220774143099178939137234458
2016-06-25 02:24,0.1252763448784082535003684598,0.8058125895998957383031408836
2016-06-25 02:26,0.1169859985261606484893146647,0.8720187671054346409487814414
2016-06-25 02:27,0.09579955784819454679439941046,0.8446500716799165906425127069
2016-06-25 02:28,0.05066322770817980840088430361,0.6727485989834484556236152743
2016-06-25 02:30,0.06484893146647015475313190862,0.7083279030366219210217646292
2016-06-25 02:32,0.007737656595431098010316875461,0.7438811416655806073243842044
2016-06-25 02:33,0.03776713338246131171702284451,0.7489899648116773100482210348
2016-06-25 02:34,0.06226971260132645541635961680,0.7354359442199921803727355663
2016-06-25 02:35,0.02671333824613117170228445099,0.7449237586341717711455753942
2016-06-25 02:36,0.02210759027266028002947678703,0.7749511273295972891958816630
2016-06-25 02:37,0.02800294767870302137067059690,0.7938224944610973543594421999
2016-06-25 02:39,0E+1,0.8411573048351361918415222208
2016-06-25 02:40,0.01436993367722918201915991157,0.8269255832138668056822624788
2016-06-25 02:41,0.01289609432571849668386145910,0.8382379773230809331421868891
2016-06-25 02:42,0.06908621960206337509211495947,0.8205134888570311481819366610
2016-06-25 02:43,0.08069270449521002210759027266,0.8119640297145836048481689039
2016-06-25 02:45,0.002210759027266028002947678703,0.8314609670272383683044441548
2016-06-25 02:46,0.09616801768607221812822402358,0.8267691906685781311090838003
2016-06-25 02:47,0.02671333824613117170228445099,0.8407402580476997263130457448
2016-06-25 02:48,0.1317243920412675018422991894,0.8675876449889221947087188844
2016-06-25 02:49,0.1529108327192336035372144436,0.8058125895998957383031408836
2016-06-25 02:50,0.1602800294767870302137067060,0.8128502541378860940961814154
2016-06-25 02:52,0.1691230655858511422254974208,0.8110256744428515574090968331
2016-06-25 02:53,0.2243920412675018422991893884,0.8016421217255310830183761241
2016-06-25 02:54,0.2321296978629329403095062638,0.7982536165776098005995047569
