1529280002,#n/a,66.885,#n/a
1529280005,#n/a,66.953,66.953
1529280007,66.939,66.939,#n/a
1529280009,#n/a,66.960,66.960
1529280011,66.884,66.884,#n/a
1529280014,#n/a,66.952,66.952
1529280016,66.896,66.896,#n/a
1529280018,#n/a,66.941,#n/a
1529280020,#n/a,66.953,66.953
1529280022,66.934,66.934,#n/a
1529280025,#n/a,66.968,66.968
1529280027,66.940,66.940,#n/a
1529280029,#n/a,67.034,67.034
1529280031,66.975,66.975,#n/a
1529280034,#n/a,66.987,66.987
1529280036,66.858,66.858,#n/a
1529280038,#n/a,66.877,66.877
1529280040,66.868,66.868,#n/a
1529280042,#n/a,66.878,#n/a
1529280045,#n/a,66.983,66.983
1529280047,#n/a,66.922,#n/a
1529280049,66.900,66.900,#n/a
1529280051,#n/a,66.908,#n/a
1529280054,#n/a,66.925,66.925
1529280056,66.899,66.899,#n/a
1529280058,#n/a,67.048,67.048
1529280060,66.995,66.995,#n/a
1529280062,#n/a,67.063,67.063
1529280065,66.995,66.995,#n/a
1529280067,#n/a,67.029,#n/a
1529280069,#n/a,67.037,67.037
1529280071,66.962,66.962,#n/a
1529280073,#n/a,67.025,67.025
1529280076,#n/a,66.966,#n/a
1529280078,66.913,66.913,#n/a
1529280080,#n/a,66.976,66.976
1529280082,66.934,66.934,#n/a
1529280085,#n/a,66.991,66.991
1529280087,66.935,66.935,#n/a
1529280089,#n/a,66.995,#n/a
1529280091,#n/a,67.056,67.056
1529280093,66.943,66.943,#n/a
1529280096,#n/a,66.971,#n/a
1529280098,#n/a,66.982,#n/a
1529280100,#n/a,66.995,#n/a
1529280102,#n/a,67.053,67.053
1529280105,67.000,67.000,#n/a
1529280107,#n/a,67.005,67.005
1529280109,#n/a,66.986,#n/a
1529280111,66.961,66.961,#n/a
1529280113,#n/a,66.987,66.987
1529280116,66.911,66.911,#n/a
1529280118,#n/a,66.930,#n/a
1529280120,#n/a,66.991,66.991
1529280122,66.920,66.920,#n/a
1529280125,#n/a,66.975,66.975
1529280127,66.958,66.958,#n/a
1529280129,#n/a,66.962,66.962
1529280131,66.956,66.956,#n/a
1529280133,#n/a,66.986,66.986
1529280136,66.980,66.980,#n/a
1529280138,#n/a,67.000,67.000
1529280140,#n/a,66.980,#n/a
1529280142,#n/a,66.976,#n/a
1529280144,#n/a,66.960,#n/a
1529280147,66.909,66.909,#n/a
1529280149,#n/a,67.036,67.036
1529280151,#n/a,66.973,#n/a
1529280153,#n/a,66.969,#n/a
1529280156,66.947,66.947,#n/a
1529280158,#n/a,66.998,#n/a
1529280160,#n/a,67.008,67.008
1529280162,66.914,66.914,#n/a
1529280164,#n/a,66.924,66.924
1529280167,#n/a,66.891,#n/a
1529280169,#n/a,66.874,#n/a
1529280171,66.821,66.821,#n/a
1529280173,#n/a,66.844,66.844
1529280176,66.824,66.824,#n/a
1529280178,#n/a,66.854,#n/a
1529280180,#n/a,66.895,#n/a
1529280182,#n/a,66.981,66.981
1529280184,#n/a,66.916,#n/a
1529280187,66.888,66.888,#n/a
1529280189,#n/a,66.930,66.930
1529280191,#n/a,66.918,#n/a
1529280193,66.843,66.843,#n/a
1529280196,#n/a,66.913,#n/a
1529280198,#n/a,66.952,66.952
1529280200,#n/a,66.777,#n/a
1529280202,66.748,66.748,#n/a
1529280204,#n/a,66.837,66.837
1529280207,66.808,66.808,#n/a
1529280209,#n/a,66.822,66.822
1529280211,66.751,66.751,#n/a
1529280213,#n/a,66.956,#n/a
1529280215,#n/a,67.196,67.196
1529280218,#n/a,67.019,#n/a
1529280220,66.845,66.845,#n/a
1529280222,#n/a,66.872,66.872
1529280224,#n/a,66.861,#n/a
1529280227,66.851,66.851,#n/a
1529280229,#n/a,66.894,#n/a
1529280231,#n/a,67.098,67.098
1529280233,66.794,66.794,#n/a
1529280235,#n/a,66.895,66.895
1529280238,66.799,66.799,#n/a
1529280240,#n/a,66.833,66.833
1529280242,66.817,66.817,#n/a
1529280244,#n/a,66.870,#n/a
1529280247,#n/a,66.897,66.897
1529280249,#n/a,66.885,#n/a
1529280251,66.824,66.824,#n/a
1529280253,#n/a,66.915,66.915
1529280255,#n/a,66.902,#n/a
1529280258,#n/a,66.836,#n/a
1529280260,66.820,66.820,#n/a
1529280262,#n/a,66.905,66.905
1529280264,66.817,66.817,#n/a
1529280267,#n/a,66.934,66.934
1529280269,#n/a,66.915,#n/a
1529280271,#n/a,66.893,#n/a
1529280273,66.851,66.851,#n/a
1529280275,#n/a,67.022,67.022
1529280278,66.728,66.728,#n/a
1529280280,#n/a,66.786,#n/a
1529280282,#n/a,66.994,66.994
1529280284,66.888,66.888,#n/a
1529280286,#n/a,66.896,#n/a
1529280289,#n/a,66.898,#n/a
1529280291,#n/a,66.923,66.923
1529280293,#n/a,66.900,#n/a
1529280295,#n/a,66.895,#n/a
1529280298,66.885,66.885,#n/a
1529280300,#n/a,66.968,66.968
1529280302,#n/a,66.911,#n/a
1529280304,66.853,66.853,#n/a
1529280306,#n/a,66.864,#n/a
1529280309,#n/a,66.968,66.968
1529280311,#n/a,66.958,#n/a
1529280313,#n/a,66.922,#n/a
1529280315,66.304,66.304,#n/a
1529280318,#n/a,66.940,#n/a
1529280320,#n/a,66.949,66.949
1529280322,#n/a,66.900,#n/a
1529280324,#n/a,66.881,#n/a
1529280326,66.873,66.873,#n/a
1529280329,#n/a,66.949,66.949
1529280331,66.907,66.907,#n/a
1529280333,#n/a,66.931,66.931
1529280335,66.827,66.827,#n/a
1529280338,#n/a,66.865,#n/a
1529280340,#n/a,66.974,66.974
1529280342,#n/a,66.945,#n/a
1529280344,66.925,66.925,#n/a
1529280346,#n/a,66.946,66.946
1529280349,#n/a,66.916,#n/a
1529280351,66.860,66.860,#n/a
1529280353,#n/a,67.028,67.028
1529280355,#n/a,66.938,#n/a
1529280357,#n/a,66.873,#n/a
1529280360,66.813,66.813,#n/a
1529280362,#n/a,66.977,66.977
1529280364,66.885,66.885,#n/a
1529280366,#n/a,66.969,66.969
1529280369,#n/a,66.897,#n/a
1529280371,66.845,66.845,#n/a
1529280373,#n/a,67.006,67.006
1529280375,66.913,66.913,#n/a
1529280377,#n/a,66.932,66.932
1529280380,#n/a,66.893,#n/a
1529280382,66.812,66.812,#n/a
1529280384,#n/a,66.846,#n/a
1529280386,#n/a,66.847,#n/a
1529280389,#n/a,66.877,#n/a
1529280391,#n/a,66.879,66.879
1529280393,66.858,66.858,#n/a
1529280395,#n/a,66.897,66.897
1529280397,#n/a,66.890,#n/a
1529280400,66.885,66.885,#n/a
1529280402,#n/a,66.956,66.956
1529280404,66.871,66.871,#n/a
1529280406,#n/a,66.877,66.877
1529280409,66.858,66.858,#n/a
1529280411,#n/a,66.891,66.891
1529280413,66.865,66.865,#n/a
1529280415,#n/a,66.882,#n/a
1529280417,#n/a,66.892,#n/a
1529280420,#n/a,66.900,66.900
1529280422,66.866,66.866,#n/a
1529280424,#n/a,66.869,#n/a
1529280426,#n/a,66.904,#n/a
1529280428,#n/a,66.978,66.978
1529280431,#n/a,66.865,#n/a
1529280433,66.843,66.843,#n/a
1529280435,#n/a,66.877,66.877
1529280437,66.855,66.855,#n/a
1529280440,#n/a,66.942,#n/a
1529280442,#n/a,66.963,66.963
1529280444,#n/a,66.949,#n/a
1529280446,#n/a,66.937,#n/a
1529280448,66.881,66.881,#n/a
1529280451,#n/a,66.962,#n/a
1529280453,#n/a,66.985,66.985
1529280455,66.917,66.917,#n/a
1529280457,#n/a,66.954,#n/a
1529280460,#n/a,66.981,#n/a
1529280462,#n/a,67.069,67.069
1529280464,#n/a,67.009,#n/a
1529280466,66.967,66.967,#n/a
1529280468,#n/a,67.043,#n/a
1529280471,#n/a,67.056,#n/a
1529280473,#n/a,67.064,67.064
1529280475,67.019,67.019,#n/a
1529280477,#n/a,67.027,#n/a
1529280480,#n/a,67.059,67.059
1529280482,#n/a,67.046,#n/a
1529280484,66.894,66.894,#n/a
1529280486,#n/a,66.971,66.971
1529280488,#n/a,66.962,#n/a
1529280491,66.941,66.941,#n/a
1529280493,#n/a,67.037,67.037
1529280495,#n/a,67.005,#n/a
1529280497,#n/a,67.005,#n/a
1529280499,#n/a,66.989,#n/a
1529280502,#n/a,66.956,#n/a
1529280504,66.952,66.952,#n/a
1529280506,#n/a,66.988,66.988
1529280508,#n/a,66.972,#n/a
1529280511,66.825,66.825,#n/a
1529280513,#n/a,67.003,67.003
1529280515,66.923,66.923,#n/a
1529280517,#n/a,66.989,66.989
1529280519,66.975,66.975,#n/a
1529280522,#n/a,67.023,67.023
1529280524,66.988,66.988,#n/a
1529280526,#n/a,67.213,67.213
1529280528,66.887,66.887,#n/a
1529280531,#n/a,66.937,#n/a
1529280533,#n/a,66.998,#n/a
1529280535,#n/a,67.003,#n/a
1529280537,#n/a,67.027,67.027
1529280539,67.007,67.007,#n/a
1529280542,#n/a,67.032,67.032
1529280544,66.968,66.968,#n/a
1529280546,#n/a,67.025,#n/a
1529280548,#n/a,67.033,#n/a
1529280551,#n/a,67.057,#n/a
1529280553,#n/a,67.064,67.064
1529280555,67.062,67.062,#n/a
1529280557,#n/a,67.083,#n/a
1529280559,#n/a,67.106,67.106
1529280562,67.058,67.058,#n/a
1529280564,#n/a,67.086,67.086
1529280566,67.028,67.028,#n/a
1529280568,#n/a,67.071,67.071
1529280570,#n/a,67.013,#n/a
1529280573,66.991,66.991,#n/a
1529280575,#n/a,67.027,67.027
1529280577,67.000,67.000,#n/a
1529280579,#n/a,67.010,67.010
1529280582,#n/a,66.961,#n/a
1529280584,#n/a,66.919,#n/a
1529280586,66.905,66.905,#n/a
1529280588,#n/a,66.941,#n/a
1529280590,#n/a,67.021,67.021
1529280593,66.918,66.918,#n/a
1529280595,#n/a,66.971,#n/a
1529280597,#n/a,67.246,67.246
1529280599,#n/a,66.996,#n/a
1529280602,66.936,66.936,#n/a
1529280604,#n/a,66.959,#n/a
1529280606,#n/a,67.027,67.027
1529280608,#n/a,67.017,#n/a
1529280610,#n/a,66.995,#n/a
1529280613,66.982,66.982,#n/a
1529280615,#n/a,67.051,67.051
1529280617,#n/a,67.008,#n/a
1529280619,66.983,66.983,#n/a
1529280622,#n/a,67.011,67.011
1529280624,66.957,66.957,#n/a
1529280626,#n/a,67.046,67.046
1529280628,67.012,67.012,#n/a
1529280630,#n/a,67.028,67.028
1529280633,67.019,67.019,#n/a
1529280635,#n/a,67.070,#n/a
1529280637,#n/a,67.082,#n/a
1529280639,#n/a,67.145,67.145
1529280641,#n/a,67.016,#n/a
1529280644,66.920,66.920,#n/a
1529280646,#n/a,67.050,#n/a
1529280648,#n/a,67.056,67.056
1529280650,66.991,66.991,#n/a
1529280653,#n/a,67.036,#n/a
1529280655,#n/a,67.044,67.044
1529280657,#n/a,67.042,#n/a
1529280659,67.008,67.008,#n/a
1529280661,#n/a,67.015,#n/a
1529280664,#n/a,67.181,67.181
1529280666,#n/a,67.036,#n/a
1529280668,67.018,67.018,#n/a
1529280670,#n/a,67.042,67.042
1529280673,66.999,66.999,#n/a
1529280675,#n/a,67.016,#n/a
1529280677,#n/a,67.020,#n/a
1529280679,#n/a,67.041,67.041
1529280681,#n/a,67.001,#n/a
1529280684,66.998,66.998,#n/a
1529280686,#n/a,67.056,67.056
1529280688,67.023,67.023,#n/a
1529280690,#n/a,67.084,67.084
1529280693,67.003,67.003,#n/a
1529280695,#n/a,67.015,67.015
1529280697,66.997,66.997,#n/a
1529280699,#n/a,67.020,#n/a
1529280701,#n/a,67.075,67.075
1529280704,#n/a,67.014,#n/a
1529280706,66.935,66.935,#n/a
1529280708,#n/a,66.976,#n/a
1529280710,#n/a,66.977,#n/a
1529280712,#n/a,67.027,#n/a
1529280715,#n/a,67.116,#n/a
1529280717,#n/a,67.127,67.127
1529280719,67.092,67.092,#n/a
1529280721,#n/a,67.167,67.167
1529280724,#n/a,67.104,#n/a
1529280726,67.089,67.089,#n/a
1529280728,#n/a,67.186,67.186
1529280730,67.106,67.106,#n/a
1529280732,#n/a,67.161,67.161
1529280735,67.058,67.058,#n/a
1529280737,#n/a,67.152,67.152
1529280739,#n/a,67.104,#n/a
1529280741,67.098,67.098,#n/a
1529280744,#n/a,67.107,#n/a
1529280746,#n/a,67.155,67.155
1529280748,#n/a,67.024,#n/a
1529280750,66.989,66.989,#n/a
1529280752,#n/a,67.061,#n/a
1529280755,#n/a,67.075,#n/a
1529280757,#n/a,67.084,67.084
1529280759,#n/a,67.034,#n/a
1529280761,66.969,66.969,#n/a
1529280764,#n/a,67.272,67.272
1529280766,#n/a,67.024,#n/a
1529280768,66.926,66.926,#n/a
1529280770,#n/a,66.963,66.963
1529280772,#n/a,66.907,#n/a
1529280775,66.903,66.903,#n/a
1529280777,#n/a,66.919,66.919
1529280779,66.850,66.850,#n/a
1529280781,#n/a,66.888,#n/a
1529280783,#n/a,66.931,66.931
1529280786,66.888,66.888,#n/a
1529280788,#n/a,66.940,66.940
1529280790,66.878,66.878,#n/a
1529280792,#n/a,66.879,66.879
1529280795,66.856,66.856,#n/a
1529280797,#n/a,66.901,#n/a
1529280799,#n/a,66.901,#n/a
1529280801,#n/a,66.908,#n/a
1529280803,#n/a,66.925,#n/a
1529280806,#n/a,67.057,67.057
1529280808,#n/a,67.024,#n/a
1529280810,66.982,66.982,#n/a
1529280812,#n/a,67.010,#n/a
1529280815,#n/a,67.011,#n/a
1529280817,#n/a,67.349,67.349
1529280819,#n/a,67.109,#n/a
1529280821,#n/a,67.015,#n/a
1529280823,66.964,66.964,#n/a
1529280826,#n/a,67.090,#n/a
1529280828,#n/a,67.119,67.119
1529280830,67.113,67.113,#n/a
1529280832,#n/a,67.205,67.205
1529280835,67.169,67.169,#n/a
1529280837,#n/a,67.182,#n/a
1529280839,#n/a,67.199,67.199
1529280841,67.159,67.159,#n/a
1529280843,#n/a,67.193,#n/a
1529280846,#n/a,67.289,67.289
1529280848,67.075,67.075,#n/a
1529280850,#n/a,67.094,67.094
1529280852,#n/a,67.043,#n/a
1529280854,66.891,66.891,#n/a
1529280857,#n/a,66.895,#n/a
1529280859,#n/a,67.089,67.089
1529280861,#n/a,67.045,#n/a
1529280863,66.828,66.828,#n/a
1529280866,#n/a,66.849,#n/a
1529280868,#n/a,66.863,66.863
1529280870,66.771,66.771,#n/a
1529280872,#n/a,66.852,66.852
1529280874,66.795,66.795,#n/a
1529280877,#n/a,66.832,66.832
1529280879,66.805,66.805,#n/a
1529280881,#n/a,66.856,66.856
1529280883,66.833,66.833,#n/a
1529280886,#n/a,66.934,66.934
1529280888,66.871,66.871,#n/a
1529280890,#n/a,66.913,#n/a
1529280892,#n/a,66.943,#n/a
1529280894,#n/a,66.993,#n/a
1529280897,#n/a,67.070,67.070
1529280899,66.844,66.844,#n/a
1529280901,#n/a,67.025,#n/a
1529280903,#n/a,67.036,67.036
1529280906,67.014,67.014,#n/a
1529280908,#n/a,67.058,#n/a
1529280910,#n/a,67.127,67.127
1529280912,67.081,67.081,#n/a
1529280914,#n/a,67.090,#n/a
1529280917,#n/a,67.143,67.143
1529280919,67.137,67.137,#n/a
1529280921,#n/a,67.173,67.173
1529280923,67.087,67.087,#n/a
1529280925,#n/a,67.144,#n/a
1529280928,#n/a,67.191,67.191
1529280930,67.077,67.077,#n/a
1529280932,#n/a,67.152,67.152
1529280934,#n/a,67.071,#n/a
1529280937,#n/a,67.071,#n/a
1529280939,#n/a,67.122,67.122
1529280941,67.112,67.112,#n/a
1529280943,#n/a,67.122,67.122
1529280945,67.100,67.100,#n/a
1529280948,#n/a,67.156,67.156
