1512432712.7790086,0.2684,406.93378
1512449401.4559753,0.2684,421.95697
1512467884.8649838,0.2684,440.44705
1512450678.2746782,0.2684,415.02319
1512454278.2746782,0.2684,415.02319
1512466690.6423,0.2684,425.42386
1512469332.826606,0.2684,424.26823
1512457912.7790086,0.2684,406.93378
1512490373.6953812,0.2684,441.60268
1512466153.813784,0.2684,408.08941
1512471818.294898,0.2684,410.40067
1512497590.16677,0.2684,436.98016
1512494733.1198008,0.2684,428.89075
1512502052.368504,0.2684,433.51327
1512481012.8698525,0.2684,404.62252
1512481417.6362326,0.2684,401.15563
1512516493.1378777,0.2684,438.13579
1512504064.39998,0.2684,418.49008
1512496465.8146336,0.2684,405.77815
1512531737.472957,0.2684,443.91394
1512529082.4070356,0.2684,435.82453
1512504088.8329303,0.2684,402.31126
1512526932.826606,0.2684,424.26823
1512526648.8107333,0.2684,419.64571
1512545293.1378777,0.2684,438.13579
1512541533.1198008,0.2684,428.89075
1512546070.4278114,0.2684,430.04638
1512545890.6423,0.2684,425.42386
1512534553.813784,0.2684,408.08941
1512545279.1776206,0.2684,416.17882
1512561402.7118132,0.2684,431.20201
1512560290.6423,0.2684,425.42386
1512576773.6953812,0.2684,441.60268
1512545140.25,0.2684,400
1512553012.8698525,0.2684,404.62252
1512572769.7788272,0.2684,423.1126
1512570479.1776206,0.2684,416.17882
1512570041.8400118,0.2684,411.5563
1512582601.4559753,0.2684,421.95697
1512598390.16677,0.2684,436.98016
1512605573.6953812,0.2684,441.60268
1512605590.16677,0.2684,436.98016
1512614537.472957,0.2684,443.91394
1512612790.16677,0.2684,436.98016
1512619973.6953812,0.2684,441.60268
1512590488.8329303,0.2684,402.31126
1512618070.4278114,0.2684,430.04638
1512603988.9691916,0.2684,409.24504
1512610659.6530917,0.2684,412.71193
1512604888.8329303,0.2684,402.31126
1512638893.1378777,0.2684,438.13579
1512640682.4070356,0.2684,435.82453
1512643369.8204806,0.2684,434.6689
1512638532.826606,0.2684,424.26823
1512627112.7790086,0.2684,406.93378
1512658684.8649838,0.2684,440.44705
1512664937.472957,0.2684,443.91394
1512664991.3581505,0.2684,439.29142
1512643588.9691916,0.2684,409.24504
1512662990.7470615,0.2684,427.73512
1512678457.88596,0.2684,442.75831
1512680284.8649838,0.2684,440.44705
1512679369.8204806,0.2684,434.6689
1512684790.16677,0.2684,436.98016
1512671279.1776206,0.2684,416.17882
1512661417.6362326,0.2684,401.15563
1512701812.4922311,0.2684,445.06957
1512682079.1776206,0.2684,416.17882
1512699130.0120924,0.2684,432.35764
1512711737.472957,0.2684,443.91394
1512703533.1198008,0.2684,428.89075
1512704290.6423,0.2684,425.42386
1512692953.813784,0.2684,408.08941
1512702678.2746782,0.2684,415.02319
1512721652.368504,0.2684,433.51327
1512716769.7788272,0.2684,423.1126
1512734284.8649838,0.2684,440.44705
1512716071.7821531,0.2684,413.86756
1512730443.2684307,0.2684,426.57949
1512725279.1776206,0.2684,416.17882
1512738590.7470615,0.2684,427.73512
1512731478.2746782,0.2684,415.02319
1512735078.2746782,0.2684,415.02319
1512749390.7470615,0.2684,427.73512
1512757652.368504,0.2684,433.51327
1512748864.39998,0.2684,418.49008
1512763002.7118132,0.2684,431.20201
1512762843.2684307,0.2684,426.57949
1512744217.6362326,0.2684,401.15563
1512780191.3581505,0.2684,439.29142
1512787337.472957,0.2684,443.91394
1512788284.8649838,0.2684,440.44705
1512790093.1378777,0.2684,438.13579
1512761140.25,0.2684,400
1512799084.8649838,0.0001,440.44705
1512782879.1776206,0.2684,416.17882
1512803590.16677,0.0002,436.98016
1512810773.6953812,0.0004,441.60268
1512789641.8400118,0.2684,411.5563
1512818857.88596,0.0006,442.75831
1512818893.1378777,0.0006,438.13579
1512819769.8204806,0.0006,434.6689
1512803018.294898,0.0002,410.40067
1512826969.8204806,0.0008,434.6689
1512823090.6423,0.0007,425.42386
1512816871.7821531,0.0006,413.86756
1512810088.8329303,0.0004,402.31126
1512822041.8400118,0.0007,411.5563
1512851257.88596,0.0015,442.75831
1512855737.472957,0.0016,443.91394
1512830788.9691916,0.0009,409.24504
1512861173.6953812,0.0018,441.60268
1512865657.88596,0.0019,442.75831
1512871882.9792714,0.0021,446.2252
1512836740.25,0.0011,400
1512858827.8145905,0.0017,420.80134
1512863401.4559753,0.0019,421.95697
1512878282.4070356,0.0023,435.82453
1512881882.4070356,0.0024,435.82453
1512869279.1776206,0.002,416.17882
1512863665.8146336,0.0019,405.77815
1512892682.4070356,0.0027,435.82453
1512868753.8932776,0.002,403.46689
1512900790.16677,0.0029,436.98016
1512891227.8145905,0.0026,420.80134
1512893848.8107333,0.0027,419.64571
1512917812.4922311,0.0034,445.06957
1512903001.4559753,0.003,421.95697
1512923257.88596,0.0035,442.75831
1512916870.4278114,0.0033,430.04638
1512923252.368504,0.0035,433.51327
1512911478.2746782,0.0032,415.02319
1512915078.2746782,0.0033,415.02319
1512937693.1378777,0.0039,438.13579
1512947482.9792714,0.0042,446.2252
1512919753.813784,0.0034,408.08941
1512940190.7470615,0.004,427.73512
1512934079.1776206,0.0038,416.17882
1512937679.1776206,0.0039,416.17882
1512950990.7470615,0.0043,427.73512
1512959252.368504,0.0045,433.51327
1512968284.8649838,0.0048,440.44705
1512959890.6423,0.0045,425.42386
1512953671.7821531,0.0044,413.86756
1512949012.8698525,0.0042,404.62252
1512950488.8329303,0.0043,402.31126
1512976190.7470615,0.005,427.73512
1512968071.7821531,0.0048,413.86756
1512975664.39998,0.005,418.49008
1512967012.8698525,0.0047,404.62252
1512980879.1776206,0.0051,416.17882
1512977353.813784,0.005,408.08941
1512974617.6362326,0.0049,401.15563
1512997569.7788272,0.0056,423.1126
1512982888.8329303,0.0052,402.31126
1513004769.7788272,0.0058,423.1126
1513011243.2684307,0.006,426.57949
1513011001.4559753,0.006,421.95697
1513013627.8145905,0.006,420.80134
1513004065.8146336,0.0058,405.77815
1513033082.4070356,0.0066,435.82453
1513010212.8698525,0.0059,404.62252
1513042991.3581505,0.0068,439.29142
1513026678.2746782,0.0064,415.02319
1513017817.6362326,0.0061,401.15563
1513057337.472957,0.0072,443.91394
1513042427.8145905,0.0068,420.80134
1513037018.294898,0.0067,410.40067
1513051569.7788272,0.0071,423.1126
1513037953.8932776,0.0067,403.46689
1513063533.1198008,0.0074,428.89075
1513048312.7790086,0.007,406.93378
1513063048.8107333,0.0074,419.64571
1513084373.6953812,0.008,441.60268
1513085293.1378777,0.008,438.13579
1513083402.7118132,0.008,431.20201
1513094284.8649838,0.0083,440.44705
1513071988.9691916,0.0076,409.24504
1513081679.1776206,0.0079,416.17882
1513095933.1198008,0.0083,428.89075
1513075417.6362326,0.0077,401.15563
1513087418.294898,0.0081,410.40067
1513117657.88596,0.0089,442.75831
1513104601.4559753,0.0086,421.95697
1513121293.1378777,0.009,438.13579
1513115643.2684307,0.0089,426.57949
1513101265.8146336,0.0085,405.77815
1513104865.8146336,0.0086,405.77815
1513113641.8400118,0.0088,411.5563
1513107817.6362326,0.0086,401.15563
1513147337.472957,0.0097,443.91394
1513143769.8204806,0.0096,434.6689
1513156282.9792714,0.01,446.2252
1513134678.2746782,0.0094,415.02319
1513125817.6362326,0.0091,401.15563
1513163573.6953812,0.0102,441.60268
1513144471.7821531,0.0097,413.86756
1513167190.16677,0.0103,436.98016
1513152678.2746782,0.0099,415.02319
1513170730.0120924,0.0104,432.35764
1513179791.3581505,0.0106,439.29142
1513170369.7788272,0.0104,423.1126
1513189657.88596,0.0109,442.75831
1513192373.6953812,0.011,441.60268
1513160740.25,0.0101,400
1513187643.2684307,0.0109,426.57949
1513201391.3581505,0.0112,439.29142
1513173688.8329303,0.0105,402.31126
1513204969.8204806,0.0113,434.6689
1513202043.2684307,0.0113,426.57949
1513196879.1776206,0.0111,416.17882
1513194388.9691916,0.011,409.24504
1513220282.4070356,0.0118,435.82453
1513230137.472957,0.012,443.91394
1513217169.7788272,0.0117,423.1126
1513231990.16677,0.0121,436.98016
1513211353.813784,0.0115,408.08941
1513237369.8204806,0.0122,434.6689
1513234443.2684307,0.0122,426.57949
1513219012.8698525,0.0117,404.62252
1513226788.9691916,0.0119,409.24504
1513237474.537414,0.0122,417.33445
1513237059.6530917,0.0122,412.71193
1513262591.3581505,0.0129,439.29142
1513258870.4278114,0.0128,430.04638
1513257732.826606,0.0128,424.26823
1513258427.8145905,0.0128,420.80134
1513275190.16677,0.0133,436.98016
1513264648.8107333,0.013,419.64571
1513253953.8932776,0.0127,403.46689
1513285990.16677,0.0136,436.98016
1513285002.7118132,0.0136,431.20201
1513283890.6423,0.0135,425.42386
1513274618.294898,0.0133,410.40067
1513282278.2746782,0.0135,415.02319
1513296590.7470615,0.0139,427.73512
1513301133.1198008,0.014,428.89075
1513300932.826606,0.014,424.26823
1513321882.9792714,0.0146,446.2252
1513310990.7470615,0.0143,427.73512
1513321082.4070356,0.0146,435.82453
1513327391.3581505,0.0147,439.29142
1513299688.8329303,0.014,402.31126
1513322532.826606,0.0146,424.26823
1513313188.9691916,0.0143,409.24504
1513321878.2746782,0.0146,415.02319
1513340852.368504,0.0151,433.51327
1513339790.7470615,0.0151,427.73512
1513348052.368504,0.0153,433.51327
1513359737.472957,0.0156,443.91394
1513358893.1378777,0.0156,438.13579
1513331017.6362326,0.0148,401.15563
1513366991.3581505,0.0158,439.29142
1513352674.537414,0.0154,417.33445
1513376857.88596,0.0161,442.75831
1513355859.6530917,0.0155,412.71193
1513377769.8204806,0.0161,434.6689
1513384991.3581505,0.0163,439.29142
1513355140.25,0.0155,400
1513370259.6530917,0.0159,412.71193
1513392169.8204806,0.0165,434.6689
1513371265.8146336,0.016,405.77815
1513373812.8698525,0.016,404.62252
1513374217.6362326,0.016,401.15563
1513392274.537414,0.0165,417.33445
1513400769.7788272,0.0168,423.1126
1513416493.1378777,0.0172,438.13579
1513410843.2684307,0.0171,426.57949
1513398553.813784,0.0167,408.08941
1513400065.8146336,0.0168,405.77815
1513435337.472957,0.0177,443.91394
1513407265.8146336,0.017,405.77815
1513440773.6953812,0.0179,441.60268
1513417588.9691916,0.0172,409.24504
1513444390.16677,0.018,436.98016
1513440590.7470615,0.0179,427.73512
1513446070.4278114,0.018,430.04638
1513454282.4070356,0.0183,435.82453
1513459693.1378777,0.0184,438.13579
1513457802.7118132,0.0184,431.20201
1513456690.6423,0.0183,425.42386
1513442212.8698525,0.0179,404.62252
1513460027.8145905,0.0184,420.80134
1513473130.0120924,0.0188,432.35764
1513482191.3581505,0.019,439.29142
1513469848.8107333,0.0187,419.64571
1513466441.8400118,0.0186,411.5563
1513487530.0120924,0.0192,432.35764
1513498373.6953812,0.0195,441.60268
1513469953.8932776,0.0187,403.46689
1513478788.9691916,0.0189,409.24504
1513498190.7470615,0.0195,427.73512
1513498932.826606,0.0195,424.26823
1513489588.9691916,0.0192,409.24504
1513514569.8204806,0.0199,434.6689
1513507801.4559753,0.0198,421.95697
1513495153.8932776,0.0194,403.46689
1513528093.1378777,0.0203,438.13579
1513521490.6423,0.0201,425.42386
1513503817.6362326,0.0196,401.15563
1513533402.7118132,0.0205,431.20201
1513526464.39998,0.0203,418.49008
1513543369.8204806,0.0207,434.6689
1513542333.1198008,0.0207,428.89075
1513532259.6530917,0.0204,412.71193
1513557791.3581505,0.0211,439.29142
1513535353.813784,0.0205,408.08941
1513562282.4070356,0.0213,435.82453
1513541512.7790086,0.0207,406.93378
1513539817.6362326,0.0206,401.15563
1513581082.9792714,0.0218,446.2252
1513556441.8400118,0.0211,411.5563
1513555912.7790086,0.0211,406.93378
1513591882.9792714,0.0221,446.2252
1513572274.537414,0.0215,417.33445
1513582690.6423,0.0218,425.42386
