2018-04-02 01:12:36,0.158494,443.714,5.91411
2018-04-02 02:12:40,0.160952,437.966,5.43804
2018-04-02 03:12:42,0.159513,435.3,5.73554
2018-04-02 03:59:13,0.157775,435.527,5.56127
2018-04-02 04:01:37,0.159393,435.498,5.56196
2018-04-02 05:01:48,0.157175,441.639,5.98696
2018-04-02 06:01:51,0.160352,467.968,6.35089
2018-04-02 07:02:00,0.160113,466.704,6.19073
2018-04-02 08:02:10,0.161252,454.675,6.01182
2018-04-02 09:02:20,0.160952,441.427,5.52768
2018-04-02 10:02:36,0.160832,446.295,5.76286
2018-04-02 11:03:06,0.160412,436.167,5.77673
2018-04-02 12:03:16,0.162870,431.024,5.51945
2018-04-02 13:03:27,0.158734,435.195,5.21554
2018-04-02 14:03:38,0.162271,450.912,6.06786
2018-04-02 15:03:42,0.162031,442.005,5.92482
2018-04-02 16:03:46,0.155377,427.512,5.43714
2018-04-02 17:03:56,0.150641,427.615,5.15964
2018-04-02 18:04:07,0.146205,430.947,5.15164
2018-04-02 19:04:19,0.145606,429.223,5.09036
2018-04-02 20:04:29,0.144947,432.330,5.08571
2018-04-02 21:04:33,0.140451,432.309,4.98873
2018-04-02 22:04:42,0.133737,429.253,5.01709
2018-04-02 23:04:54,0.131639,418.4,4.54273
2018-04-03 00:05:04,0.129841,418.031,4.55418
2018-04-03 01:05:07,0.125644,416.464,4.36218
2018-04-03 02:05:10,0.118751,414.947,4.47873
2018-04-03 03:05:13,0.116653,408.156,4.38
2018-04-03 04:05:17,0.109100,409.478,5.37309
2018-04-03 05:05:26,0.110239,410.75,4.17661
2018-04-03 06:05:31,0.104124,416.475,4.24768
2018-04-03 07:05:42,0.098729,409.909,3.66852
2018-04-03 08:05:53,0.100827,403.798,3.40855
2018-04-03 09:06:03,0.093394,401.047,3.22109
2018-04-03 10:06:06,0.091776,406.684,3.88164
2018-04-03 11:06:18,0.090217,399.802,3.10
2018-04-03 12:06:28,0.087759,399.962,2.62875
2018-04-03 13:06:39,0.083323,395.467,2.70927
2018-04-03 14:06:56,0.082784,398.420,2.38071
2018-04-03 15:07:00,0.007973,386.476,1.93018
2018-04-03 16:07:04,0.085361,387.396,2.04636
2018-04-03 17:07:08,0.083263,381.213,1.92073
2018-04-03 18:07:18,0.085062,410.257,1.17054
2018-04-03 19:07:34,0.085062,381.395,1.4075
2018-04-03 20:07:38,0.085302,352.138,2.01429
2018-04-03 21:07:56,0.084942,349.153,2.48309
2018-04-03 22:07:59,0.086321,345.276,3.30018
2018-04-03 23:08:04,0.086920,340.138,3.77945
2018-04-04 00:08:15,0.088299,342.213,4.83327
2018-04-04 01:08:33,0.086620,343.858,4.62655
2018-04-04 02:08:39,0.086980,342.129,5.11732
2018-04-04 03:08:54,0.087759,340.927,5.55545
2018-04-04 04:09:08,0.087460,341.16,6.73145
2018-04-04 05:09:16,0.088179,339.22,7.39236
2018-04-04 06:09:23,0.086860,337.32,8.07564
2018-04-04 07:09:35,0.089618,334.193,7.75964
2018-04-04 08:09:38,0.087340,332.816,9.172
2018-04-04 09:09:48,0.085002,334.220,10.3102
2018-04-04 10:09:51,0.089078,333.141,10.3975
2018-04-04 11:09:54,0.089438,332.693,10.8195
2018-04-04 12:09:56,0.087879,330.961,10.9045
2018-04-04 13:10:00,0.084942,333.156,12.4042
2018-04-04 14:10:10,0.084223,336.54,13.3149
2018-04-04 15:10:14,0.085421,331.145,12.4913
2018-04-04 16:10:32,0.084702,323.662,12.5770
2018-04-04 17:10:44,0.085002,322.275,11.4662
2018-04-04 18:10:47,0.083923,325.527,10.656
2018-04-04 19:10:58,0.084402,324.851,9.054
2018-04-04 20:11:02,0.082544,323.982,10.8718
2018-04-04 21:11:13,0.080446,328.675,13.2551
2018-04-04 22:11:25,0.081285,342.870,14.5302
2018-04-04 23:12:06,0.078768,336.164,13.6769
2018-04-05 00:12:16,0.077269,332.067,11.3642
2018-04-05 01:12:27,0.075471,334.851,12.2844
2018-04-05 02:12:39,0.075351,337.245,11.4180
2018-04-05 03:12:42,0.071214,350.941,7.18518
2018-04-05 04:12:53,0.071754,352.74,7.31345
2018-04-05 05:13:11,0.071394,351.524,8.70255
2018-04-05 06:13:22,0.069836,352.876,9.39691
2018-04-05 07:13:26,0.068097,348.773,8.418
2018-04-05 08:13:35,0.065580,364.016,6.795
2018-04-05 09:13:48,0.063182,360.346,6.53444
2018-04-05 10:14:05,0.058147,363.676,6.20182
2018-04-05 11:14:09,0.058206,375.174,6.485
2018-04-05 12:14:12,0.054130,369.605,6.73945
2018-04-05 13:14:22,0.058087,377.067,9.74327
2018-04-05 14:14:33,0.056108,381.533,10.4744
2018-04-05 15:14:51,0.059106,384.316,10.1844
2018-04-05 16:14:55,0.061683,387.985,11.5064
2018-04-05 17:15:12,0.063841,387.806,12.0283
2018-04-05 18:15:24,0.070495,389.513,10.7322
2018-04-05 19:15:27,0.073432,401.080,11.3341
2018-04-05 20:15:36,0.079787,393.898,10.1229
2018-04-05 21:15:40,0.084462,420.561,10.1120
2018-04-05 22:15:52,0.091955,437.833,9.17873
2018-04-05 23:16:03,0.098909,444.165,8.06691
2018-04-06 00:16:15,0.103705,448.54,7.97127
