DateTime (UTC), magX, magY, magZ
2015-10-27 02:22:55.017528,106,128,-184
2015-10-27 02:23:09.156337,112,125,-163
2015-10-27 02:23:23.279144,106,127,-194
2015-10-27 02:23:37.417953,113,124,-159
2015-10-27 02:23:51.540761,115,122,-162
2015-10-27 02:24:05.679570,124,120,-106
2015-10-27 02:24:19.802377,110,123,-169
2015-10-27 02:24:33.941186,114,126,-161
2015-10-27 02:24:47.985055,113,124,-151
2015-10-27 02:25:02.108863,115,122,-149
2015-10-27 02:25:16.246672,105,126,-202
2015-10-27 02:25:30.370479,111,124,-163
2015-10-27 02:25:44.508288,124,117,-98
2015-10-27 02:25:58.632096,113,118,-153
2015-10-27 02:26:12.769905,110,120,-178
2015-10-27 02:26:26.893712,117,118,-125
2015-10-27 02:26:41.032521,120,116,-129
2015-10-27 02:26:55.155329,121,122,-132
2015-10-27 02:27:09.294138,117,116,-156
2015-10-27 02:27:23.416945,120,116,-141
2015-10-27 02:27:37.555754,116,118,-145
2015-10-27 02:27:51.693563,118,116,-139
2015-10-27 02:28:05.817371,121,117,-127
2015-10-27 02:28:19.955179,125,113,-95
2015-10-27 02:28:34.078987,122,113,-106
2015-10-27 02:28:48.217796,129,109,-82
2015-10-27 02:29:02.340603,122,112,-143
2015-10-27 02:29:16.479412,136,108,-81
2015-10-27 02:29:30.602220,136,105,-56
2015-10-27 02:29:44.741029,129,109,-107
2015-10-27 02:29:58.864836,119,115,-184
2015-10-27 02:30:13.002645,130,106,-94
2015-10-27 02:30:27.141454,135,110,-100
2015-10-27 02:30:41.264262,129,115,-115
2015-10-27 02:30:55.403070,132,110,-88
2015-10-27 02:31:09.525878,136,107,-76
2015-10-27 02:31:23.664687,134,113,-67
2015-10-27 02:31:37.787495,130,113,-96
2015-10-27 02:31:51.926303,138,109,-74
2015-10-27 02:32:06.049111,145,108,-46
2015-10-27 02:32:20.187920,131,113,-111
2015-10-27 02:32:34.310727,140,106,-55
2015-10-27 02:32:48.449536,134,111,-99
2015-10-27 02:33:02.587345,142,105,-57
2015-10-27 02:33:16.711153,137,105,-64
2015-10-27 02:33:30.848961,117,121,-204
2015-10-27 02:33:44.972769,141,107,-59
2015-10-27 02:33:59.111578,138,110,-82
2015-10-27 02:34:13.234386,145,108,-55
2015-10-27 02:34:27.373194,141,109,-78
2015-10-27 02:34:41.496002,139,108,-74
2015-10-27 02:34:55.634811,140,109,-90
2015-10-27 02:35:09.772619,137,113,-100
2015-10-27 02:35:23.896427,141,109,-76
2015-10-27 02:35:38.034236,138,109,-87
2015-10-27 02:35:52.158044,140,109,-90
2015-10-27 02:36:06.296852,140,107,-79
2015-10-27 02:36:20.419660,140,110,-84
2015-10-27 02:36:34.558469,140,111,-91
2015-10-27 02:36:48.681277,137,112,-109
2015-10-27 02:37:02.820085,139,111,-105
2015-10-27 02:37:16.942893,146,110,-56
2015-10-27 02:37:31.081702,144,111,-92
2015-10-27 02:37:45.204510,154,105,-35
2015-10-27 02:37:59.343318,154,100,-39
2015-10-27 02:38:13.482127,158,101,-28
2015-10-27 02:38:27.604935,155,99,-35
2015-10-27 02:38:41.743743,139,106,-112
2015-10-27 02:38:55.866551,153,104,-51
2015-10-27 02:39:10.005360,153,102,-46
2015-10-27 02:39:24.128168,154,98,-29
2015-10-27 02:39:38.266976,153,101,-21
2015-10-27 02:39:52.389784,154,97,-26
2015-10-27 02:40:06.528593,152,103,-32
2015-10-27 02:40:20.666401,151,102,-27
2015-10-27 02:40:34.790209,153,103,-34
2015-10-27 02:40:48.929018,150,105,-55
2015-10-27 02:41:03.051826,148,104,-69
2015-10-27 02:41:17.190634,154,104,-36
2015-10-27 02:41:31.313442,153,103,-46
2015-10-27 02:41:45.452251,151,103,-49
2015-10-27 02:41:59.575059,152,104,-47
2015-10-27 02:42:13.713867,158,99,-48
2015-10-27 02:42:27.836675,151,109,-53
2015-10-27 02:42:41.975484,153,108,-52
2015-10-27 02:42:56.114293,159,108,-34
2015-10-27 02:43:10.237100,149,103,-55
2015-10-27 02:43:24.375909,150,100,-52
2015-10-27 02:43:38.498717,148,106,-59
2015-10-27 02:43:52.637526,152,101,-50
2015-10-27 02:44:06.761333,152,105,-55
2015-10-27 02:44:20.899142,150,106,-52
2015-10-27 02:44:35.022950,154,104,-51
2015-10-27 02:44:49.160758,150,106,-57
2015-10-27 02:45:03.299567,154,101,-38
2015-10-27 02:45:17.423375,157,100,-16
2015-10-27 02:45:31.561184,147,106,-92
2015-10-27 02:45:45.684991,151,99,-43
2015-10-27 02:45:59.822800,149,99,-48
2015-10-27 02:46:13.946608,159,102,-20
2015-10-27 02:46:28.085417,153,99,-51
2015-10-27 02:46:42.208224,154,100,-52
2015-10-27 02:46:56.347033,153,107,-75
2015-10-27 02:47:10.484842,154,104,-47
2015-10-27 02:47:24.608650,154,102,-34
2015-10-27 02:47:38.746458,150,109,-63
2015-10-27 02:47:52.870266,156,101,-31
2015-10-27 02:48:07.009075,151,104,-54
2015-10-27 02:48:21.131883,152,103,-61
2015-10-27 02:48:35.270691,149,109,-75
2015-10-27 02:48:49.393499,150,106,-58
2015-10-27 02:49:03.532308,156,102,-58
2015-10-27 02:49:17.655115,151,106,-64
2015-10-27 02:49:31.793924,150,104,-77
2015-10-27 02:49:45.916732,153,99,-54
2015-10-27 02:50:00.055541,153,105,-69
2015-10-27 02:50:14.194349,153,105,-56
2015-10-27 02:50:28.317157,161,99,-30
2015-10-27 02:50:42.455966,155,99,-39
2015-10-27 02:50:56.578774,157,100,-35
2015-10-27 02:51:10.717582,160,100,-33
2015-10-27 02:51:24.840390,153,102,-70
2015-10-27 02:51:38.979199,157,102,-44
2015-10-27 02:51:53.103007,159,99,-31
2015-10-27 02:52:07.240815,155,103,-34
2015-10-27 02:52:21.379624,162,104,-22
2015-10-27 02:52:35.502432,154,101,-55
2015-10-27 02:52:49.641240,155,101,-41
2015-10-27 02:53:03.764048,159,99,-27
2015-10-27 02:53:17.902857,152,104,-49
2015-10-27 02:53:32.025665,154,106,-61
2015-10-27 02:53:46.164473,150,104,-60
2015-10-27 02:54:00.287281,156,98,-45
2015-10-27 02:54:14.426090,160,99,-9
2015-10-27 02:54:28.563898,152,103,-69
2015-10-27 02:54:42.687706,159,99,-33
2015-10-27 02:54:56.826515,164,99,-19
2015-10-27 02:55:10.949323,158,98,-52
2015-10-27 02:55:25.088131,156,103,-57
2015-10-27 02:55:39.210939,158,99,-46
2015-10-27 02:55:53.349748,151,100,-60
2015-10-27 02:56:07.473556,158,98,-45
2015-10-27 02:56:21.611364,159,98,-39
2015-10-27 02:56:35.735172,167,96,-19
2015-10-27 02:56:49.872981,160,99,-37
2015-10-27 02:57:04.011790,155,100,-51
2015-10-27 02:57:18.134597,161,98,-32
2015-10-27 02:57:32.273406,168,95,-12
2015-10-27 02:57:46.397214,155,101,-60
2015-10-27 02:58:00.535023,160,100,-47
2015-10-27 02:58:14.658830,163,103,-25
2015-10-27 02:58:28.797639,160,104,-44
2015-10-27 02:58:42.920447,160,102,-49
2015-10-27 02:58:57.059256,163,98,-27
2015-10-27 02:59:11.197064,163,103,-50
2015-10-27 02:59:25.320872,158,102,-64
2015-10-27 02:59:39.458681,164,96,-28
2015-10-27 02:59:53.582488,169,96,-2
2015-10-27 03:00:07.720297,176,94,9
2015-10-27 03:00:21.844105,170,91,1
2015-10-27 03:00:35.981914,164,92,-25
2015-10-27 03:00:50.105721,170,95,-24
2015-10-27 03:01:04.243530,168,98,-18
2015-10-27 03:01:18.367338,170,97,-26
2015-10-27 03:01:32.505147,171,98,-27
2015-10-27 03:01:46.628954,169,94,-18
2015-10-27 03:02:00.766763,172,95,3
2015-10-27 03:02:14.905572,171,96,-20
2015-10-27 03:02:29.029380,168,95,-20
2015-10-27 03:02:43.167188,173,96,-28
2015-10-27 03:02:57.290996,167,96,-9
2015-10-27 03:03:11.428805,176,90,15
2015-10-27 03:03:25.552612,173,99,-15
2015-10-27 03:03:39.690421,166,101,-42
2015-10-27 03:03:53.814229,167,98,-35
2015-10-27 03:04:07.952038,163,101,-39
2015-10-27 03:04:22.075845,172,94,-7
2015-10-27 03:04:36.214654,171,94,3
2015-10-27 03:04:50.352463,166,96,-18
2015-10-27 03:05:04.476271,168,92,-2
2015-10-27 03:05:18.614079,173,96,12
2015-10-27 03:05:32.737887,165,96,-34
2015-10-27 03:05:46.876696,166,101,-31
2015-10-27 03:06:00.998503,159,100,-65
2015-10-27 03:06:15.138312,166,99,-35
2015-10-27 03:06:29.276121,168,100,-23
2015-10-27 03:06:43.399929,168,96,-20
2015-10-27 03:06:57.538737,169,100,-39
2015-10-27 03:07:11.661545,169,95,-27
2015-10-27 03:07:25.799354,178,93,3
2015-10-27 03:07:39.923162,184,90,36
2015-10-27 03:07:54.061970,183,92,46
2015-10-27 03:08:08.184778,186,90,34
2015-10-27 03:08:22.323587,180,91,13
2015-10-27 03:08:36.446395,179,86,15
2015-10-27 03:08:50.585203,184,88,29
2015-10-27 03:09:04.723012,181,90,15
2015-10-27 03:09:18.846820,182,89,25
2015-10-27 03:09:32.984628,181,91,10
2015-10-27 03:09:47.108436,182,90,22
2015-10-27 03:10:01.247245,184,90,17
2015-10-27 03:10:15.370053,172,95,-32
2015-10-27 03:10:29.508861,175,92,-19
2015-10-27 03:10:43.631669,183,91,14
2015-10-27 03:10:57.770478,176,96,-9
2015-10-27 03:11:11.893286,173,94,0
2015-10-27 03:11:26.032094,180,97,10
2015-10-27 03:11:40.169903,182,88,16
2015-10-27 03:11:54.293711,184,89,30
2015-10-27 03:12:08.432519,186,88,42
2015-10-27 03:12:22.555327,192,82,60
2015-10-27 03:12:36.694136,187,84,46
2015-10-27 03:12:50.816944,189,84,48
2015-10-27 03:13:04.955752,194,82,51
2015-10-27 03:13:19.078560,190,90,33
2015-10-27 03:13:33.217369,193,90,49
2015-10-27 03:13:47.340177,197,85,66
2015-10-27 03:14:01.478985,201,77,69
2015-10-27 03:14:15.617794,192,87,11
2015-10-27 03:14:29.740602,209,73,99
2015-10-27 03:14:43.879411,216,69,141
2015-10-27 03:14:58.003218,229,62,186
2015-10-27 03:15:12.141027,234,60,210
2015-10-27 03:15:26.264835,240,57,214
2015-10-27 03:15:40.402643,228,64,160
2015-10-27 03:15:54.526451,218,69,120
2015-10-27 03:16:08.665260,236,65,182
2015-10-27 03:16:22.803069,217,76,121
2015-10-27 03:16:36.926876,219,71,124
2015-10-27 03:16:51.064685,225,70,153
2015-10-27 03:17:05.188493,211,75,119
2015-10-27 03:17:19.326302,209,76,91
2015-10-27 03:17:33.450109,214,75,111
2015-10-27 03:17:47.588918,208,79,74
2015-10-27 03:18:01.711726,213,77,103
2015-10-27 03:18:15.850535,204,81,69
2015-10-27 03:18:29.973342,215,75,132
2015-10-27 03:18:44.112151,209,81,112
2015-10-27 03:18:58.249960,205,76,105
2015-10-27 03:19:12.373768,220,67,176
2015-10-27 03:19:26.512576,210,71,119
2015-10-27 03:19:40.635384,213,78,120
2015-10-27 03:19:54.774193,215,74,129
2015-10-27 03:20:08.897000,208,79,96
2015-10-27 03:20:23.035809,224,72,158
2015-10-27 03:20:37.158617,212,73,134
2015-10-27 03:20:51.297426,216,72,127
2015-10-27 03:21:05.420233,213,72,122
2015-10-27 03:21:19.559042,214,74,129
2015-10-27 03:21:33.696851,215,75,128
2015-10-27 03:21:47.820659,212,71,108
2015-10-27 03:22:01.959467,221,71,135
2015-10-27 03:22:16.082275,218,73,108
2015-10-27 03:22:30.221084,217,76,93
2015-10-27 03:22:44.343892,223,71,127
2015-10-27 03:22:58.482700,222,73,136
2015-10-27 03:23:12.605508,225,65,162
2015-10-27 03:23:26.744317,228,61,175
2015-10-27 03:23:40.882125,231,64,169
2015-10-27 03:23:55.005933,230,62,179
2015-10-27 03:24:09.144742,247,55,224
2015-10-27 03:24:23.267550,240,61,200
2015-10-27 03:24:37.406358,232,64,173
2015-10-27 03:24:51.448222,239,66,189
2015-10-27 03:25:05.587031,225,63,134
2015-10-27 03:25:19.709838,225,65,132
2015-10-27 03:25:33.848647,233,60,178
2015-10-27 03:25:47.971455,222,70,127
2015-10-27 03:26:02.110264,223,67,147
2015-10-27 03:26:16.248072,225,72,149
2015-10-27 03:26:30.371880,221,67,146
2015-10-27 03:26:44.510689,219,74,129
2015-10-27 03:26:58.633496,225,69,152
2015-10-27 03:27:12.772305,219,73,113
2015-10-27 03:27:26.895113,220,72,127
2015-10-27 03:27:41.033922,222,69,139
2015-10-27 03:27:55.156729,207,78,95
2015-10-27 03:28:09.295538,211,75,86
2015-10-27 03:28:23.418346,215,74,108
2015-10-27 03:28:37.557155,212,71,84
2015-10-27 03:28:51.694963,222,71,131
2015-10-27 03:29:05.818771,213,76,94
2015-10-27 03:29:19.957580,220,70,116
2015-10-27 03:29:34.080388,212,77,97
2015-10-27 03:29:48.219196,207,77,64
2015-10-27 03:30:02.342004,222,73,122
2015-10-27 03:30:16.480813,204,82,48
2015-10-27 03:30:30.604621,207,82,71
2015-10-27 03:30:44.742429,207,75,63
2015-10-27 03:30:58.881238,219,73,122
2015-10-27 03:31:13.004046,212,74,93
2015-10-27 03:31:27.142854,218,71,120
2015-10-27 03:31:41.265662,199,83,43
2015-10-27 03:31:55.404471,205,80,66
2015-10-27 03:32:09.527279,207,73,81
2015-10-27 03:32:23.666087,216,68,114
2015-10-27 03:32:37.789895,218,73,122
2015-10-27 03:32:51.927704,206,80,67
2015-10-27 03:33:06.050512,212,78,88
2015-10-27 03:33:20.189320,214,78,80
2015-10-27 03:33:34.328129,208,82,65
2015-10-27 03:33:48.450937,208,79,65
2015-10-27 03:34:02.589745,208,80,64
2015-10-27 03:34:16.712553,208,78,60
2015-10-27 03:34:30.851362,211,74,68
2015-10-27 03:34:44.975170,210,74,76
2015-10-27 03:34:59.112978,205,75,72
2015-10-27 03:35:13.236786,200,77,43
2015-10-27 03:35:27.374595,202,82,55
2015-10-27 03:35:41.497403,206,79,61
2015-10-27 03:35:55.637211,202,82,49
2015-10-27 03:36:09.775020,203,81,54
2015-10-27 03:36:23.898828,205,82,55
2015-10-27 03:36:38.036636,197,81,24
2015-10-27 03:36:52.160444,205,79,70
2015-10-27 03:37:06.299253,213,78,112
2015-10-27 03:37:20.422061,198,83,28
2015-10-27 03:37:34.560869,193,83,32
2015-10-27 03:37:48.683677,197,85,35
2015-10-27 03:38:02.822486,194,84,28
2015-10-27 03:38:16.945294,188,85,10
2015-10-27 03:38:31.084102,190,90,-1
2015-10-27 03:38:45.222911,196,86,35
2015-10-27 03:38:59.345719,187,89,8
2015-10-27 03:39:13.484528,187,88,-7
2015-10-27 03:39:27.607335,193,88,34
2015-10-27 03:39:41.746144,193,83,46
2015-10-27 03:39:55.868952,188,88,14
2015-10-27 03:40:10.007761,187,83,1
2015-10-27 03:40:24.146569,180,91,-28
2015-10-27 03:40:38.269377,184,91,1
2015-10-27 03:40:52.392185,188,90,2
2015-10-27 03:41:06.530993,181,93,-29
2015-10-27 03:41:20.669802,190,88,20
2015-10-27 03:41:34.793610,179,93,-27
2015-10-27 03:41:48.931419,179,96,-26
2015-10-27 03:42:03.054226,184,93,-34
2015-10-27 03:42:17.193035,173,92,-47
2015-10-27 03:42:31.331844,179,93,-42
2015-10-27 03:42:45.454652,180,94,-13
2015-10-27 03:42:59.593460,187,89,-2
2015-10-27 03:43:13.716268,181,93,-18
2015-10-27 03:43:27.855077,182,90,-5
2015-10-27 03:43:41.978885,179,91,-31
2015-10-27 03:43:56.116693,181,94,-31
2015-10-27 03:44:10.239501,185,92,-25
2015-10-27 03:44:24.378310,171,95,-56
2015-10-27 03:44:38.501117,169,99,-70
2015-10-27 03:44:52.639926,173,95,-37
2015-10-27 03:45:06.778735,180,92,-6
2015-10-27 03:45:20.901543,190,92,16
2015-10-27 03:45:35.040351,183,91,-2
2015-10-27 03:45:49.164159,184,89,-6
2015-10-27 03:46:03.301968,181,95,-11
2015-10-27 03:46:17.424776,176,94,-23
2015-10-27 03:46:31.564584,174,94,-51
2015-10-27 03:46:45.687392,175,93,-41
2015-10-27 03:46:59.826201,180,93,13
2015-10-27 03:47:13.964009,169,96,-35
2015-10-27 03:47:28.087817,171,100,-38
2015-10-27 03:47:42.210625,180,94,2
2015-10-27 03:47:56.349434,176,95,-24
2015-10-27 03:48:10.487242,174,94,-33
2015-10-27 03:48:24.611050,173,98,-24
2015-10-27 03:48:38.749859,174,98,-60
2015-10-27 03:48:52.872667,173,95,-37
2015-10-27 03:49:07.011475,173,96,-31
2015-10-27 03:49:21.134283,169,99,-39
2015-10-27 03:49:35.273092,162,102,-64
2015-10-27 03:49:49.410900,174,98,-33
2015-10-27 03:50:03.534708,170,97,-54
2015-10-27 03:50:17.672517,167,98,-74
2015-10-27 03:50:31.796325,173,96,-27
2015-10-27 03:50:45.935133,172,96,-29
2015-10-27 03:51:00.057941,173,100,-47
2015-10-27 03:51:14.196750,177,100,-36
2015-10-27 03:51:28.319558,173,97,-44
2015-10-27 03:51:42.458366,169,102,-70
2015-10-27 03:51:56.596175,168,99,-52
2015-10-27 03:52:10.719983,169,97,-40
2015-10-27 03:52:24.858792,168,99,-38
2015-10-27 03:52:38.981599,173,96,-23
2015-10-27 03:52:53.120408,170,98,-36
2015-10-27 03:53:07.243216,164,100,-42
2015-10-27 03:53:21.382025,168,98,-37
2015-10-27 03:53:35.504832,167,100,-43
2015-10-27 03:53:49.643641,163,103,-80
2015-10-27 03:54:03.781450,167,102,-55
2015-10-27 03:54:17.905257,163,100,-64
2015-10-27 03:54:32.044066,163,100,-48
2015-10-27 03:54:46.166874,163,100,-69
2015-10-27 03:55:00.305683,162,103,-72
2015-10-27 03:55:14.428490,166,99,-61
2015-10-27 03:55:28.567299,165,100,-56
2015-10-27 03:55:42.690107,175,95,4
2015-10-27 03:55:56.828916,171,96,-39
2015-10-27 03:56:10.966724,175,95,-22
2015-10-27 03:56:25.090532,169,95,-40
2015-10-27 03:56:39.229341,167,98,-33
2015-10-27 03:56:53.352149,165,98,-42
2015-10-27 03:57:07.490957,166,100,-64
2015-10-27 03:57:21.613765,171,97,-20
2015-10-27 03:57:35.752574,166,99,-47
2015-10-27 03:57:49.875381,171,99,-20
2015-10-27 03:58:04.013190,168,98,-44
2015-10-27 03:58:18.152999,159,104,-85
2015-10-27 03:58:32.275807,159,99,-78
2015-10-27 03:58:46.414615,162,98,-67
2015-10-27 03:59:00.537423,162,97,-51
2015-10-27 03:59:14.676232,159,103,-86
2015-10-27 03:59:28.799040,160,104,-72
2015-10-27 03:59:42.937848,167,101,-46
2015-10-27 03:59:57.060656,162,101,-55
2015-10-27 04:00:11.199465,170,97,-27
2015-10-27 04:00:25.337273,162,100,-72
2015-10-27 04:00:39.461081,166,97,-29
2015-10-27 04:00:53.598890,164,97,-39
2015-10-27 04:01:07.722698,167,97,-43
2015-10-27 04:01:21.861506,164,100,-68
2015-10-27 04:01:35.984314,161,99,-66
2015-10-27 04:01:50.123123,153,104,-103
2015-10-27 04:02:04.245931,163,103,-68
2015-10-27 04:02:18.384739,163,102,-81
2015-10-27 04:02:32.507547,163,100,-72
2015-10-27 04:02:46.646356,162,96,-61
2015-10-27 04:03:00.784164,160,100,-66
2015-10-27 04:03:14.907972,157,102,-77
2015-10-27 04:03:29.046781,164,99,-53
2015-10-27 04:03:43.169589,156,103,-85
2015-10-27 04:03:57.308397,159,103,-83
2015-10-27 04:04:11.431205,157,101,-82
2015-10-27 04:04:25.570014,163,98,-50
2015-10-27 04:04:39.692822,157,101,-86
2015-10-27 04:04:53.831630,160,97,-80
2015-10-27 04:05:07.970439,160,102,-82
2015-10-27 04:05:22.093247,162,102,-85
2015-10-27 04:05:36.232056,163,96,-83
2015-10-27 04:05:50.354863,162,105,-88
2015-10-27 04:06:04.493672,165,100,-62
2015-10-27 04:06:18.616480,161,102,-60
2015-10-27 04:06:32.755288,164,101,-76
2015-10-27 04:06:46.879096,161,101,-72
2015-10-27 04:07:01.017905,163,100,-61
2015-10-27 04:07:15.155714,164,101,-62
2015-10-27 04:07:29.278521,163,104,-79
2015-10-27 04:07:43.417330,166,100,-48
2015-10-27 04:07:57.540138,161,98,-67
2015-10-27 04:08:11.678947,154,107,-117
2015-10-27 04:08:25.801754,163,103,-64
2015-10-27 04:08:39.940563,162,99,-53
2015-10-27 04:08:54.064371,154,107,-89
2015-10-27 04:09:08.202180,166,96,-37
2015-10-27 04:09:22.325987,156,102,-83
2015-10-27 04:09:36.463796,160,100,-67
2015-10-27 04:09:50.602605,159,103,-74
2015-10-27 04:10:04.726413,154,102,-83
2015-10-27 04:10:18.864221,156,102,-89
2015-10-27 04:10:32.988029,166,96,-22
2015-10-27 04:10:47.125838,157,102,-75
2015-10-27 04:11:01.248645,165,97,-40
2015-10-27 04:11:15.387454,161,96,-53
2015-10-27 04:11:29.511262,160,102,-88
2015-10-27 04:11:43.649071,164,104,-76
2015-10-27 04:11:57.787879,154,106,-90
2015-10-27 04:12:11.911687,162,99,-68
2015-10-27 04:12:26.049496,162,100,-62
2015-10-27 04:12:40.172304,154,105,-98
2015-10-27 04:12:54.311112,162,100,-63
2015-10-27 04:13:08.434920,151,105,-98
2015-10-27 04:13:22.572729,157,108,-103
2015-10-27 04:13:36.696537,155,105,-84
2015-10-27 04:13:50.834345,157,105,-74
2015-10-27 04:14:04.973154,154,104,-79
2015-10-27 04:14:19.095962,155,106,-90
2015-10-27 04:14:33.234770,159,103,-69
2015-10-27 04:14:47.357578,154,101,-87
2015-10-27 04:15:01.496387,157,100,-73
2015-10-27 04:15:15.620195,162,99,-48
2015-10-27 04:15:29.758003,159,101,-91
2015-10-27 04:15:43.881811,165,105,-56
2015-10-27 04:15:58.019620,160,101,-75
2015-10-27 04:16:12.158428,162,97,-51
2015-10-27 04:16:26.281236,158,101,-73
2015-10-27 04:16:40.420045,162,97,-64
2015-10-27 04:16:54.542853,159,102,-69
2015-10-27 04:17:08.681661,154,104,-88
2015-10-27 04:17:22.805469,156,103,-80
2015-10-27 04:17:36.943278,158,103,-91
2015-10-27 04:17:51.067086,155,106,-94
2015-10-27 04:18:05.204894,160,92,-41
2015-10-27 04:18:19.328702,164,92,-34
2015-10-27 04:18:33.466511,158,101,-73
2015-10-27 04:18:47.605320,158,105,-76
2015-10-27 04:19:01.728127,162,96,-53
2015-10-27 04:19:15.866936,154,100,-93
2015-10-27 04:19:29.990744,165,99,-61
2015-10-27 04:19:44.128552,163,105,-79
2015-10-27 04:19:58.252360,156,105,-78
2015-10-27 04:20:12.390169,159,101,-69
2015-10-27 04:20:26.528978,159,103,-70
2015-10-27 04:20:40.652785,153,105,-85
2015-10-27 04:20:54.790594,156,103,-83
2015-10-27 04:21:08.914402,155,103,-71
2015-10-27 04:21:23.052211,158,100,-65
2015-10-27 04:21:37.176018,156,106,-92
2015-10-27 04:21:51.313827,161,103,-61
2015-10-27 04:22:05.437635,157,105,-86
2015-10-27 04:22:19.575444,161,103,-68
2015-10-27 04:22:33.714252,166,100,-38
2015-10-27 04:22:47.838060,152,102,-86
2015-10-27 04:23:01.975869,155,103,-72
2015-10-27 04:23:16.099677,153,104,-84
2015-10-27 04:23:30.237485,143,109,-157
2015-10-27 04:23:44.361293,171,95,-16
2015-10-27 04:23:58.499102,151,110,-96
2015-10-27 04:24:12.622909,156,108,-83
2015-10-27 04:24:26.760718,159,108,-72
2015-10-27 04:24:40.884526,163,102,-44
2015-10-27 04:24:54.934388,160,105,-61
2015-10-27 04:25:09.073197,161,99,-37
2015-10-27 04:25:23.197004,161,98,-47
2015-10-27 04:25:37.334813,154,101,-52
2015-10-27 04:25:51.458621,158,106,-57
2015-10-27 04:26:05.596429,159,103,-70
2015-10-27 04:26:19.720237,164,100,-47
2015-10-27 04:26:33.858046,161,102,-56
2015-10-27 04:26:47.981854,169,99,-26
2015-10-27 04:27:02.119662,153,101,-62
2015-10-27 04:27:16.258471,156,106,-71
2015-10-27 04:27:30.381279,164,103,-26
2015-10-27 04:27:44.520088,159,104,-64
2015-10-27 04:27:58.642895,155,101,-76
2015-10-27 04:28:12.781704,169,98,-18
2015-10-27 04:28:26.905512,165,98,-46
2015-10-27 04:28:41.043321,170,95,-26
2015-10-27 04:28:55.167128,165,101,-54
2015-10-27 04:29:09.304937,164,97,-43
2015-10-27 04:29:23.428745,163,100,-48
2015-10-27 04:29:37.566553,158,105,-86
2015-10-27 04:29:51.705362,160,101,-65
2015-10-27 04:30:05.829170,163,101,-62
2015-10-27 04:30:19.966979,158,101,-68
2015-10-27 04:30:34.090786,168,95,-17
2015-10-27 04:30:48.228595,164,96,-28
2015-10-27 04:31:02.352403,165,94,-20
2015-10-27 04:31:16.490212,160,97,-56
2015-10-27 04:31:30.614019,172,91,-12
2015-10-27 04:31:44.752828,164,94,-61
2015-10-27 04:31:58.890637,160,96,-60
2015-10-27 04:32:13.014445,162,95,-33
2015-10-27 04:32:27.152253,160,96,-46
2015-10-27 04:32:41.276061,161,98,-52
2015-10-27 04:32:55.414870,160,100,-52
2015-10-27 04:33:09.537678,160,98,-75
2015-10-27 04:33:23.676486,156,100,-56
2015-10-27 04:33:37.799294,157,98,-60
2015-10-27 04:33:51.938103,158,97,-53
2015-10-27 04:34:06.060910,158,99,-70
2015-10-27 04:34:20.199719,157,98,-68
2015-10-27 04:34:34.338528,155,99,-73
2015-10-27 04:34:48.461336,160,103,-34
2015-10-27 04:35:02.600144,157,102,-67
2015-10-27 04:35:16.722952,161,103,-47
2015-10-27 04:35:30.861761,165,96,-23
2015-10-27 04:35:44.985569,163,102,-47
2015-10-27 04:35:59.123377,160,96,-45
2015-10-27 04:36:13.247185,160,101,-74
2015-10-27 04:36:27.384994,160,103,-75
2015-10-27 04:36:41.523802,158,106,-78
2015-10-27 04:36:55.646610,160,106,-62
2015-10-27 04:37:09.785419,160,101,-65
2015-10-27 04:37:23.908227,155,100,-76
2015-10-27 04:37:38.047035,154,99,-81
2015-10-27 04:37:52.170843,164,96,-24
2015-10-27 04:38:06.308652,156,105,-67
2015-10-27 04:38:20.432460,156,103,-58
2015-10-27 04:38:34.570268,160,105,-59
2015-10-27 04:38:48.709077,131,118,-245
2015-10-27 04:39:02.831885,156,106,-83
2015-10-27 04:39:16.970694,156,103,-75
2015-10-27 04:39:31.093501,160,103,-48
2015-10-27 04:39:45.232310,158,101,-76
2015-10-27 04:39:59.356118,155,103,-63
2015-10-27 04:40:13.493926,151,101,-90
2015-10-27 04:40:27.617734,145,106,-148
2015-10-27 04:40:41.756543,141,107,-147
2015-10-27 04:40:55.894352,142,111,-141
2015-10-27 04:41:10.018159,145,112,-139
2015-10-27 04:41:24.155968,151,105,-88
2015-10-27 04:41:38.279776,155,107,-83
2015-10-27 04:41:52.418585,161,101,-39
2015-10-27 04:42:06.541392,159,103,-54
2015-10-27 04:42:20.680201,157,104,-78
2015-10-27 04:42:34.803009,163,103,-58
2015-10-27 04:42:48.941818,163,100,-69
2015-10-27 04:43:03.064625,164,101,-40
2015-10-27 04:43:17.203434,157,103,-62
2015-10-27 04:43:31.341243,156,102,-57
2015-10-27 04:43:45.465051,157,105,-81
2015-10-27 04:43:59.603859,159,103,-68
2015-10-27 04:44:13.726667,155,106,-86
2015-10-27 04:44:27.865476,157,104,-61
2015-10-27 04:44:41.988283,160,100,-59
2015-10-27 04:44:56.127092,159,99,-43
2015-10-27 04:45:10.249900,156,109,-72
2015-10-27 04:45:24.388709,161,103,-70
2015-10-27 04:45:38.511516,157,110,-74
2015-10-27 04:45:52.650325,162,102,-19
2015-10-27 04:46:06.789134,155,106,-93
2015-10-27 04:46:20.911942,160,104,-55
2015-10-27 04:46:35.050750,158,106,-71
2015-10-27 04:46:49.173558,163,106,-58
2015-10-27 04:47:03.312367,155,105,-74
2015-10-27 04:47:17.435175,157,106,-80
