DateTime (UTC), magX, magY, magZ
2015-10-24 06:58:31.612746,-101,-90,-79
2015-10-24 06:58:45.749555,-94,-96,-63
2015-10-24 06:58:59.886363,-107,-97,-79
2015-10-24 06:59:14.009171,-93,-104,-56
2015-10-24 06:59:28.146980,-101,-100,-63
2015-10-24 06:59:42.283788,-94,-92,-61
2015-10-24 06:59:56.420597,-107,-94,-97
2015-10-24 07:00:10.543404,-94,-101,-59
2015-10-24 07:00:24.680213,-101,-95,-81
2015-10-24 07:00:38.818022,-102,-95,-98
2015-10-24 07:00:52.939829,-104,-88,-107
2015-10-24 07:01:07.076638,-92,-100,-62
2015-10-24 07:01:21.214447,-101,-99,-73
2015-10-24 07:01:35.336254,-95,-89,-76
2015-10-24 07:01:49.474063,-96,-92,-83
2015-10-24 07:02:03.610872,-89,-102,-75
2015-10-24 07:02:17.747680,-71,-122,-1
2015-10-24 07:02:31.869488,-77,-114,-29
2015-10-24 07:02:46.007296,-63,-115,13
2015-10-24 07:03:00.144105,-68,-121,-3
2015-10-24 07:03:14.266913,-93,-92,-93
2015-10-24 07:03:28.403721,-91,-90,-111
2015-10-24 07:03:42.541530,-88,-100,-74
2015-10-24 07:03:56.678339,-102,-88,-109
2015-10-24 07:04:10.800146,-91,-98,-87
2015-10-24 07:04:24.937955,-92,-95,-89
2015-10-24 07:04:39.074764,-105,-86,-121
2015-10-24 07:04:53.211572,-107,-78,-143
2015-10-24 07:05:07.334380,-104,-81,-140
2015-10-24 07:05:21.471189,-94,-94,-96
2015-10-24 07:05:35.607997,-94,-89,-108
2015-10-24 07:05:49.729805,-94,-90,-129
2015-10-24 07:06:03.867613,-83,-100,-78
2015-10-24 07:06:18.004422,-96,-94,-120
2015-10-24 07:06:32.141231,-91,-97,-101
2015-10-24 07:06:46.264038,-102,-87,-137
2015-10-24 07:07:00.400847,-97,-88,-114
2015-10-24 07:07:14.537656,-75,-106,-61
2015-10-24 07:07:28.660463,-84,-93,-91
2015-10-24 07:07:42.797272,-97,-84,-126
2015-10-24 07:07:56.935081,-100,-83,-156
2015-10-24 07:08:11.071889,-108,-78,-168
2015-10-24 07:08:25.194697,-109,-75,-164
2015-10-24 07:08:39.331505,-102,-79,-152
2015-10-24 07:08:53.469314,-86,-86,-103
2015-10-24 07:09:07.590122,-84,-96,-91
2015-10-24 07:09:21.727930,-89,-92,-103
2015-10-24 07:09:35.865739,-99,-86,-126
2015-10-24 07:09:50.002548,-79,-102,-73
2015-10-24 07:10:04.125355,-100,-85,-131
2015-10-24 07:10:18.262164,-97,-81,-127
2015-10-24 07:10:32.398973,-89,-94,-97
2015-10-24 07:10:46.521780,-81,-99,-76
2015-10-24 07:11:00.658589,-67,-116,-31
2015-10-24 07:11:14.796398,-75,-100,-54
2015-10-24 07:11:28.933206,-88,-94,-100
2015-10-24 07:11:43.056014,-90,-97,-104
2015-10-24 07:11:57.192823,-100,-83,-153
2015-10-24 07:12:11.330631,-117,-73,-204
2015-10-24 07:12:25.452439,-93,-90,-132
2015-10-24 07:12:39.589247,-102,-82,-146
2015-10-24 07:12:53.727056,-90,-95,-110
2015-10-24 07:13:07.863865,-103,-83,-147
2015-10-24 07:13:21.985672,-97,-94,-120
2015-10-24 07:13:36.123481,-90,-99,-113
2015-10-24 07:13:50.260290,-117,-78,-182
2015-10-24 07:14:04.383097,-109,-83,-167
2015-10-24 07:14:18.519906,-115,-75,-180
2015-10-24 07:14:32.657715,-138,-56,261
2015-10-24 07:14:46.794523,-117,-80,-184
2015-10-24 07:15:00.916331,-130,-67,-218
2015-10-24 07:15:15.054140,-106,-78,-169
2015-10-24 07:15:29.190948,-104,-79,-145
2015-10-24 07:15:43.313756,-121,-72,-209
2015-10-24 07:15:57.450564,-104,-85,-158
2015-10-24 07:16:11.587373,-88,-94,-106
2015-10-24 07:16:25.724182,-103,-85,-151
2015-10-24 07:16:39.846989,-111,-78,-172
2015-10-24 07:16:53.983798,-103,-87,-138
2015-10-24 07:17:08.121607,-104,-83,-153
2015-10-24 07:17:22.243414,-96,-85,-133
2015-10-24 07:17:36.380223,-89,-92,-100
2015-10-24 07:17:50.517031,-102,-86,-143
2015-10-24 07:18:04.654840,-97,-86,-136
2015-10-24 07:18:18.776648,-105,-79,-154
2015-10-24 07:18:32.914456,-120,-72,-200
2015-10-24 07:18:47.051265,-128,-67,-215
2015-10-24 07:19:01.174073,-94,-88,-113
2015-10-24 07:19:15.310881,-88,-100,-82
2015-10-24 07:19:29.447690,-90,-95,-99
2015-10-24 07:19:43.585499,-127,-66,-208
2015-10-24 07:19:57.707306,-126,-66,-225
2015-10-24 07:20:11.845115,-116,-76,-193
2015-10-24 07:20:25.982924,-125,-68,-226
2015-10-24 07:20:40.104731,-100,-92,-127
2015-10-24 07:20:54.241540,-98,-84,-135
2015-10-24 07:21:08.378349,-105,-90,-133
2015-10-24 07:21:22.516157,-107,-76,-161
2015-10-24 07:21:36.637965,-117,-71,-199
2015-10-24 07:21:50.775774,-90,-99,-88
2015-10-24 07:22:04.912582,-103,-80,-136
2015-10-24 07:22:19.035390,-100,-86,-119
2015-10-24 07:22:33.172198,-110,-76,-156
2015-10-24 07:22:47.310007,-102,-86,-127
2015-10-24 07:23:01.431815,-110,-82,-156
2015-10-24 07:23:15.568623,-133,-66,-225
2015-10-24 07:23:29.706432,-119,-72,-191
2015-10-24 07:23:43.768286,-133,-60,-238
2015-10-24 07:23:57.891094,-124,-68,-215
2015-10-24 07:24:12.027903,-118,-71,-194
2015-10-24 07:24:26.164711,-114,-73,-170
2015-10-24 07:24:40.287519,-114,-78,-170
2015-10-24 07:24:54.424327,-120,-65,-192
2015-10-24 07:25:08.562136,-113,-81,-152
2015-10-24 07:25:22.698945,-116,-73,-181
2015-10-24 07:25:36.820752,-127,-64,-225
2015-10-24 07:25:50.958561,-116,-82,-155
2015-10-24 07:26:05.095370,-126,-68,-203
2015-10-24 07:26:19.217177,-117,-73,-164
2015-10-24 07:26:33.354986,-111,-78,-162
2015-10-24 07:26:47.491795,-111,-78,-174
2015-10-24 07:27:01.628603,-120,-70,-199
2015-10-24 07:27:15.751411,-107,-74,-170
2015-10-24 07:27:29.888220,-127,-65,-222
2015-10-24 07:27:44.025028,-125,-63,-228
2015-10-24 07:27:58.162837,-103,-86,-146
2015-10-24 07:28:12.284644,-106,-80,-166
2015-10-24 07:28:26.421453,-101,-91,-136
2015-10-24 07:28:40.559262,-104,-87,-150
2015-10-24 07:28:54.681069,-124,-71,-205
2015-10-24 07:29:08.818878,-114,-75,-180
2015-10-24 07:29:22.955687,-139,-65,-248
2015-10-24 07:29:37.092495,-120,-76,-174
2015-10-24 07:29:51.215303,-129,-71,-201
2015-10-24 07:30:05.352112,-120,-77,-175
2015-10-24 07:30:19.488920,-115,-83,-159
2015-10-24 07:30:33.610728,-123,-72,-196
2015-10-24 07:30:47.748536,-135,-57,-229
2015-10-24 07:31:01.886345,-136,-61,-236
2015-10-24 07:31:16.023154,-149,-47,229
2015-10-24 07:31:30.145961,-137,-58,-246
2015-10-24 07:31:44.282770,-124,-74,-196
2015-10-24 07:31:58.419579,-141,-59,248
2015-10-24 07:32:12.541386,-122,-69,-205
2015-10-24 07:32:26.679195,-121,-71,-195
2015-10-24 07:32:40.816004,-130,-61,-234
2015-10-24 07:32:54.953812,-127,-59,-234
2015-10-24 07:33:09.075620,-126,-72,-206
2015-10-24 07:33:23.212429,-140,-48,228
2015-10-24 07:33:37.349237,-134,-60,-251
2015-10-24 07:33:51.472045,-113,-76,-172
2015-10-24 07:34:05.608853,-144,-51,251
2015-10-24 07:34:19.746662,-134,-54,261
2015-10-24 07:34:33.883471,-118,-74,-188
2015-10-24 07:34:48.005278,-119,-71,-191
2015-10-24 07:35:02.142087,-114,-73,-184
2015-10-24 07:35:16.279896,-131,-60,-237
2015-10-24 07:35:30.416704,-110,-80,-164
2015-10-24 07:35:44.538512,-122,-75,-195
2015-10-24 07:35:58.675320,-129,-63,-228
2015-10-24 07:36:12.813129,-127,-64,-245
2015-10-24 07:36:26.935937,-123,-66,-214
2015-10-24 07:36:41.072745,-121,-62,-213
2015-10-24 07:36:55.210554,-120,-70,-198
2015-10-24 07:37:09.347363,-118,-69,-190
2015-10-24 07:37:23.469170,-133,-63,-235
2015-10-24 07:37:37.606979,-134,-61,-239
2015-10-24 07:37:51.743788,-115,-80,-182
2015-10-24 07:38:05.866595,-127,-65,-229
2015-10-24 07:38:20.003404,-136,-60,254
2015-10-24 07:38:34.140213,-139,-59,254
2015-10-24 07:38:48.262020,-134,-62,-246
2015-10-24 07:39:02.399829,-140,-60,-257
2015-10-24 07:39:16.536637,-129,-64,-245
2015-10-24 07:39:30.673446,-130,-69,-227
2015-10-24 07:39:44.796254,-143,-62,257
2015-10-24 07:39:58.933062,-134,-58,-255
2015-10-24 07:40:13.070871,-140,-65,249
2015-10-24 07:40:27.192679,-146,-57,240
2015-10-24 07:40:41.330487,-132,-69,-235
2015-10-24 07:40:55.467296,-126,-76,-218
2015-10-24 07:41:09.590104,-129,-72,-215
2015-10-24 07:41:23.726912,-129,-65,-223
2015-10-24 07:41:37.863721,-127,-66,-218
2015-10-24 07:41:52.000530,-147,-51,237
2015-10-24 07:42:06.123337,-133,-62,-249
2015-10-24 07:42:20.261146,-155,-43,214
2015-10-24 07:42:34.397955,-147,-54,238
2015-10-24 07:42:48.519762,-143,-59,253
2015-10-24 07:43:02.657571,-135,-62,-245
2015-10-24 07:43:16.794379,-124,-74,-205
2015-10-24 07:43:30.917187,-141,-61,-247
2015-10-24 07:43:45.053996,-152,-49,217
2015-10-24 07:43:59.190804,-117,-70,-197
2015-10-24 07:44:13.313612,-134,-59,260
2015-10-24 07:44:27.450421,-130,-67,-240
2015-10-24 07:44:41.588229,-137,-60,-255
2015-10-24 07:44:55.725038,-139,-55,257
2015-10-24 07:45:09.846846,-133,-64,-234
2015-10-24 07:45:23.984654,-147,-51,235
2015-10-24 07:45:38.121463,-135,-68,-245
2015-10-24 07:45:52.244271,-139,-56,-256
2015-10-24 07:46:06.381079,-126,-65,-224
2015-10-24 07:46:20.517888,-125,-67,-215
2015-10-24 07:46:34.655696,-138,-59,-253
2015-10-24 07:46:48.777504,-137,-55,-256
2015-10-24 07:47:02.915313,-153,-42,205
2015-10-24 07:47:17.052121,-151,-48,225
2015-10-24 07:47:31.173929,-154,-43,207
2015-10-24 07:47:45.310738,-140,-57,-248
2015-10-24 07:47:59.448546,-141,-60,-248
2015-10-24 07:48:13.570354,-140,-55,-251
2015-10-24 07:48:27.708163,-156,-48,235
2015-10-24 07:48:41.844971,-150,-49,230
2015-10-24 07:48:55.982780,-140,-60,-245
2015-10-24 07:49:10.104588,-142,-52,-247
2015-10-24 07:49:24.242396,-159,-44,228
2015-10-24 07:49:38.379205,-139,-55,255
2015-10-24 07:49:52.502013,-156,-39,210
2015-10-24 07:50:06.638821,-153,-46,248
2015-10-24 07:50:20.776630,-150,-39,229
2015-10-24 07:50:34.898438,-172,-32,172
2015-10-24 07:50:49.036246,-154,-38,214
2015-10-24 07:51:03.173055,-135,-53,-248
2015-10-24 07:51:17.294863,-146,-46,249
2015-10-24 07:51:31.432671,-146,-58,-256
2015-10-24 07:51:45.569480,-159,-34,196
2015-10-24 07:51:59.706288,-145,-49,244
2015-10-24 07:52:13.829096,-146,-46,-261
2015-10-24 07:52:27.965905,-164,-34,199
2015-10-24 07:52:42.102713,-183,-21,129
2015-10-24 07:52:56.225521,-164,-35,178
2015-10-24 07:53:10.362330,-158,-42,211
2015-10-24 07:53:24.500138,-154,-51,237
2015-10-24 07:53:38.621946,-167,-38,195
2015-10-24 07:53:52.759755,-175,-31,162
2015-10-24 07:54:06.896563,-187,-22,121
2015-10-24 07:54:21.019371,-179,-28,157
2015-10-24 07:54:35.156180,-180,-24,144
2015-10-24 07:54:49.292988,-157,-41,216
2015-10-24 07:55:03.430797,-163,-39,217
2015-10-24 07:55:17.552604,-162,-49,213
2015-10-24 07:55:31.690413,-181,-33,164
2015-10-24 07:55:45.827222,-193,-21,104
2015-10-24 07:55:59.949029,-197,-19,96
2015-10-24 07:56:14.086838,-194,-16,102
2015-10-24 07:56:28.223647,-171,-39,198
2015-10-24 07:56:42.345454,-187,-23,117
2015-10-24 07:56:56.482263,-177,-29,160
2015-10-24 07:57:10.620072,-176,-27,159
2015-10-24 07:57:24.757880,-160,-45,209
2015-10-24 07:57:38.879688,-191,-19,107
2015-10-24 07:57:53.016496,-187,-22,113
2015-10-24 07:58:07.153305,-178,-28,139
2015-10-24 07:58:21.276113,-164,-42,202
2015-10-24 07:58:35.412921,-185,-25,128
2015-10-24 07:58:49.549730,-169,-41,189
2015-10-24 07:59:03.672538,-177,-32,164
2015-10-24 07:59:17.809346,-175,-33,162
2015-10-24 07:59:31.946155,-187,-33,152
2015-10-24 07:59:46.083964,-173,-27,148
2015-10-24 08:00:00.205771,-195,-15,99
2015-10-24 08:00:14.342580,-172,-27,160
2015-10-24 08:00:28.480389,-178,-21,134
2015-10-24 08:00:42.602196,-188,-18,103
2015-10-24 08:00:56.739005,-181,-23,137
2015-10-24 08:01:10.876813,-182,-19,126
2015-10-24 08:01:24.998621,-194,-13,80
2015-10-24 08:01:39.135430,-199,-11,81
2015-10-24 08:01:53.273238,-177,-29,165
2015-10-24 08:02:07.410047,-181,-32,143
2015-10-24 08:02:21.531855,-194,-18,92
2015-10-24 08:02:35.669663,-196,-10,98
2015-10-24 08:02:49.806472,-188,-23,117
2015-10-24 08:03:03.928280,-194,-16,94
2015-10-24 08:03:18.066088,-194,-11,88
2015-10-24 08:03:32.202897,-190,-17,118
2015-10-24 08:03:46.324705,-192,-22,122
2015-10-24 08:04:00.462513,-190,-21,136
2015-10-24 08:04:14.599322,-177,-24,165
2015-10-24 08:04:28.721130,-198,-16,108
2015-10-24 08:04:42.858938,-188,-20,125
2015-10-24 08:04:56.995747,-185,-20,129
2015-10-24 08:05:11.132555,-168,-38,201
2015-10-24 08:05:25.255363,-179,-25,168
2015-10-24 08:05:39.392172,-204,-11,62
2015-10-24 08:05:53.529980,-197,-14,105
2015-10-24 08:06:07.651788,-188,-25,145
2015-10-24 08:06:21.788597,-171,-37,193
2015-10-24 08:06:35.926405,-182,-26,160
2015-10-24 08:06:50.048213,-181,-31,157
2015-10-24 08:07:04.186022,-167,-39,194
2015-10-24 08:07:18.322830,-186,-26,144
2015-10-24 08:07:32.445638,-177,-35,156
2015-10-24 08:07:46.582447,-179,-34,147
2015-10-24 08:08:00.720255,-169,-43,198
2015-10-24 08:08:14.857064,-174,-37,179
2015-10-24 08:08:28.978871,-180,-30,156
2015-10-24 08:08:43.115680,-188,-27,121
2015-10-24 08:08:57.253489,-191,-27,113
2015-10-24 08:09:11.375296,-180,-29,154
2015-10-24 08:09:25.513105,-186,-26,124
2015-10-24 08:09:39.649914,-164,-46,208
2015-10-24 08:09:53.771721,-187,-22,112
2015-10-24 08:10:07.909530,-188,-23,128
2015-10-24 08:10:22.046339,-170,-40,189
2015-10-24 08:10:36.184147,-158,-46,227
2015-10-24 08:10:50.305955,-186,-30,128
2015-10-24 08:11:04.442763,-174,-27,171
2015-10-24 08:11:18.580572,-174,-33,162
2015-10-24 08:11:32.702380,-200,-18,91
2015-10-24 08:11:46.839188,-181,-26,167
2015-10-24 08:12:00.976997,-196,-20,103
2015-10-24 08:12:15.098805,-194,-13,90
2015-10-24 08:12:29.236613,-191,-20,113
2015-10-24 08:12:43.373422,-195,-14,83
2015-10-24 08:12:57.495230,-191,-27,116
2015-10-24 08:13:11.632038,-197,-17,97
2015-10-24 08:13:25.769847,-191,-20,116
2015-10-24 08:13:39.906656,-235,13,-60
2015-10-24 08:13:54.029463,-192,-24,115
2015-10-24 08:14:08.166272,-211,-9,54
2015-10-24 08:14:22.303080,-193,-27,122
2015-10-24 08:14:36.425888,-184,-31,146
2015-10-24 08:14:50.562697,-192,-22,103
2015-10-24 08:15:04.699505,-205,-12,67
2015-10-24 08:15:18.822313,-193,-25,123
2015-10-24 08:15:32.959122,-197,-22,105
2015-10-24 08:15:47.095930,-199,-18,93
2015-10-24 08:16:01.233739,-196,-19,124
2015-10-24 08:16:15.354547,-195,-20,114
2015-10-24 08:16:29.492355,-206,-18,71
2015-10-24 08:16:43.630164,-199,-19,113
2015-10-24 08:16:57.751972,-194,-19,113
2015-10-24 08:17:11.888780,-187,-24,137
2015-10-24 08:17:26.025589,-200,-16,94
2015-10-24 08:17:40.147396,-206,-6,50
2015-10-24 08:17:54.285205,-190,-25,133
2015-10-24 08:18:08.422014,-194,-21,114
2015-10-24 08:18:22.559822,-187,-23,132
2015-10-24 08:18:36.681630,-196,-17,93
2015-10-24 08:18:50.819439,-198,-21,100
2015-10-24 08:19:04.957247,-179,-31,158
2015-10-24 08:19:19.079055,-190,-20,125
2015-10-24 08:19:33.215864,-195,-19,118
2015-10-24 08:19:47.353672,-199,-9,93
2015-10-24 08:20:01.475480,-185,-23,138
2015-10-24 08:20:15.612289,-190,-22,129
2015-10-24 08:20:29.750097,-185,-27,152
2015-10-24 08:20:43.871905,-200,-14,78
2015-10-24 08:20:58.009714,-189,-21,131
2015-10-24 08:21:12.146522,-194,-16,103
2015-10-24 08:21:26.268330,-201,-12,64
2015-10-24 08:21:40.406139,-179,-25,146
2015-10-24 08:21:54.542947,-205,-9,53
2015-10-24 08:22:08.680756,-204,-8,68
2015-10-24 08:22:22.802563,-192,-19,109
2015-10-24 08:22:36.939372,-207,-8,52
2015-10-24 08:22:51.077181,-198,-9,69
2015-10-24 08:23:05.198988,-216,-1,19
2015-10-24 08:23:19.335797,-200,-9,55
2015-10-24 08:23:33.473606,-202,-4,54
2015-10-24 08:23:47.510449,-186,-23,130
2015-10-24 08:24:01.647258,-204,-6,51
2015-10-24 08:24:15.785067,-210,0,45
2015-10-24 08:24:29.906874,-197,-16,100
2015-10-24 08:24:44.043683,-205,-6,63
2015-10-24 08:24:58.181491,-187,-26,145
2015-10-24 08:25:12.303299,-218,-2,38
2015-10-24 08:25:26.441108,-212,-4,53
2015-10-24 08:25:40.577916,-184,-21,142
2015-10-24 08:25:54.714725,-167,-42,198
2015-10-24 08:26:08.837533,-209,-2,49
2015-10-24 08:26:22.974341,-192,-17,101
2015-10-24 08:26:37.111150,-195,-13,96
2015-10-24 08:26:51.234958,-195,-14,105
2015-10-24 08:27:05.370766,-197,-8,94
2015-10-24 08:27:19.508575,-187,-20,139
2015-10-24 08:27:33.630383,-195,-9,96
2015-10-24 08:27:47.768191,-191,-15,106
2015-10-24 08:28:01.905000,-203,-6,83
2015-10-24 08:28:16.026808,-199,-9,83
2015-10-24 08:28:30.164616,-213,7,41
2015-10-24 08:28:44.301425,-196,-7,86
2015-10-24 08:28:58.423233,-223,6,4
2015-10-24 08:29:12.561041,-209,0,43
2015-10-24 08:29:26.697850,-197,-16,89
2015-10-24 08:29:40.820658,-198,-15,86
2015-10-24 08:29:54.957466,-214,-3,29
2015-10-24 08:30:09.094275,-206,-6,68
2015-10-24 08:30:23.216082,-229,7,-13
2015-10-24 08:30:37.353891,-223,6,-7
2015-10-24 08:30:51.490700,-203,-8,82
2015-10-24 08:31:05.612507,-217,7,19
2015-10-24 08:31:19.749316,-194,-14,109
2015-10-24 08:31:33.887125,-221,11,5
2015-10-24 08:31:48.008932,-219,5,8
2015-10-24 08:32:02.146741,-211,-5,52
2015-10-24 08:32:16.267549,-219,6,9
2015-10-24 08:32:30.405357,-206,-7,71
2015-10-24 08:32:44.543166,-232,12,-20
2015-10-24 08:32:58.679974,-198,-10,101
2015-10-24 08:33:12.802782,-188,-18,133
2015-10-24 08:33:26.939591,-201,-7,91
2015-10-24 08:33:41.076399,-209,1,41
2015-10-24 08:33:55.198207,-208,-4,54
2015-10-24 08:34:09.336016,-213,3,36
2015-10-24 08:34:23.472824,-214,1,25
2015-10-24 08:34:37.595632,-216,6,26
2015-10-24 08:34:51.732441,-209,1,47
2015-10-24 08:35:05.869249,-231,6,10
2015-10-24 08:35:19.991057,-224,8,0
2015-10-24 08:35:34.128866,-196,-10,100
2015-10-24 08:35:48.249673,-214,6,18
2015-10-24 08:36:02.387482,-218,10,13
2015-10-24 08:36:16.525291,-220,3,24
2015-10-24 08:36:30.662099,-206,-10,72
2015-10-24 08:36:44.784907,-208,-6,66
2015-10-24 08:36:58.921715,-197,-12,102
2015-10-24 08:37:13.043523,-212,0,26
2015-10-24 08:37:27.181332,-234,18,-47
2015-10-24 08:37:41.318140,-202,-4,75
2015-10-24 08:37:55.439948,-214,2,23
2015-10-24 08:38:09.577757,-216,0,18
2015-10-24 08:38:23.715565,-213,1,27
2015-10-24 08:38:37.837373,-212,3,23
2015-10-24 08:38:51.974182,-211,1,18
2015-10-24 08:39:06.111990,-205,-6,62
2015-10-24 08:39:20.233798,-224,13,-18
2015-10-24 08:39:34.371607,-218,9,21
2015-10-24 08:39:48.508415,-211,-1,27
2015-10-24 08:40:02.630223,-217,5,21
2015-10-24 08:40:16.767032,-225,8,5
2015-10-24 08:40:30.904840,-214,7,21
2015-10-24 08:40:45.027648,-221,7,-6
2015-10-24 08:40:59.163456,-218,7,3
2015-10-24 08:41:13.301265,-217,12,17
2015-10-24 08:41:27.423073,-219,14,0
2015-10-24 08:41:41.559881,-209,1,34
2015-10-24 08:41:55.697690,-201,-10,75
2015-10-24 08:42:09.819498,-225,7,-7
2015-10-24 08:42:23.956306,-249,25,-111
2015-10-24 08:42:38.094115,-257,35,-153
2015-10-24 08:42:52.216923,-222,10,-1
2015-10-24 08:43:06.353731,-231,9,-25
2015-10-24 08:43:20.475539,-221,6,4
2015-10-24 08:43:34.612348,-211,6,27
2015-10-24 08:43:48.750156,-216,5,18
2015-10-24 08:44:02.871964,-223,5,2
2015-10-24 08:44:17.008773,-225,13,-16
2015-10-24 08:44:31.146581,-224,7,12
2015-10-24 08:44:45.283390,-228,10,-7
2015-10-24 08:44:59.405198,-230,12,-29
2015-10-24 08:45:13.543006,-218,4,21
2015-10-24 08:45:27.679815,-221,13,3
2015-10-24 08:45:41.801622,-223,14,-2
2015-10-24 08:45:55.939431,-236,18,-34
2015-10-24 08:46:10.076240,-225,16,-6
2015-10-24 08:46:24.198047,-233,11,-26
2015-10-24 08:46:38.335856,-225,9,15
2015-10-24 08:46:52.472665,-229,17,-17
2015-10-24 08:47:06.595472,-221,13,-2
2015-10-24 08:47:20.732281,-217,8,18
2015-10-24 08:47:34.870090,-230,16,-31
2015-10-24 08:47:48.991897,-223,14,-3
2015-10-24 08:48:03.128706,-227,16,-13
2015-10-24 08:48:17.266515,-229,17,-27
2015-10-24 08:48:31.388322,-234,22,-49
2015-10-24 08:48:45.525131,-230,20,-19
2015-10-24 08:48:59.662939,-224,13,-7
2015-10-24 08:49:13.784747,-227,17,-17
2015-10-24 08:49:27.921556,-238,20,-40
2015-10-24 08:49:42.058364,-235,19,-34
2015-10-24 08:49:56.181172,-234,24,-37
2015-10-24 08:50:10.317981,-225,15,-5
2015-10-24 08:50:24.454789,-229,15,-16
2015-10-24 08:50:38.577597,-228,14,-6
2015-10-24 08:50:52.714406,-238,19,-34
2015-10-24 08:51:06.851214,-231,23,-23
2015-10-24 08:51:20.973022,-225,11,15
2015-10-24 08:51:35.110831,-231,11,-7
2015-10-24 08:51:49.247639,-227,17,-12
2015-10-24 08:52:03.385448,-229,15,-20
2015-10-24 08:52:17.507256,-237,19,-46
2015-10-24 08:52:31.644064,-228,18,-28
2015-10-24 08:52:45.780873,-243,28,-70
2015-10-24 08:52:59.902680,-233,19,-38
2015-10-24 08:53:14.040489,-238,23,-44
2015-10-24 08:53:28.177298,-227,17,-16
2015-10-24 08:53:42.314106,-233,16,-15
2015-10-24 08:53:56.436914,-230,15,0
2015-10-24 08:54:10.573723,-233,19,-28
2015-10-24 08:54:24.710531,-246,19,-73
2015-10-24 08:54:38.833339,-254,27,-91
2015-10-24 08:54:52.970148,-237,14,-26
2015-10-24 08:55:07.107956,-242,25,-80
2015-10-24 08:55:21.229764,-243,24,-78
2015-10-24 08:55:35.366572,-236,16,-41
2015-10-24 08:55:49.503381,-255,32,-104
2015-10-24 08:56:03.641190,-249,26,-100
2015-10-24 08:56:17.762997,-235,14,-38
2015-10-24 08:56:31.899806,-231,9,-17
2015-10-24 08:56:46.037615,-241,19,-66
2015-10-24 08:57:00.159422,-246,19,-67
2015-10-24 08:57:14.296231,-230,15,-3
2015-10-24 08:57:28.433039,-239,17,-44
2015-10-24 08:57:42.570848,-241,22,-40
2015-10-24 08:57:56.692656,-242,15,-48
2015-10-24 08:58:10.829464,-246,25,-81
2015-10-24 08:58:24.967273,-243,21,-63
2015-10-24 08:58:39.089081,-251,29,-93
2015-10-24 08:58:53.225889,-242,15,-26
2015-10-24 08:59:07.363698,-234,19,-26
2015-10-24 08:59:21.500507,-235,14,-27
2015-10-24 08:59:35.622314,-245,19,-48
2015-10-24 08:59:49.759123,-255,33,-112
2015-10-24 09:00:03.896932,-237,16,-26
2015-10-24 09:00:18.018739,-238,19,-40
2015-10-24 09:00:32.155548,-244,26,-56
2015-10-24 09:00:46.293356,-242,21,-42
2015-10-24 09:01:00.415164,-257,30,-106
2015-10-24 09:01:14.551973,-248,27,-79
2015-10-24 09:01:28.688781,-246,31,-79
2015-10-24 09:01:42.826590,-255,33,-105
2015-10-24 09:01:56.948398,-232,17,-40
2015-10-24 09:02:11.086206,-235,10,-17
2015-10-24 09:02:25.223015,-250,32,-86
2015-10-24 09:02:39.344823,-243,22,-69
2015-10-24 09:02:53.482631,-232,12,-17
2015-10-24 09:03:07.619440,242,48,-210
2015-10-24 09:03:21.741248,242,49,-201
2015-10-24 09:03:35.878056,243,52,-209
2015-10-24 09:03:50.015865,-247,20,-56
2015-10-24 09:04:04.137672,-238,17,-15
2015-10-24 09:04:18.274481,-235,21,-17
2015-10-24 09:04:32.412290,-237,12,-16
2015-10-24 09:04:46.534097,-244,17,-47
2015-10-24 09:05:00.671906,-238,17,-14
2015-10-24 09:05:14.808715,-237,16,-16
2015-10-24 09:05:28.930522,-243,24,-63
2015-10-24 09:05:43.068331,-246,29,-68
2015-10-24 09:05:57.205140,-257,29,-98
2015-10-24 09:06:11.341948,-244,27,-52
2015-10-24 09:06:25.463756,-240,25,-57
2015-10-24 09:06:39.601565,-253,28,-89
2015-10-24 09:06:53.738373,-260,34,-105
2015-10-24 09:07:07.860181,-244,18,-45
2015-10-24 09:07:21.997989,-252,22,-74
2015-10-24 09:07:36.134798,-240,18,-30
2015-10-24 09:07:50.271607,-255,29,-97
2015-10-24 09:08:04.394414,-240,21,-43
2015-10-24 09:08:18.531223,-252,31,-88
2015-10-24 09:08:32.668032,-254,32,-96
2015-10-24 09:08:46.790839,-253,27,-79
2015-10-24 09:09:00.927648,260,37,-118
2015-10-24 09:09:15.064456,-247,25,-50
2015-10-24 09:09:29.186264,-246,23,-48
2015-10-24 09:09:43.324073,-258,26,-76
2015-10-24 09:09:57.461881,-256,31,-89
2015-10-24 09:10:11.598690,-244,23,-44
2015-10-24 09:10:25.720498,-249,27,-74
2015-10-24 09:10:39.857306,-250,25,-68
2015-10-24 09:10:53.995115,-247,29,-61
2015-10-24 09:11:08.116923,-239,18,-26
2015-10-24 09:11:22.254731,-261,37,-120
2015-10-24 09:11:36.391540,-247,14,-35
2015-10-24 09:11:50.513348,-257,26,-95
2015-10-24 09:12:04.651156,-257,33,-78
2015-10-24 09:12:18.787965,-256,29,-82
2015-10-24 09:12:32.910773,-257,29,-96
2015-10-24 09:12:47.047581,-253,31,-80
2015-10-24 09:13:01.184390,-250,25,-73
2015-10-24 09:13:15.307198,-257,29,-94
2015-10-24 09:13:29.444006,-255,34,-99
2015-10-24 09:13:43.580815,-248,27,-82
2015-10-24 09:13:57.703623,-255,30,-88
