DateTime (UTC), magX, magY, magZ
2015-10-24 00:30:16.159662,75,131,-85
2015-10-24 00:30:30.280470,77,131,-82
2015-10-24 00:30:44.418279,76,132,-100
2015-10-24 00:30:58.555087,75,133,-100
2015-10-24 00:31:12.677895,76,131,-97
2015-10-24 00:31:26.814704,76,136,-97
2015-10-24 00:31:40.951512,72,140,-113
2015-10-24 00:31:55.073320,65,136,-131
2015-10-24 00:32:09.211128,71,134,-104
2015-10-24 00:32:23.331936,74,132,-87
2015-10-24 00:32:37.469745,71,139,-109
2015-10-24 00:32:51.606553,67,135,-129
2015-10-24 00:33:05.728361,71,136,-121
2015-10-24 00:33:19.865170,69,135,-121
2015-10-24 00:33:34.001978,68,134,-128
2015-10-24 00:33:48.123786,78,134,-80
2015-10-24 00:34:02.261595,66,135,-130
2015-10-24 00:34:16.383402,73,130,-108
2015-10-24 00:34:30.520211,71,128,-114
2015-10-24 00:34:44.657019,81,130,-83
2015-10-24 00:34:58.778827,69,136,-124
2015-10-24 00:35:12.915636,72,130,-92
2015-10-24 00:35:27.037443,73,132,-83
2015-10-24 00:35:41.174252,75,133,-89
2015-10-24 00:35:55.311061,70,135,-118
2015-10-24 00:36:09.433868,73,134,-93
2015-10-24 00:36:23.570677,66,138,-132
2015-10-24 00:36:37.707486,72,135,-92
2015-10-24 00:36:51.829293,74,130,-77
2015-10-24 00:37:05.966102,78,131,-67
2015-10-24 00:37:20.087910,66,133,-96
2015-10-24 00:37:34.224718,68,133,-110
2015-10-24 00:37:48.362527,64,134,-124
2015-10-24 00:38:02.484335,66,136,-120
2015-10-24 00:38:16.621143,65,137,-110
2015-10-24 00:38:30.757952,70,139,-109
2015-10-24 00:38:44.879759,69,140,-108
2015-10-24 00:38:59.016568,75,127,-71
2015-10-24 00:39:13.139376,72,138,-114
2015-10-24 00:39:27.275184,64,137,-131
2015-10-24 00:39:41.412993,67,135,-121
2015-10-24 00:39:55.534801,74,133,-78
2015-10-24 00:40:09.671609,69,134,-119
2015-10-24 00:40:23.808418,41,147,214
2015-10-24 00:40:37.930226,65,135,-129
2015-10-24 00:40:52.067034,68,134,-105
2015-10-24 00:41:06.204843,63,136,-116
2015-10-24 00:41:20.325650,63,135,-125
2015-10-24 00:41:34.463459,64,136,-132
2015-10-24 00:41:48.585267,64,136,-116
2015-10-24 00:42:02.722075,66,136,-97
2015-10-24 00:42:16.858884,72,137,-85
2015-10-24 00:42:30.980692,69,137,-97
2015-10-24 00:42:45.117500,66,138,-110
2015-10-24 00:42:59.239308,65,136,-114
2015-10-24 00:43:13.377117,65,137,-117
2015-10-24 00:43:27.513925,68,137,-123
2015-10-24 00:43:41.635733,67,135,-121
2015-10-24 00:43:55.772541,73,136,-103
2015-10-24 00:44:09.909350,73,135,-107
2015-10-24 00:44:24.032158,69,139,-119
2015-10-24 00:44:38.168966,63,139,-124
2015-10-24 00:44:52.290774,73,136,-95
2015-10-24 00:45:06.427583,67,140,-106
2015-10-24 00:45:20.564391,65,134,-120
2015-10-24 00:45:34.687199,64,139,-115
2015-10-24 00:45:48.824008,61,140,-128
2015-10-24 00:46:02.960816,69,137,-118
2015-10-24 00:46:17.082624,68,140,-102
2015-10-24 00:46:31.219433,63,144,-133
2015-10-24 00:46:45.341240,68,136,-94
2015-10-24 00:46:59.478049,66,137,-114
2015-10-24 00:47:13.615857,67,136,-101
2015-10-24 00:47:27.737665,66,139,-105
2015-10-24 00:47:41.875474,71,137,-81
2015-10-24 00:47:56.012282,60,137,-113
2015-10-24 00:48:10.134090,60,142,-143
2015-10-24 00:48:24.270899,62,142,-115
2015-10-24 00:48:38.392706,59,141,-142
2015-10-24 00:48:52.529515,67,134,-100
2015-10-24 00:49:06.666324,62,141,-126
2015-10-24 00:49:20.789131,63,135,-118
2015-10-24 00:49:34.925940,58,140,-138
2015-10-24 00:49:49.062749,65,139,-119
2015-10-24 00:50:03.184556,61,141,-122
2015-10-24 00:50:17.322365,65,140,-119
2015-10-24 00:50:31.444173,59,140,-132
2015-10-24 00:50:45.580981,61,137,-131
2015-10-24 00:50:59.717790,64,136,-107
2015-10-24 00:51:13.839597,67,136,-100
2015-10-24 00:51:27.977406,59,138,-146
2015-10-24 00:51:42.114215,62,138,-112
2015-10-24 00:51:56.236022,59,140,-107
2015-10-24 00:52:10.372831,60,141,-107
2015-10-24 00:52:24.494639,66,139,-106
2015-10-24 00:52:38.631447,64,136,-130
2015-10-24 00:52:52.768256,65,140,-128
2015-10-24 00:53:06.890064,56,139,-151
2015-10-24 00:53:21.026872,60,142,-135
2015-10-24 00:53:35.164681,58,138,-132
2015-10-24 00:53:49.286489,53,145,-162
2015-10-24 00:54:03.423297,59,142,-132
2015-10-24 00:54:17.544105,62,143,-122
2015-10-24 00:54:31.681913,57,143,-136
2015-10-24 00:54:45.818722,61,142,-102
2015-10-24 00:54:59.940530,61,142,-123
2015-10-24 00:55:14.077338,52,149,-162
2015-10-24 00:55:28.215147,60,145,-124
2015-10-24 00:55:42.336955,56,144,-126
2015-10-24 00:55:56.473763,54,143,-129
2015-10-24 00:56:10.595571,58,143,-150
2015-10-24 00:56:24.732380,60,142,-123
2015-10-24 00:56:38.870188,60,138,-122
2015-10-24 00:56:52.990996,59,143,-141
2015-10-24 00:57:07.128804,55,147,-159
2015-10-24 00:57:21.265613,59,142,-141
2015-10-24 00:57:35.387421,59,142,-147
2015-10-24 00:57:49.524229,57,146,-145
2015-10-24 00:58:03.646037,56,146,-162
2015-10-24 00:58:17.782846,56,143,-129
2015-10-24 00:58:31.919654,60,139,-134
2015-10-24 00:58:46.042462,62,144,-139
2015-10-24 00:59:00.179271,58,143,-134
2015-10-24 00:59:14.316079,62,138,-106
2015-10-24 00:59:28.437887,56,142,-134
2015-10-24 00:59:42.574695,61,136,-98
2015-10-24 00:59:56.711504,61,144,-110
2015-10-24 01:00:10.833312,56,145,-140
2015-10-24 01:00:24.970120,60,145,-126
2015-10-24 01:00:39.091928,60,141,-138
2015-10-24 01:00:53.229737,58,144,-134
2015-10-24 01:01:07.366545,57,141,-131
2015-10-24 01:01:21.488353,55,148,-141
2015-10-24 01:01:35.625162,58,147,-126
2015-10-24 01:01:49.746969,59,142,-118
2015-10-24 01:02:03.883778,61,137,-117
2015-10-24 01:02:18.020586,65,143,-99
2015-10-24 01:02:32.143394,66,142,-112
2015-10-24 01:02:46.280203,62,140,-115
2015-10-24 01:03:00.417011,67,141,-96
2015-10-24 01:03:14.538819,57,142,-140
2015-10-24 01:03:28.675628,55,145,-143
2015-10-24 01:03:42.797435,62,144,-106
2015-10-24 01:03:56.935244,60,143,-95
2015-10-24 01:04:11.072053,63,141,-117
2015-10-24 01:04:25.193860,61,142,-123
2015-10-24 01:04:39.330669,65,143,-110
2015-10-24 01:04:53.467477,63,145,-124
2015-10-24 01:05:07.589285,64,142,-106
2015-10-24 01:05:21.726094,63,143,-112
2015-10-24 01:05:35.847902,57,150,-138
2015-10-24 01:05:49.985710,60,144,-116
2015-10-24 01:06:04.122519,56,145,-123
2015-10-24 01:06:18.244326,57,148,-138
2015-10-24 01:06:32.381135,56,150,-140
2015-10-24 01:06:46.517944,61,147,-118
2015-10-24 01:07:00.640751,56,149,-147
2015-10-24 01:07:14.777560,57,145,-128
2015-10-24 01:07:28.899368,63,145,-125
2015-10-24 01:07:43.036176,59,145,-120
2015-10-24 01:07:57.172985,59,145,-125
2015-10-24 01:08:11.294793,61,146,-99
2015-10-24 01:08:25.432601,57,150,-145
2015-10-24 01:08:39.554409,64,146,-86
2015-10-24 01:08:53.691218,57,145,-126
2015-10-24 01:09:07.828026,54,149,-139
2015-10-24 01:09:21.950834,51,146,-156
2015-10-24 01:09:36.087642,61,144,-110
2015-10-24 01:09:50.224451,48,153,-180
2015-10-24 01:10:04.346259,61,146,-103
2015-10-24 01:10:18.484067,53,151,-139
2015-10-24 01:10:32.605875,58,147,-114
2015-10-24 01:10:46.742684,58,148,-129
2015-10-24 01:11:00.879492,63,145,-89
2015-10-24 01:11:15.001300,58,149,-120
2015-10-24 01:11:29.138109,57,148,-148
2015-10-24 01:11:43.274917,49,148,-154
2015-10-24 01:11:57.396725,59,148,-108
2015-10-24 01:12:11.534533,52,149,-150
2015-10-24 01:12:25.656341,58,144,-102
2015-10-24 01:12:39.793150,57,147,-106
2015-10-24 01:12:53.929958,54,146,-146
2015-10-24 01:13:08.052766,55,147,-128
2015-10-24 01:13:22.189575,53,151,-152
2015-10-24 01:13:36.326383,56,148,-133
2015-10-24 01:13:50.449191,54,150,-142
2015-10-24 01:14:04.586000,53,149,-160
2015-10-24 01:14:18.707807,54,147,-133
2015-10-24 01:14:32.844616,47,147,-155
2015-10-24 01:14:46.982425,54,144,-159
2015-10-24 01:15:01.104232,53,145,-139
2015-10-24 01:15:15.241041,56,141,-116
2015-10-24 01:15:29.362849,52,150,-148
2015-10-24 01:15:43.500657,56,142,-121
2015-10-24 01:15:57.637466,52,151,-156
2015-10-24 01:16:11.759274,46,155,-178
2015-10-24 01:16:25.896082,55,151,-152
2015-10-24 01:16:40.033891,51,149,-176
2015-10-24 01:16:54.155699,57,145,-121
2015-10-24 01:17:08.292507,55,146,-150
2015-10-24 01:17:22.414315,53,145,-162
2015-10-24 01:17:36.551123,56,147,-149
2015-10-24 01:17:50.687932,54,150,-159
2015-10-24 01:18:04.809740,50,148,-170
2015-10-24 01:18:18.947548,49,152,-154
2015-10-24 01:18:33.069356,55,150,-153
2015-10-24 01:18:47.206165,50,141,-144
2015-10-24 01:19:01.342973,52,144,-142
2015-10-24 01:19:15.464781,54,141,-136
2015-10-24 01:19:29.602590,58,147,-127
2015-10-24 01:19:43.739398,57,145,-111
2015-10-24 01:19:57.861206,51,149,-146
2015-10-24 01:20:11.998014,52,148,-146
2015-10-24 01:20:26.120822,58,147,-119
2015-10-24 01:20:40.257631,53,149,-140
2015-10-24 01:20:54.394439,59,146,-125
2015-10-24 01:21:08.516247,47,149,-158
2015-10-24 01:21:22.653056,62,139,-105
2015-10-24 01:21:36.789864,52,151,-162
2015-10-24 01:21:50.912672,53,147,-144
2015-10-24 01:22:05.049481,52,144,-139
2015-10-24 01:22:19.171288,53,145,-126
2015-10-24 01:22:33.308097,55,143,-118
2015-10-24 01:22:47.444905,54,142,-134
2015-10-24 01:23:01.567713,50,150,-159
2015-10-24 01:23:15.704522,49,145,-174
2015-10-24 01:23:29.739319,52,146,-137
2015-10-24 01:23:43.876128,51,144,-144
2015-10-24 01:23:58.013936,46,149,-150
2015-10-24 01:24:12.134744,54,146,-136
2015-10-24 01:24:26.271552,50,148,-155
2015-10-24 01:24:40.409361,53,150,-129
2015-10-24 01:24:54.531169,44,149,-167
2015-10-24 01:25:08.667977,49,153,-166
2015-10-24 01:25:22.789785,49,151,-154
2015-10-24 01:25:36.926594,50,146,-133
2015-10-24 01:25:51.063402,51,143,-145
2015-10-24 01:26:05.185210,48,148,-163
2015-10-24 01:26:19.323019,52,147,-150
2015-10-24 01:26:33.459827,53,144,-125
2015-10-24 01:26:47.580635,49,146,-135
2015-10-24 01:27:01.718443,47,144,-161
2015-10-24 01:27:15.855252,46,147,-137
2015-10-24 01:27:29.977060,46,146,-159
2015-10-24 01:27:44.113868,52,144,-133
2015-10-24 01:27:58.235676,55,145,-128
2015-10-24 01:28:12.373485,51,145,-141
2015-10-24 01:28:26.510293,51,139,-141
2015-10-24 01:28:40.632101,46,146,-135
2015-10-24 01:28:54.768910,44,145,-162
2015-10-24 01:29:08.905718,47,149,-145
2015-10-24 01:29:23.027526,47,145,-167
2015-10-24 01:29:37.164334,49,145,-137
2015-10-24 01:29:51.286142,51,147,-132
2015-10-24 01:30:05.423951,51,152,-142
2015-10-24 01:30:19.560759,50,149,-122
2015-10-24 01:30:33.682567,48,145,-146
2015-10-24 01:30:47.819376,47,144,-133
2015-10-24 01:31:01.956184,43,144,-149
2015-10-24 01:31:16.078992,46,148,-128
2015-10-24 01:31:30.214801,47,147,-153
2015-10-24 01:31:44.336608,46,146,-145
2015-10-24 01:31:58.474417,49,151,-151
2015-10-24 01:32:12.611226,47,146,-147
2015-10-24 01:32:26.733033,45,145,-162
2015-10-24 01:32:40.869842,42,148,-173
2015-10-24 01:32:55.006650,47,145,-147
2015-10-24 01:33:09.128458,42,143,-156
2015-10-24 01:33:23.266267,44,146,-148
2015-10-24 01:33:37.388074,42,143,-159
2015-10-24 01:33:51.524883,43,148,-166
2015-10-24 01:34:05.661692,46,149,-143
2015-10-24 01:34:19.783499,48,142,-134
2015-10-24 01:34:33.920308,50,146,-136
2015-10-24 01:34:48.057117,45,150,-169
2015-10-24 01:35:02.178924,51,142,-116
2015-10-24 01:35:16.316733,47,141,-126
2015-10-24 01:35:30.438541,43,144,-166
2015-10-24 01:35:44.575349,45,146,-142
2015-10-24 01:35:58.712158,47,148,-148
2015-10-24 01:36:12.833965,45,146,-141
2015-10-24 01:36:26.970774,44,147,-142
2015-10-24 01:36:41.107583,46,150,-149
2015-10-24 01:36:55.230390,45,151,-164
2015-10-24 01:37:09.367199,39,149,-204
2015-10-24 01:37:23.489007,49,146,-125
2015-10-24 01:37:37.625815,50,144,-125
2015-10-24 01:37:51.762624,48,148,-143
2015-10-24 01:38:05.884432,50,147,-142
2015-10-24 01:38:20.021240,48,149,-153
2015-10-24 01:38:34.159049,49,148,-162
2015-10-24 01:38:48.280857,45,150,-176
2015-10-24 01:39:02.417665,48,146,-166
2015-10-24 01:39:16.538473,41,150,-188
2015-10-24 01:39:30.675281,44,149,-166
2015-10-24 01:39:44.813090,44,151,-168
2015-10-24 01:39:58.933898,44,149,-166
2015-10-24 01:40:13.070706,44,146,-183
2015-10-24 01:40:27.208515,40,154,-177
2015-10-24 01:40:41.330323,43,149,-168
2015-10-24 01:40:55.467131,43,151,-173
2015-10-24 01:41:09.588939,53,146,-138
2015-10-24 01:41:23.725747,42,151,-187
2015-10-24 01:41:37.862556,47,149,-149
2015-10-24 01:41:51.984364,45,148,-175
2015-10-24 01:42:06.121172,43,151,-187
2015-10-24 01:42:20.258981,45,149,-175
2015-10-24 01:42:34.379789,46,148,-166
2015-10-24 01:42:48.516597,44,155,-181
2015-10-24 01:43:02.654406,41,151,-176
2015-10-24 01:43:16.776214,49,144,-155
2015-10-24 01:43:30.913022,41,148,-156
2015-10-24 01:43:45.034830,41,155,-176
2015-10-24 01:43:59.171638,39,155,-181
2015-10-24 01:44:13.308447,44,148,-150
2015-10-24 01:44:27.430255,43,150,-155
2015-10-24 01:44:41.567063,40,151,-177
2015-10-24 01:44:55.688871,43,149,-165
2015-10-24 01:45:09.826680,45,150,-142
2015-10-24 01:45:23.963488,44,149,-147
2015-10-24 01:45:38.085296,40,152,-173
2015-10-24 01:45:52.222105,43,150,-168
2015-10-24 01:46:06.358913,45,151,-161
2015-10-24 01:46:20.480721,43,148,-169
2015-10-24 01:46:34.618530,49,149,-140
2015-10-24 01:46:48.740337,45,151,-168
2015-10-24 01:47:02.877146,45,147,-166
2015-10-24 01:47:17.013954,39,149,-164
2015-10-24 01:47:31.135762,45,149,-140
2015-10-24 01:47:45.272571,44,147,-154
2015-10-24 01:47:59.410379,44,153,-150
2015-10-24 01:48:13.532187,44,151,-155
2015-10-24 01:48:27.668996,41,155,-170
2015-10-24 01:48:41.790803,43,151,-195
2015-10-24 01:48:55.927612,39,154,-209
2015-10-24 01:49:10.064421,41,153,-175
2015-10-24 01:49:24.186228,43,150,-176
2015-10-24 01:49:38.323037,41,152,-178
2015-10-24 01:49:52.444845,44,151,-167
2015-10-24 01:50:06.582653,49,151,-137
2015-10-24 01:50:20.719462,48,149,-143
2015-10-24 01:50:34.841269,45,152,-153
2015-10-24 01:50:48.979078,44,151,-166
2015-10-24 01:51:03.115887,47,149,-160
2015-10-24 01:51:17.237694,42,152,-180
2015-10-24 01:51:31.375503,43,153,-171
2015-10-24 01:51:45.496311,41,151,-167
2015-10-24 01:51:59.633119,40,152,-169
2015-10-24 01:52:13.770928,42,149,-173
2015-10-24 01:52:27.892736,46,148,-158
2015-10-24 01:52:42.029544,39,153,-198
2015-10-24 01:52:56.166353,42,151,-177
2015-10-24 01:53:10.288161,43,146,-159
2015-10-24 01:53:24.424969,41,146,-172
2015-10-24 01:53:38.546777,43,149,-162
2015-10-24 01:53:52.683585,44,152,-168
2015-10-24 01:54:06.821394,44,145,-143
2015-10-24 01:54:20.943202,41,150,-157
2015-10-24 01:54:35.080010,37,149,-175
2015-10-24 01:54:49.216819,38,150,-161
2015-10-24 01:55:03.339627,41,146,-173
2015-10-24 01:55:17.476435,40,146,-161
2015-10-24 01:55:31.598243,42,147,-166
2015-10-24 01:55:45.735052,43,148,-171
2015-10-24 01:55:59.871860,43,146,-176
2015-10-24 01:56:13.993668,40,147,-161
2015-10-24 01:56:28.130476,37,149,-172
2015-10-24 01:56:42.268285,43,148,-174
2015-10-24 01:56:56.390093,38,150,-173
2015-10-24 01:57:10.526901,37,156,-200
2015-10-24 01:57:24.647709,38,152,-172
2015-10-24 01:57:38.784518,37,152,-193
2015-10-24 01:57:52.921326,45,156,-170
2015-10-24 01:58:07.044134,42,152,-168
2015-10-24 01:58:21.180943,41,151,-176
2015-10-24 01:58:35.316751,41,150,-166
2015-10-24 01:58:49.439559,40,152,-173
2015-10-24 01:59:03.576367,41,156,-172
2015-10-24 01:59:17.698175,37,153,-189
2015-10-24 01:59:31.834984,36,154,-185
2015-10-24 01:59:45.971792,39,152,-168
2015-10-24 02:00:00.093600,37,156,-178
2015-10-24 02:00:14.230409,33,154,-197
2015-10-24 02:00:28.367217,31,153,-186
2015-10-24 02:00:42.490025,39,155,-152
2015-10-24 02:00:56.626834,32,155,-199
2015-10-24 02:01:10.748641,42,153,-176
2015-10-24 02:01:24.885450,38,150,-172
2015-10-24 02:01:39.022258,37,151,-183
2015-10-24 02:01:53.144066,42,152,-183
2015-10-24 02:02:07.280875,41,150,-170
2015-10-24 02:02:21.402682,42,152,-187
2015-10-24 02:02:35.540491,35,150,-190
2015-10-24 02:02:49.677300,42,151,-165
2015-10-24 02:03:03.799107,41,150,-175
2015-10-24 02:03:17.935916,44,150,-174
2015-10-24 02:03:32.072725,41,151,-170
2015-10-24 02:03:46.194532,38,153,-182
2015-10-24 02:04:00.331341,38,151,-182
2015-10-24 02:04:14.453149,37,152,-161
2015-10-24 02:04:28.589957,40,152,-146
2015-10-24 02:04:42.726766,42,151,-158
2015-10-24 02:04:56.848573,40,154,-154
2015-10-24 02:05:10.986382,42,154,-167
2015-10-24 02:05:25.123191,40,155,-168
2015-10-24 02:05:39.244998,36,152,-171
2015-10-24 02:05:53.381807,36,148,-196
2015-10-24 02:06:07.503615,41,147,-157
2015-10-24 02:06:21.640423,41,150,-176
2015-10-24 02:06:35.777232,40,147,-157
2015-10-24 02:06:49.899040,40,153,-172
2015-10-24 02:07:04.035848,38,150,-175
2015-10-24 02:07:18.173657,38,152,-182
2015-10-24 02:07:32.294464,37,149,-181
2015-10-24 02:07:46.432273,42,147,-159
2015-10-24 02:08:00.553081,40,145,-166
2015-10-24 02:08:14.690889,41,149,-169
2015-10-24 02:08:28.827698,36,157,-193
2015-10-24 02:08:42.949506,37,151,-179
2015-10-24 02:08:57.086314,38,151,-168
2015-10-24 02:09:11.223123,40,148,-169
2015-10-24 02:09:25.344931,32,153,-199
2015-10-24 02:09:39.482739,35,147,-186
2015-10-24 02:09:53.603547,34,150,-200
2015-10-24 02:10:07.741356,34,148,-185
2015-10-24 02:10:21.878164,33,150,-182
2015-10-24 02:10:36.000972,35,152,-177
2015-10-24 02:10:50.136780,36,147,-184
2015-10-24 02:11:04.273589,34,152,-191
2015-10-24 02:11:18.395397,33,150,-191
2015-10-24 02:11:32.533205,36,151,-175
2015-10-24 02:11:46.655013,40,150,-170
2015-10-24 02:12:00.790822,35,152,-170
2015-10-24 02:12:14.928630,37,152,-176
2015-10-24 02:12:29.050438,39,150,-156
2015-10-24 02:12:43.187247,36,150,-166
2015-10-24 02:12:57.324055,38,150,-173
2015-10-24 02:13:11.445863,34,150,-175
2015-10-24 02:13:25.582671,35,155,-174
2015-10-24 02:13:39.705479,40,147,-155
2015-10-24 02:13:53.841288,40,151,-163
2015-10-24 02:14:07.979096,38,154,-181
2015-10-24 02:14:22.100904,35,152,-194
2015-10-24 02:14:36.237713,36,154,-170
2015-10-24 02:14:50.359520,39,150,-162
2015-10-24 02:15:04.496329,38,148,-182
2015-10-24 02:15:18.633138,44,149,-152
2015-10-24 02:15:32.754945,39,147,-145
2015-10-24 02:15:46.891754,33,151,-190
2015-10-24 02:16:01.028562,39,147,-142
2015-10-24 02:16:15.151370,37,146,-178
2015-10-24 02:16:29.288179,31,150,-201
2015-10-24 02:16:43.408986,37,148,-175
2015-10-24 02:16:57.546795,37,151,-173
2015-10-24 02:17:11.683604,37,152,-193
2015-10-24 02:17:25.805411,31,150,-214
2015-10-24 02:17:39.942220,30,151,-188
2015-10-24 02:17:54.079029,31,151,-184
2015-10-24 02:18:08.200836,31,155,-180
2015-10-24 02:18:22.337645,35,151,-161
2015-10-24 02:18:36.459453,32,157,-178
2015-10-24 02:18:50.596261,31,155,-189
2015-10-24 02:19:04.733070,31,151,-183
2015-10-24 02:19:18.854877,35,153,-178
2015-10-24 02:19:32.992686,35,149,-176
2015-10-24 02:19:47.129495,28,151,-194
2015-10-24 02:20:01.251302,29,149,-204
2015-10-24 02:20:15.388111,34,147,-166
2015-10-24 02:20:29.509919,35,146,-176
2015-10-24 02:20:43.647727,30,147,-196
2015-10-24 02:20:57.784536,35,150,-181
2015-10-24 02:21:11.906344,32,149,-168
2015-10-24 02:21:26.043152,30,154,-182
2015-10-24 02:21:40.179961,32,152,-192
2015-10-24 02:21:54.301768,31,152,-193
2015-10-24 02:22:08.438577,28,154,-212
2015-10-24 02:22:22.561385,30,154,-189
2015-10-24 02:22:36.698193,32,153,-188
2015-10-24 02:22:50.835002,31,155,-185
2015-10-24 02:23:04.956810,33,151,-175
