Date/Time UTC, Speed - Actual, Speed - Forecast, Carrington Rotation Marker, Particle Density Warning
2018-08-12 12:50:28,391.077,,,250
2018-08-12 13:50:28,392.031,,,250
2018-08-12 14:50:28,392.970,443.489,,250
2018-08-12 15:50:28,389.971,443.454,,250
2018-08-12 16:50:28,382.755,441.725,,250
2018-08-12 17:50:28,382.269,,,250
2018-08-12 18:50:28,383.969,,,
2018-08-12 19:50:28,414.342,435.659,,
2018-08-12 20:50:28,411.296,435.659,,
2018-08-12 21:50:28,412.638,,,
2018-08-12 22:50:28,404.32,434.106,,
2018-08-12 23:50:28,414.027,433.825,,
2018-08-13 00:50:28,411.871,434.106,,
2018-08-13 01:50:28,409.029,433.789,,
2018-08-13 02:50:28,407.993,,,
2018-08-13 03:50:28,406.529,429.415,,
2018-08-13 04:50:28,409.022,426.135,,
2018-08-13 05:50:28,410.833,,,
2018-08-13 06:50:28,411.309,424.195,,
2018-08-13 07:50:28,413.117,,,
2018-08-13 08:50:28,416.409,421.267,,
2018-08-13 09:50:28,417.109,418.481,,
2018-08-13 10:50:28,418.302,,,
2018-08-13 11:50:28,425.635,414.953,,
2018-08-13 12:50:28,424.111,,,
2018-08-13 13:50:28,422.829,411.249,,
2018-08-13 14:50:28,405.725,385.676,,
2018-08-13 15:50:28,399.258,,,
2018-08-13 16:50:28,397.293,405.112,,
2018-08-13 17:50:28,384.325,,,
2018-08-13 18:50:28,382.64,401.302,,
2018-08-13 19:50:28,380.54,,,
2018-08-13 20:50:28,385.495,398.551,,
2018-08-13 21:50:28,374.066,,,
2018-08-13 22:50:28,360.678,395.623,,
2018-08-13 23:50:28,353.958,,,
2018-08-14 00:50:28,,393.013,,
2018-08-14 01:50:28,,390.791,,
2018-08-14 02:50:28,,,,
2018-08-14 03:50:28,,387.652,,
2018-08-14 04:50:28,338.753,386.911,,
2018-08-14 05:50:28,336.513,,,
2018-08-14 06:50:28,335.404,386.488,,
2018-08-14 07:50:28,333.411,387.017,,
2018-08-14 08:50:28,332.009,387.123,,
2018-08-14 09:50:28,333.543,387.334,,
2018-08-14 10:50:28,330.204,387.898,,
2018-08-14 11:50:28,328.115,387.898,,
2018-08-14 12:50:28,,388.004,,
2018-08-14 13:50:28,323.891,387.828,,
2018-08-14 14:50:28,325.504,387.828,,
2018-08-14 15:50:28,317.978,387.334,,
2018-08-14 16:50:28,316.629,387.123,,
2018-08-14 17:50:28,315.476,387.087,,
2018-08-14 18:50:28,316.349,386.840,,
2018-08-14 19:50:28,318.576,,,
2018-08-14 20:50:28,323.073,386.029,,250
2018-08-14 21:50:28,320.109,385.253,,250
2018-08-14 22:50:28,323.682,385.253,,250
2018-08-14 23:50:28,337.1,,,250
2018-08-15 00:50:28,332.948,385.958,,250
2018-08-15 01:50:28,333.058,385.712,,250
2018-08-15 02:50:28,333.191,385.958,,250
2018-08-15 03:50:28,335.505,386.276,,250
2018-08-15 04:50:28,339.817,386.276,,250
2018-08-15 05:50:28,349.64,386.981,,250
2018-08-15 06:50:28,354.998,387.299,,250
2018-08-15 07:50:28,367.693,387.546,,250
2018-08-15 08:50:28,407.165,388.287,,
2018-08-15 09:50:28,,392.696,,
2018-08-15 10:50:28,436.156,449.733,,250
2018-08-15 11:50:28,433.073,470.156,,250
2018-08-15 12:50:28,438.32,471.849,,
2018-08-15 13:50:28,447.075,482.466,,250
2018-08-15 14:50:28,458.123,482.643,,250
2018-08-15 15:50:28,477.457,484.231,,
2018-08-15 16:50:28,474.325,484.231,,
2018-08-15 17:50:28,472.38,494.918,,250
2018-08-15 18:50:28,470.689,494.918,,250
2018-08-15 19:50:28,467.691,,,250
2018-08-15 20:50:28,472.516,491.991,,250
2018-08-15 21:50:28,479.757,491.991,,
2018-08-15 22:50:28,484.582,,,
2018-08-15 23:50:28,483.355,489.133,,
2018-08-16 00:50:28,495.287,,,
2018-08-16 01:50:28,498.236,482.784,,
2018-08-16 02:50:28,504.231,,,
2018-08-16 03:50:28,496.673,477.422,,
2018-08-16 04:50:28,487.089,476.400,,
2018-08-16 05:50:28,490.475,,,
2018-08-16 06:50:28,484.127,474.566,,
2018-08-16 07:50:28,480.68,474.812,,
2018-08-16 08:50:28,,475.659,,
2018-08-16 09:50:28,468.965,491.779,,250
2018-08-16 10:50:28,469.771,491.779,,250
2018-08-16 11:50:28,447.729,,,250
2018-08-16 12:50:28,468.65,491.109,,
2018-08-16 13:50:28,488.713,,,
2018-08-16 14:50:28,459.021,490.615,,250
2018-08-16 15:50:28,,489.662,,
2018-08-16 16:50:28,,,,
2018-08-16 17:50:28,,487.087,,
2018-08-16 18:50:28,449.825,,,
2018-08-16 19:50:28,452.084,482.855,,
2018-08-16 20:50:28,456.315,481.302,,
2018-08-16 21:50:28,454.955,479.997,,
2018-08-16 22:50:28,455.745,,,
2018-08-16 23:50:28,463.645,477.246,,
2018-08-17 00:50:28,468.955,475.765,,
2018-08-17 01:50:28,465.815,475.694,,
2018-08-17 02:50:28,471.576,,,
2018-08-17 03:50:28,479.651,473.825,,
2018-08-17 04:50:28,476.309,469.168,,
2018-08-17 05:50:28,486.85,,,
2018-08-17 06:50:28,479.247,468.428,,
2018-08-17 07:50:28,481.264,466.241,,
2018-08-17 08:50:28,484.3,,,
2018-08-17 09:50:28,483.923,463.666,,
2018-08-17 10:50:28,483.15,462.925,,
2018-08-17 11:50:28,478.391,462.502,,
2018-08-17 12:50:28,481.821,461.161,,
2018-08-17 13:50:28,473.064,459.186,,
2018-08-17 14:50:28,471.631,,,
2018-08-17 15:50:28,488.836,457.987,,
2018-08-17 16:50:28,472.66,454.883,,
2018-08-17 17:50:28,484.862,,,
2018-08-17 18:50:28,498.44,450.121,,
2018-08-17 19:50:28,532.484,449.768,,
2018-08-17 20:50:28,547.817,,,
2018-08-17 21:50:28,537.007,447.510,,
2018-08-17 22:50:28,554.387,446.276,,
2018-08-17 23:50:28,545.139,,,
2018-08-18 00:50:28,541.418,443.701,,
2018-08-18 01:50:28,533.105,442.079,,
2018-08-18 02:50:28,533.462,,,
2018-08-18 03:50:28,532.498,439.045,,
2018-08-18 04:50:28,533.822,438.763,,
2018-08-18 05:50:28,535.613,437.140,,
2018-08-18 06:50:28,531.221,,,
2018-08-18 07:50:28,536.296,,,
2018-08-18 08:50:28,529.282,434.847,,
2018-08-18 09:50:28,531.115,434.847,,
2018-08-18 10:50:28,526.321,433.436,,
2018-08-18 11:50:28,519.796,432.589,,
2018-08-18 12:50:28,521.856,,,
2018-08-18 13:50:28,512.616,430.897,,
2018-08-18 14:50:28,506.038,430.438,,
2018-08-18 15:50:28,520.184,429.839,,
2018-08-18 16:50:28,501.264,428.110,,
2018-08-18 17:50:28,505.584,,,
2018-08-18 18:50:28,501.273,427.934,,
2018-08-18 19:50:28,495.007,428.357,,
2018-08-18 20:50:28,490.604,428.604,,
2018-08-18 21:50:28,492.547,428.604,,
2018-08-18 22:50:28,460.345,,,
2018-08-18 23:50:28,458.205,427.264,,
2018-08-19 00:50:28,448.325,426.417,,
2018-08-19 01:50:28,480.075,,,
2018-08-19 02:50:28,476.547,423.560,,
2018-08-19 03:50:28,467.08,422.220,,
2018-08-19 04:50:28,462.409,422.149,,
2018-08-19 05:50:28,469.833,420.597,,
2018-08-19 06:50:28,453.818,,,
2018-08-19 07:50:28,,419.292,,
2018-08-19 08:50:28,446.605,418.586,,
2018-08-19 09:50:28,442.345,417.669,,
2018-08-19 10:50:28,437.520,416.611,,
2018-08-19 11:50:28,420.225,416.223,,
2018-08-19 12:50:28,420.218,,,
2018-08-19 13:50:28,428.280,415.835,,
2018-08-19 14:50:28,412.969,415.835,,
2018-08-19 15:50:28,410.814,,,250
2018-08-19 16:50:28,410.831,415.376,,250
2018-08-19 17:50:28,422.511,415.165,,250
2018-08-19 18:50:28,434.457,413.436,,250
2018-08-19 19:50:28,455.477,,,250
2018-08-19 20:50:28,466.313,410.156,,250
2018-08-19 21:50:28,483.275,,,250
2018-08-19 22:50:28,490.813,407.263,,250
2018-08-19 23:50:28,497.584,405.359,,
2018-08-20 00:50:28,520.396,404.195,,
2018-08-20 01:50:28,495.038,,,
2018-08-20 02:50:28,477.822,402.467,,250
2018-08-20 03:50:28,523.084,402.467,,250
2018-08-20 04:50:28,588.182,402.396,,
2018-08-20 05:50:28,601.204,402.396,,
2018-08-20 06:50:28,616.644,402.255,,
2018-08-20 07:50:28,583.298,401.584,,
2018-08-20 08:50:28,596.944,403.066,,
2018-08-20 09:50:28,634.065,,,
2018-08-20 10:50:28,642.209,403.066,,
2018-08-20 11:50:28,637.731,400.279,,
2018-08-20 12:50:28,644.356,,,
2018-08-20 13:50:28,641.296,398.516,,
2018-08-20 14:50:28,637.695,398.163,,
2018-08-20 15:50:28,657.305,396.822,,
2018-08-20 16:50:28,637.159,588.393,,
2018-08-20 17:50:28,637.864,588.393,,
2018-08-20 18:50:28,668.205,545.183,,
2018-08-20 19:50:28,651.882,587.299,,
2018-08-20 20:50:28,657.522,585.148,,
2018-08-20 21:50:28,665.141,580.209,,
2018-08-20 22:50:28,670.091,450.085,,250
2018-08-20 23:50:28,670.769,453.154,,250
2018-08-21 00:50:28,667.293,,,
2018-08-21 01:50:28,,395.235,,
2018-08-21 02:50:28,,,,
2018-08-21 03:50:28,607.496,,,
2018-08-21 04:50:28,663.104,538.410,,
2018-08-21 05:50:28,618.666,,,
2018-08-21 06:50:28,625.958,,,
2018-08-21 07:50:28,626.651,525.783,,
2018-08-21 08:50:28,613.315,,,
2018-08-21 09:50:28,614.596,,,
2018-08-21 10:50:28,603.313,508.534,,
2018-08-21 11:50:28,610.269,,,
2018-08-21 12:50:28,603.745,,,
2018-08-21 13:50:28,595.722,,,
2018-08-21 14:50:28,593.771,,,
2018-08-21 15:50:28,592.004,,,
2018-08-21 16:50:28,579.7,484.406,,
2018-08-21 17:50:28,569.621,,,
2018-08-21 18:50:28,567.818,,,
2018-08-21 19:50:28,555.744,471.920,,
2018-08-21 20:50:28,531.771,,,
2018-08-21 21:50:28,551.271,464.160,,
2018-08-21 22:50:28,559.816,463.807,,
2018-08-21 23:50:28,544.818,,,
2018-08-22 00:50:28,538.56,458.339,,
2018-08-22 01:50:28,529.6,473.789,,
2018-08-22 02:50:28,529.009,,,
2018-08-22 03:50:28,522.770,,,
2018-08-22 04:50:28,521.847,454.988,,
2018-08-22 05:50:28,,454.988,,
2018-08-22 06:50:28,506.496,,,
2018-08-22 07:50:28,507.515,453.189,,
2018-08-22 08:50:28,495.8,,,
2018-08-22 09:50:28,493.547,451.919,,
2018-08-22 10:50:28,,450.756,,
2018-08-22 11:50:28,456.871,449.627,,
2018-08-22 12:50:28,507.366,,,
2018-08-22 13:50:28,495.018,447.228,,
2018-08-22 14:50:28,494.905,,,
2018-08-22 15:50:28,486.475,442.431,,
2018-08-22 16:50:28,477.922,442.149,,
2018-08-22 17:50:28,484.909,444.300,,
2018-08-22 18:50:28,474.671,471.955,,
2018-08-22 19:50:28,465.716,500.844,,
2018-08-22 20:50:28,470.253,476.188,,
2018-08-22 21:50:28,472.998,509.063,,
2018-08-22 22:50:28,474.916,497.211,,
2018-08-22 23:50:28,465.936,509.063,,
2018-08-23 00:50:28,456.155,507.123,,
2018-08-23 01:50:28,450.267,507.123,,
2018-08-23 02:50:28,448.122,504.548,,
2018-08-23 03:50:28,431.693,,,
2018-08-23 04:50:28,417.462,505.253,,
2018-08-23 05:50:28,411.14,508.957,,
2018-08-23 06:50:28,407.745,,,
2018-08-23 07:50:28,400.452,508.780,,
2018-08-23 08:50:28,400.137,508.005,,
2018-08-23 09:50:28,408.013,,,
2018-08-23 10:50:28,405.176,502.361,,
2018-08-23 11:50:28,411.715,502.290,,
2018-08-23 12:50:28,410.230,,,
2018-08-23 13:50:28,413.14,497.987,,
2018-08-23 14:50:28,,,,
2018-08-23 15:50:28,,,,
2018-08-23 16:50:28,,488.886,,
2018-08-23 17:50:28,,,,
2018-08-23 18:50:28,,,,
2018-08-23 19:50:28,,,,
2018-08-23 20:50:28,,470.580,,
2018-08-23 21:50:28,,,,
2018-08-23 22:50:28,,470.580,,
2018-08-23 23:50:28,,,,
2018-08-24 00:50:28,,,,
2018-08-24 01:50:28,,,,
2018-08-24 02:50:28,,461.020,,
2018-08-24 03:50:28,,461.126,,
2018-08-24 04:50:28,,461.126,,
2018-08-24 05:50:28,,,,
2018-08-24 06:50:28,,457.951,,
2018-08-24 07:50:28,,,,
2018-08-24 08:50:28,,457.951,,
2018-08-24 09:50:28,,454.600,,
2018-08-24 10:50:28,,,,
2018-08-24 11:50:28,,450.473,,
2018-08-24 12:50:28,,,,
2018-08-24 13:50:28,,,,
2018-08-24 14:50:28,,,,
2018-08-24 15:50:28,,439.221,,
2018-08-24 16:50:28,,439.221,,
2018-08-24 17:50:28,,439.468,,
2018-08-24 18:50:28,,439.468,,
2018-08-24 19:50:28,,,,
2018-08-24 20:50:28,,,,
2018-08-24 21:50:28,,433.084,,
2018-08-24 22:50:28,323.970,477.881,,
2018-08-24 23:50:28,330.852,427.440,,
2018-08-25 00:50:28,,,,
2018-08-25 01:50:28,,422.784,,
2018-08-25 02:50:28,,,,
2018-08-25 03:50:28,,,,
2018-08-25 04:50:28,,422.784,,
2018-08-25 05:50:28,,417.316,,
2018-08-25 06:50:28,,,,
2018-08-25 07:50:28,,,,
2018-08-25 08:50:28,406.222,416.188,,250
2018-08-25 09:50:28,402.385,415.200,,250
2018-08-25 10:50:28,402.311,427.052,,250
2018-08-25 11:50:28,402.852,427.052,,250
2018-08-25 12:50:28,411.487,427.475,,250
2018-08-25 13:50:28,444.969,426.911,,
2018-08-25 14:50:28,448.831,,,
2018-08-25 15:50:28,431.959,425.218,,
2018-08-25 16:50:28,430.573,425.218,,
2018-08-25 17:50:28,425.138,426.170,,
2018-08-25 18:50:28,423.033,,,
2018-08-25 19:50:28,423.924,427.158,,
2018-08-25 20:50:28,418.121,435.518,,
2018-08-25 21:50:28,412.465,436.258,,
2018-08-25 22:50:28,407.662,446.875,,250
2018-08-25 23:50:28,407.296,446.875,,250
2018-08-26 00:50:28,402.036,,,250
2018-08-26 01:50:28,402.86,443.595,,250
2018-08-26 02:50:28,401.589,442.889,,250
2018-08-26 03:50:28,397.455,,,250
2018-08-26 04:50:28,390.505,440.420,,250
2018-08-26 05:50:28,391.129,448.110,,250
2018-08-26 06:50:28,380.135,448.780,,250
2018-08-26 07:50:28,372.249,452.907,,250
2018-08-26 08:50:28,391.573,452.907,,250
2018-08-26 09:50:28,414.065,,,250
2018-08-26 10:50:28,443.986,450.756,,
2018-08-26 11:50:28,432.102,449.309,,
2018-08-26 12:50:28,423.3,447.475,,250
2018-08-26 13:50:28,450.520,,,250
2018-08-26 14:50:28,467.488,445.324,,250
2018-08-26 15:50:28,470.252,,,250
2018-08-26 16:50:28,471.211,,,250
2018-08-26 17:50:28,470.413,,,250
2018-08-26 18:50:28,500.193,437.458,,
2018-08-26 19:50:28,519.929,437.634,,
2018-08-26 20:50:28,518.339,441.796,,
2018-08-26 21:50:28,522.656,441.796,,
2018-08-26 22:50:28,541.125,,,
2018-08-26 23:50:28,557.584,445.994,,
2018-08-27 00:50:28,554.786,,,
2018-08-27 01:50:28,541.271,448.286,,
2018-08-27 02:50:28,548.005,448.286,,
2018-08-27 03:50:28,543.667,,,
2018-08-27 04:50:28,555.812,449.733,,
2018-08-27 05:50:28,567.021,449.733,,
2018-08-27 06:50:28,584.842,,,
2018-08-27 07:50:28,568.263,,,
2018-08-27 08:50:28,565.415,,,
2018-08-27 09:50:28,557.420,,,
2018-08-27 10:50:28,551.24,,,
2018-08-27 11:50:28,545.838,,,
2018-08-27 12:50:28,539.671,363.807,,
2018-08-27 13:50:28,545.715,363.807,,
2018-08-27 14:50:28,554.986,,,
2018-08-27 15:50:28,548.507,,,
2018-08-27 16:50:28,560.396,,,
2018-08-27 17:50:28,618.927,,,
2018-08-27 18:50:28,624.938,,,
2018-08-27 19:50:28,616.28,,,
2018-08-27 20:50:28,616.455,,,
2018-08-27 21:50:28,604.755,,,
2018-08-27 22:50:28,597.093,,,
2018-08-27 23:50:28,591.693,,,
2018-08-28 00:50:28,588.527,,,
2018-08-28 01:50:28,570.618,449.873,,
2018-08-28 02:50:28,562.144,,,
2018-08-28 03:50:28,569.913,,,
2018-08-28 04:50:28,587.773,363.807,,
2018-08-28 05:50:28,560.174,363.807,,
2018-08-28 06:50:28,551.598,363.807,,
2018-08-28 07:50:28,544.856,363.807,,
2018-08-28 08:50:28,544.969,,,
2018-08-28 09:50:28,543.889,,,
2018-08-28 10:50:28,549.565,,,
2018-08-28 11:50:28,548.284,,,
2018-08-28 12:50:28,546.304,,,
2018-08-28 13:50:28,526.94,,,
2018-08-28 14:50:28,524.086,,,
2018-08-28 15:50:28,525.412,,,
2018-08-28 16:50:28,518.354,,,
2018-08-28 17:50:28,522.677,,,
2018-08-28 18:50:28,522.877,,,
2018-08-28 19:50:28,536.755,,,
2018-08-28 20:50:28,547.573,,,
2018-08-28 21:50:28,549.889,,,
2018-08-28 22:50:28,550.224,,,
2018-08-28 23:50:28,550.589,429.062,,
2018-08-29 00:50:28,549.545,429.310,,
2018-08-29 01:50:28,551.559,,,
2018-08-29 02:50:28,546.746,,,
2018-08-29 03:50:28,556.930,,,
2018-08-29 04:50:28,557.109,,,
2018-08-29 05:50:28,558.482,,,
2018-08-29 06:50:28,550.602,,,
2018-08-29 07:50:28,542.244,,,
2018-08-29 08:50:28,536.6,444.159,,
2018-08-29 09:50:28,536.968,435.412,,
2018-08-29 10:50:28,535.541,441.408,,
2018-08-29 11:50:28,532.457,,,
2018-08-29 12:50:28,531.541,434.001,,
2018-08-29 13:50:28,,,,
2018-08-29 14:50:28,530.865,,,
2018-08-29 15:50:28,529.977,434.001,,
2018-08-29 16:50:28,518.688,432.907,,
2018-08-29 17:50:28,514.428,432.907,,
2018-08-29 18:50:28,509.78,434.001,,
2018-08-29 19:50:28,507.820,434.001,,
2018-08-29 20:50:28,505.048,437.987,,
2018-08-29 21:50:28,500.166,450.015,,
2018-08-29 22:50:28,502.436,440.420,,
2018-08-29 23:50:28,492.847,450.015,,
2018-08-30 00:50:28,490.445,447.193,,
2018-08-30 01:50:28,491.669,447.193,,
2018-08-30 02:50:28,492.207,447.158,,
2018-08-30 03:50:28,480.905,,,
2018-08-30 04:50:28,486.167,451.814,,
2018-08-30 05:50:28,479.405,471.532,,
2018-08-30 06:50:28,474.096,471.532,,
2018-08-30 07:50:28,472.187,,,
2018-08-30 08:50:28,465.364,468.181,,
2018-08-30 09:50:28,454.780,460.632,,
2018-08-30 10:50:28,431.989,,,
2018-08-30 11:50:28,392.818,468.181,,
2018-08-30 12:50:28,386.946,,,
2018-08-30 13:50:28,378.398,,,
2018-08-30 14:50:28,379.224,452.590,,
2018-08-30 15:50:28,378.673,,,
2018-08-30 16:50:28,377.45,450.579,,
2018-08-30 17:50:28,387.002,449.556,,
2018-08-30 18:50:28,385.516,,,
2018-08-30 19:50:28,377.988,447.899,,
2018-08-30 20:50:28,374.673,445.535,,
2018-08-30 21:50:28,382.268,,,
2018-08-30 22:50:28,392.632,,,
2018-08-30 23:50:28,388.416,436.047,,
2018-08-31 00:50:28,388.229,,,
2018-08-31 01:50:28,379.761,431.567,,
2018-08-31 02:50:28,379.789,363.807,,
2018-08-31 03:50:28,369.444,427.722,,
2018-08-31 04:50:28,369.209,,,
2018-08-31 05:50:28,371.2,423.030,,250
2018-08-31 06:50:28,380.336,422.431,,250
2018-08-31 07:50:28,379.146,,,
2018-08-31 08:50:28,393.616,420.632,,
2018-08-31 09:50:28,394.387,,,
2018-08-31 10:50:28,384.222,,,250
2018-08-31 11:50:28,381.533,,,
2018-08-31 12:50:28,375.780,,,
2018-08-31 13:50:28,373.370,410.896,,
2018-08-31 14:50:28,380.796,410.896,,
2018-08-31 15:50:28,386.075,409.838,,
2018-08-31 16:50:28,384.211,,,
2018-08-31 17:50:28,381.038,409.274,,
2018-08-31 18:50:28,384.288,,,
2018-08-31 19:50:28,392.118,444.371,,250
2018-08-31 20:50:28,396.595,428.780,,
2018-08-31 21:50:28,393.771,444.371,,
2018-08-31 22:50:28,403.445,443.842,,
2018-08-31 23:50:28,387.925,443.560,,
2018-09-01 00:50:28,388.02,,,
2018-09-01 01:50:28,386.284,436.681,,
2018-09-01 02:50:28,378.815,436.364,,
2018-09-01 03:50:28,386.341,,,
2018-09-01 04:50:28,393.448,,,
2018-09-01 05:50:28,385.756,427.757,,
2018-09-01 06:50:28,389.5,427.581,,
2018-09-01 07:50:28,387.768,,,
2018-09-01 08:50:28,384.3,,,
2018-09-01 09:50:28,384.556,,,
2018-09-01 10:50:28,378.56,,,
2018-09-01 11:50:28,377.621,,,
2018-09-01 12:50:28,405.457,418.410,,
2018-09-01 13:50:28,400.519,,,
2018-09-01 14:50:28,394.379,416.082,,
2018-09-01 15:50:28,390.726,415.341,,
2018-09-01 16:50:28,390.0,,,
2018-09-01 17:50:28,389.995,411.002,,
2018-09-01 18:50:28,380.736,,,
2018-09-01 19:50:28,373.071,409.980,,
2018-09-01 20:50:28,372.461,409.168,,
2018-09-01 21:50:28,365.071,407.616,,
2018-09-01 22:50:28,356.114,406.805,,
2018-09-01 23:50:28,354.336,,,
2018-09-02 00:50:28,351.815,363.807,,
2018-09-02 01:50:28,350.949,400.667,,
2018-09-02 02:50:28,350.4,,,
2018-09-02 03:50:28,342.998,396.964,,
2018-09-02 04:50:28,340.789,395.377,,250
2018-09-02 05:50:28,337.298,,,250
2018-09-02 06:50:28,,393.824,,
2018-09-02 07:50:28,330.974,393.331,,250
2018-09-02 08:50:28,326.716,393.331,,250
2018-09-02 09:50:28,320.241,393.331,,
2018-09-02 10:50:28,317.009,393.154,,
2018-09-02 11:50:28,315.478,393.401,,
2018-09-02 12:50:28,314.488,393.154,,
2018-09-02 13:50:28,312.996,,,
2018-09-02 14:50:28,315.580,391.461,,
2018-09-02 15:50:28,344.865,391.285,,
2018-09-02 16:50:28,339.075,390.967,,
2018-09-02 17:50:28,342.171,,,
2018-09-02 18:50:28,341.598,390.403,,
2018-09-02 19:50:28,344.977,390.826,,
2018-09-02 20:50:28,344.84,391.002,,
2018-09-02 21:50:28,331.582,392.167,,
2018-09-02 22:50:28,344.930,393.648,,250
2018-09-02 23:50:28,348.4,393.754,,250
2018-09-03 00:50:28,341.336,395.200,,250
2018-09-03 01:50:28,336.336,395.200,,250
2018-09-03 02:50:28,336.462,394.706,,250
2018-09-03 03:50:28,337.86,394.706,,
2018-09-03 04:50:28,335.571,396.364,,
2018-09-03 05:50:28,334.118,396.364,,250
2018-09-03 06:50:28,335.120,,,250
2018-09-03 07:50:28,339.184,397.211,,250
2018-09-03 08:50:28,335.996,397.669,,250
2018-09-03 09:50:28,341.944,397.669,,250
2018-09-03 10:50:28,338.136,398.551,,
2018-09-03 11:50:28,335.631,398.586,,
2018-09-03 12:50:28,333.639,399.186,,
2018-09-03 13:50:28,334.034,399.362,,
2018-09-03 14:50:28,337.862,399.362,,
2018-09-03 15:50:28,344.895,408.639,,
2018-09-03 16:50:28,338.489,408.745,,
2018-09-03 17:50:28,345.107,409.556,,250
2018-09-03 18:50:28,348.909,411.426,,250
2018-09-03 19:50:28,344.384,,,250
2018-09-03 20:50:28,337.162,411.955,,250
2018-09-03 21:50:28,336.680,411.849,,250
2018-09-03 22:50:28,335.747,411.849,,250
2018-09-03 23:50:28,337.355,,,250
2018-09-04 00:50:28,345.313,411.637,,250
2018-09-04 01:50:28,352.467,410.473,,250
2018-09-04 02:50:28,353.467,410.473,240,250
2018-09-04 03:50:28,352.334,410.473,,250
2018-09-04 04:50:28,356.804,,,
2018-09-04 05:50:28,353.418,407.898,,250
2018-09-04 06:50:28,355.829,407.511,,250
2018-09-04 07:50:28,370.779,407.511,,
2018-09-04 08:50:28,370.569,406.734,,
2018-09-04 09:50:28,371.127,406.734,,
2018-09-04 10:50:28,379.733,406.734,,
2018-09-04 11:50:28,382.079,405.852,,
2018-09-04 12:50:28,,,,
2018-09-04 13:50:28,395.333,404.018,,250
2018-09-04 14:50:28,397.45,,,250
2018-09-04 15:50:28,400.627,402.996,,
2018-09-04 16:50:28,409.911,402.996,,
2018-09-04 17:50:28,421.871,402.502,,
2018-09-04 18:50:28,434.429,402.502,,
2018-09-04 19:50:28,427.612,402.642,,
2018-09-04 20:50:28,425.802,402.925,,
2018-09-04 21:50:28,430.893,403.348,,
2018-09-04 22:50:28,428.858,403.348,,
2018-09-04 23:50:28,436.418,403.348,,
2018-09-05 00:50:28,456.184,403.419,,
2018-09-05 01:50:28,482.909,403.772,,
2018-09-05 02:50:28,478.765,403.595,,
2018-09-05 03:50:28,480.523,403.595,,250
2018-09-05 04:50:28,480.077,403.525,,
2018-09-05 05:50:28,478.118,403.454,,
2018-09-05 06:50:28,479.2,403.454,,
2018-09-05 07:50:28,482.08,403.207,,
2018-09-05 08:50:28,479.889,402.748,,
2018-09-05 09:50:28,485.156,402.748,,
2018-09-05 10:50:28,505.7,403.066,,
2018-09-05 11:50:28,493.148,403.101,,
2018-09-05 12:50:28,495.223,403.101,,
2018-09-05 13:50:28,504.473,,,
2018-09-05 14:50:28,499.615,403.489,,
2018-09-05 15:50:28,492.998,403.560,,
2018-09-05 16:50:28,490.795,404.512,,
2018-09-05 17:50:28,485.844,404.759,,
2018-09-05 18:50:28,468.096,404.759,,
2018-09-05 19:50:28,455.4,404.759,,
2018-09-05 20:50:28,469.624,404.688,,
2018-09-05 21:50:28,472.530,,,
2018-09-05 22:50:28,478.896,402.572,,
2018-09-05 23:50:28,,401.902,,
2018-09-06 00:50:28,469.138,401.761,,
2018-09-06 01:50:28,478.267,401.761,,
2018-09-06 02:50:28,476.28,400.879,,
2018-09-06 03:50:28,435.275,400.456,,
2018-09-06 04:50:28,449.716,399.609,,
2018-09-06 05:50:28,438.588,399.362,,
2018-09-06 06:50:28,426.413,,,
2018-09-06 07:50:28,421.720,399.010,,
2018-09-06 08:50:28,422.962,398.586,,
2018-09-06 09:50:28,414.556,398.445,,
2018-09-06 10:50:28,406.143,398.339,,
2018-09-06 11:50:28,406.925,398.233,,
2018-09-06 12:50:28,404.341,398.163,,
2018-09-06 13:50:28,405.318,397.775,,
2018-09-06 14:50:28,404.662,397.457,,
2018-09-06 15:50:28,404.906,,,
2018-09-06 16:50:28,402.825,396.646,,
2018-09-06 17:50:28,401.439,397.352,,
2018-09-06 18:50:28,396.23,397.352,,
2018-09-06 19:50:28,397.236,,,
2018-09-06 20:50:28,383.12,395.658,,
2018-09-06 21:50:28,369.515,395.623,,250
2018-09-06 22:50:28,390.564,394.847,,250
2018-09-06 23:50:28,395.398,394.742,,250
2018-09-07 00:50:28,397.407,394.283,,250
2018-09-07 01:50:28,384.683,394.283,,250
2018-09-07 02:50:28,377.147,394.283,,250
2018-09-07 03:50:28,379.815,394.283,,250
2018-09-07 04:50:28,416.957,394.107,,250
2018-09-07 05:50:28,429.455,394.107,,250
2018-09-07 06:50:28,443.94,393.824,,250
2018-09-07 07:50:28,486.771,393.824,,
2018-09-07 08:50:28,500.079,393.930,,
2018-09-07 09:50:28,496.893,393.930,,
2018-09-07 10:50:28,501.982,393.260,,
2018-09-07 11:50:28,498.239,,,
2018-09-07 12:50:28,503.256,393.366,,
2018-09-07 13:50:28,508.504,393.577,,
2018-09-07 14:50:28,488.56,395.023,,
2018-09-07 15:50:28,475.102,395.023,,
2018-09-07 16:50:28,459.516,401.197,,
2018-09-07 17:50:28,457.711,405.606,,
2018-09-07 18:50:28,455.909,454.988,,
2018-09-07 19:50:28,457.495,455.482,,
2018-09-07 20:50:28,452.535,455.482,,
2018-09-07 21:50:28,444.639,,,
2018-09-07 22:50:28,435.922,470.086,,
