Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-02-16 00:00:27.023641,-1822.40,1639.73,3735.66,-2.86,7.29,-6.11
2016-02-16 00:00:42.324516,-1817.36,1626.88,3750.08,5.04,-12.8,14.4
2016-02-16 00:00:57.625391,-1816.07,1639.43,3724.28,1.29,12.6,-25.8
2016-02-16 00:01:12.913266,-1818.22,1635.42,3727.79,-2.15,-4.01,3.51
2016-02-16 00:01:28.213141,-1814.33,1636.64,3732.72,3.89,1.22,4.93
2016-02-16 00:01:43.515016,-1818.72,1632.26,3736.11,-4.39,-4.38,3.39
2016-02-16 00:01:58.800890,-1815.60,1631.27,3733.29,3.12,-0.99,-2.82
2016-02-16 00:02:14.101765,-1815.54,1628.34,3746.65,0.06,-2.93,13.4
2016-02-16 00:02:29.403641,-1814.90,1630.59,3737.87,0.64,2.25,-8.78
2016-02-16 00:02:44.689515,-1812.22,1622.06,3753.75,2.68,-8.53,15.9
2016-02-16 00:02:59.990390,-1815.21,1626.76,3747.30,-2.99,4.70,-6.45
2016-02-16 00:03:15.292265,-1812.45,1626.23,3753.36,2.76,-0.53,6.06
2016-02-16 00:03:30.578140,-1820.94,1635.80,3736.41,-8.49,9.57,-17.0
2016-02-16 00:03:45.879015,-1814.41,1625.27,3753.17,6.53,-10.5,16.8
2016-02-16 00:04:01.180890,-1818.34,1632.70,3730.54,-3.93,7.43,-22.6
2016-02-16 00:04:16.482765,-1815.12,1637.91,3740.78,3.22,5.21,10.2
2016-02-16 00:04:31.768640,-1817.88,1633.63,3740.88,-2.76,-4.28,0.10
2016-02-16 00:04:47.070515,-1816.17,1629.13,3745.51,1.71,-4.50,4.63
2016-02-16 00:05:02.372390,-1815.27,1621.46,3763.58,0.90,-7.67,18.1
2016-02-16 00:05:17.658264,-1819.01,1632.67,3730.60,-3.74,11.2,-33.0
2016-02-16 00:05:32.960139,-1810.61,1629.41,3742.61,8.40,-3.26,12.0
2016-02-16 00:05:48.261015,-1806.24,1626.32,3745.35,4.37,-3.09,2.74
2016-02-16 00:06:03.547889,-1810.49,1624.66,3750.83,-4.25,-1.66,5.48
2016-02-16 00:06:18.848764,-1812.30,1621.81,3752.75,-1.81,-2.85,1.92
2016-02-16 00:06:34.149639,-1809.94,1627.76,3746.96,2.36,5.95,-5.79
2016-02-16 00:06:49.435514,-1814.28,1631.70,3741.77,-4.34,3.94,-5.19
2016-02-16 00:07:04.737389,-1818.28,1633.09,3739.40,-4.00,1.39,-2.37
