Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-05 05:37:23.319628,-1934.12,1645.50,4145.15,-16.1,46.4,-97.8
2016-03-05 05:37:23.863597,-1909.27,1586.04,4256.90,24.8,-59.5,112
2016-03-05 05:37:24.407068,-1928.71,1633.05,4174.79,-19.4,47.0,-82.1
2016-03-05 05:37:24.950911,-1928.58,1635.65,4171.96,0.13,2.60,-2.83
2016-03-05 05:37:25.494587,-1920.62,1618.40,4200.26,7.96,-17.2,28.3
2016-03-05 05:37:26.038126,-1925.26,1626.37,4190.85,-4.64,7.97,-9.41
2016-03-05 05:37:26.582079,-1919.75,1609.65,4218.81,5.51,-16.7,28.0
2016-03-05 05:37:27.125819,-1932.93,1641.90,4151.25,-13.2,32.2,-67.6
2016-03-05 05:37:27.669458,-1932.59,1637.42,4154.66,0.34,-4.48,3.41
2016-03-05 05:37:28.213379,-1931.34,1628.82,4176.35,1.25,-8.60,21.7
2016-03-05 05:37:28.756910,-1928.93,1627.20,4169.19,2.41,-1.62,-7.16
2016-03-05 05:37:29.300479,-1932.52,1640.58,4149.72,-3.59,13.4,-19.5
2016-03-05 05:37:29.843987,-1931.35,1631.34,4173.66,1.17,-9.24,23.9
2016-03-05 05:37:30.387770,-1932.92,1625.14,4182.87,-1.57,-6.20,9.21
2016-03-05 05:37:30.931591,-1925.73,1610.63,4208.48,7.19,-14.5,25.6
2016-03-05 05:37:31.475175,-1931.80,1623.01,4185.38,-6.07,12.4,-23.1
2016-03-05 05:37:32.019145,-1934.92,1635.91,4157.90,-3.12,12.9,-27.5
2016-03-05 05:37:32.562881,-1933.42,1628.32,4177.90,1.50,-7.59,20.0
2016-03-05 05:37:33.106712,-1945.92,1657.02,4115.34,-12.5,28.7,-62.6
2016-03-05 05:37:33.650388,-1930.28,1628.16,4171.92,15.6,-28.9,56.6
2016-03-05 05:37:34.194048,-1925.33,1622.55,4178.63,4.95,-5.61,6.71
2016-03-05 05:37:34.737790,-1872.29,1599.79,4201.16,53.0,-22.8,22.5
2016-03-05 05:37:35.281376,-1795.66,1638.82,4141.29,76.6,39.0,-59.9
