Date/Time (UTC), Ultra-smoothed Differences
2017-03-16 03:02:02.09,0.14734
2017-03-16 03:02:16.75,0.14988
2017-03-16 03:02:31.41,0.15242
2017-03-16 03:02:46.07,0.14289
2017-03-16 03:03:00.73,0.13238
2017-03-16 03:03:15.39,0.12433
2017-03-16 03:03:30.05,0.12226
2017-03-16 03:03:44.71,0.11035
2017-03-16 03:03:59.37,0.097144
2017-03-16 03:04:14.03,0.083944
2017-03-16 03:04:28.69,0.069488
2017-03-16 03:04:43.35,0.049881
2017-03-16 03:04:58.01,0.04836
2017-03-16 03:05:12.67,0.04375
2017-03-16 03:05:27.33,0.040351
2017-03-16 03:05:41.99,0.044726
2017-03-16 03:05:56.65,0.049531
2017-03-16 03:06:11.31,0.047461
2017-03-16 03:06:25.97,0.050429
2017-03-16 03:06:40.63,0.063631
2017-03-16 03:06:55.29,0.081681
2017-03-16 03:07:09.95,0.10156
2017-03-16 03:07:24.61,0.12134
2017-03-16 03:07:39.27,0.1461
2017-03-16 03:07:53.93,0.17747
2017-03-16 03:08:08.59,0.2063
2017-03-16 03:08:23.25,0.22841
2017-03-16 03:08:37.91,0.24172
2017-03-16 03:08:52.57,0.2509
2017-03-16 03:09:07.23,0.2611
2017-03-16 03:09:21.89,0.27129
2017-03-16 03:09:36.55,0.26919
2017-03-16 03:09:51.21,0.2702
2017-03-16 03:10:05.87,0.2738
2017-03-16 03:10:20.52,0.26732
2017-03-16 03:10:35.19,0.25562
2017-03-16 03:10:49.84,0.23708
2017-03-16 03:11:04.50,0.22289
2017-03-16 03:11:19.16,0.20505
2017-03-16 03:11:33.82,0.19266
2017-03-16 03:11:48.48,0.17387
2017-03-16 03:12:03.14,0.16454
2017-03-16 03:12:17.80,0.16801
2017-03-16 03:12:32.46,0.17388
2017-03-16 03:12:47.12,0.17539
2017-03-16 03:13:01.78,0.18028
2017-03-16 03:13:16.44,0.18918
2017-03-16 03:13:31.10,0.20156
2017-03-16 03:13:45.76,0.20332
2017-03-16 03:14:00.42,0.20235
2017-03-16 03:14:15.09,0.20641
2017-03-16 03:14:29.75,0.21465
2017-03-16 03:14:44.40,0.23028
2017-03-16 03:14:59.07,0.23985
2017-03-16 03:15:13.73,0.2493
2017-03-16 03:15:28.39,0.2586
2017-03-16 03:15:43.05,0.26336
2017-03-16 03:15:57.71,0.2625
2017-03-16 03:16:12.37,0.24421
2017-03-16 03:16:27.03,0.23874
2017-03-16 03:16:41.69,0.23844
2017-03-16 03:16:56.35,0.23956
2017-03-16 03:17:11.00,0.23773
2017-03-16 03:17:25.66,0.23749
2017-03-16 03:17:40.33,0.24519
2017-03-16 03:17:54.98,0.25487
2017-03-16 03:18:09.65,0.26312
2017-03-16 03:18:24.30,0.25976
2017-03-16 03:18:38.96,0.24839
2017-03-16 03:18:53.62,0.23731
2017-03-16 03:19:08.28,0.23019
2017-03-16 03:19:22.94,0.21745
2017-03-16 03:19:37.60,0.21508
2017-03-16 03:19:52.26,0.19855
2017-03-16 03:20:06.92,0.20238
2017-03-16 03:20:21.58,0.19199
2017-03-16 03:20:36.24,0.17554
2017-03-16 03:20:50.90,0.15179
2017-03-16 03:21:05.56,0.12651
2017-03-16 03:21:20.22,0.10156
2017-03-16 03:21:34.88,0.079806
2017-03-16 03:21:49.54,0.061606
2017-03-16 03:22:04.20,0.04539
2017-03-16 03:22:18.86,0.037461
2017-03-16 03:22:33.52,0.030624
2017-03-16 03:22:48.18,0.025976
2017-03-16 03:23:02.84,0.020274
2017-03-16 03:23:17.50,0.01797
2017-03-16 03:23:32.16,0.013359
2017-03-16 03:23:46.82,0.030391
2017-03-16 03:24:01.48,0.033165
2017-03-16 03:24:16.14,0.042267
2017-03-16 03:24:30.80,0.054454
2017-03-16 03:24:45.46,0.069181
2017-03-16 03:25:00.12,0.07325
2017-03-16 03:25:14.78,0.069262
2017-03-16 03:25:29.44,0.06195
2017-03-16 03:25:44.10,0.053439
2017-03-16 03:25:58.76,0.050784
2017-03-16 03:26:13.42,0.042578
2017-03-16 03:26:28.08,0.039928
2017-03-16 03:26:42.74,0.036564
2017-03-16 03:26:57.40,0.032812
2017-03-16 03:27:12.06,0.030001
2017-03-16 03:27:26.72,0.024729
2017-03-16 03:27:41.38,0.0057438
2017-03-16 03:27:56.04,-0.011368
2017-03-16 03:28:10.70,-0.032148
2017-03-16 03:28:25.36,-0.056014
2017-03-16 03:28:40.02,-0.078788
2017-03-16 03:28:54.68,-0.080469
2017-03-16 03:29:09.34,-0.066994
2017-03-16 03:29:24.00,-0.055899
2017-03-16 03:29:38.66,-0.046601
2017-03-16 03:29:53.32,-0.045429
2017-03-16 03:30:07.98,-0.035118
2017-03-16 03:30:22.64,-0.024805
2017-03-16 03:30:37.30,-0.013399
2017-03-16 03:30:51.96,-0.0027338
2017-03-16 03:31:06.62,0.0074612
2017-03-16 03:31:21.28,0.011132
2017-03-16 03:31:35.94,0.023047
2017-03-16 03:31:50.60,0.035742
2017-03-16 03:32:05.26,0.057579
2017-03-16 03:32:19.92,0.081406
2017-03-16 03:32:34.57,0.0991
2017-03-16 03:32:49.24,0.10186
2017-03-16 03:33:03.89,0.09875
2017-03-16 03:33:18.56,0.1023
2017-03-16 03:33:33.21,0.10668
2017-03-16 03:33:47.87,0.10746
2017-03-16 03:34:02.54,0.10331
2017-03-16 03:34:17.19,0.092531
2017-03-16 03:34:31.85,0.080269
2017-03-16 03:34:46.51,0.070269
2017-03-16 03:35:01.17,0.062812
2017-03-16 03:35:15.83,0.070738
2017-03-16 03:35:30.49,0.074531
2017-03-16 03:35:45.15,0.078362
2017-03-16 03:35:59.81,0.069919
2017-03-16 03:36:14.47,0.0643
2017-03-16 03:36:29.13,0.067112
2017-03-16 03:36:43.79,0.076406
2017-03-16 03:36:58.45,0.082656
2017-03-16 03:37:13.11,0.079219
2017-03-16 03:37:27.77,0.07465
2017-03-16 03:37:42.43,0.075588
2017-03-16 03:37:57.09,0.075044
2017-03-16 03:38:11.75,0.07465
2017-03-16 03:38:26.41,0.074769
2017-03-16 03:38:41.07,0.072581
2017-03-16 03:38:55.73,0.0672
2017-03-16 03:39:10.39,0.053716
2017-03-16 03:39:25.05,0.039491
2017-03-16 03:39:39.71,0.026015
2017-03-16 03:39:54.37,0.020156
2017-03-16 03:40:09.03,0.0095312
2017-03-16 03:40:23.69,-0.00097625
2017-03-16 03:40:38.35,-0.016798
2017-03-16 03:40:53.01,-0.03121
2017-03-16 03:41:07.67,-0.038008
2017-03-16 03:41:22.33,-0.047655
2017-03-16 03:41:36.99,-0.056171
2017-03-16 03:41:51.65,-0.049491
2017-03-16 03:42:06.31,-0.038905
2017-03-16 03:42:20.97,-0.02785
2017-03-16 03:42:35.63,-0.0091012
2017-03-16 03:42:50.29,0.0090625
2017-03-16 03:43:04.95,0.027226
2017-03-16 03:43:19.61,0.049336
2017-03-16 03:43:34.27,0.07465
2017-03-16 03:43:48.93,0.092306
2017-03-16 03:44:03.59,0.10793
2017-03-16 03:44:18.25,0.11766
2017-03-16 03:44:32.91,0.13496
2017-03-16 03:44:47.57,0.15356
2017-03-16 03:45:02.23,0.1775
2017-03-16 03:45:16.89,0.20265
2017-03-16 03:45:31.55,0.22953
2017-03-16 03:45:46.21,0.22734
2017-03-16 03:46:00.87,0.22254
2017-03-16 03:46:15.53,0.2175
2017-03-16 03:46:30.19,0.20016
2017-03-16 03:46:44.85,0.1830
2017-03-16 03:46:59.51,0.16586
2017-03-16 03:47:14.17,0.14632
2017-03-16 03:47:28.83,0.12071
2017-03-16 03:47:43.49,0.10008
