Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-04-17 00:00:24.288131,-373.37,2653.07,4110.40,2.22,-0.12,-1.93
2016-04-17 00:00:39.593007,-375.95,2654.21,4118.02,-2.58,1.14,7.62
2016-04-17 00:00:54.897882,-367.31,2650.99,4107.75,8.64,-3.22,-10.27
2016-04-17 00:01:10.186757,-373.98,2655.26,4108.42,-6.67,4.27,0.67
2016-04-17 00:01:25.491632,-372.61,2655.02,4103.50,1.37,-0.24,-4.92
2016-04-17 00:01:40.795507,-373.47,2655.86,4107.04,-0.86,0.84,3.54
2016-04-17 00:01:56.100383,-374.79,2656.22,4107.95,-1.32,0.36,0.91
2016-04-17 00:02:11.405258,-378.32,2652.71,4108.85,-3.53,-3.51,0.90
2016-04-17 00:02:26.694133,-375.81,2653.89,4095.83,2.51,1.18,-13.02
2016-04-17 00:02:41.999008,-373.47,2659.72,4101.64,2.34,5.83,5.81
2016-04-17 00:02:57.303883,-373.79,2654.06,4104.82,-0.32,-5.66,3.18
2016-04-17 00:03:12.608759,-373.66,2657.89,4108.41,0.13,3.83,3.59
2016-04-17 00:03:27.912634,-374.55,2657.98,4105.54,-0.89,0.09,-2.87
2016-04-17 00:03:43.202509,-376.98,2657.03,4110.29,-2.43,-0.95,4.75
2016-04-17 00:03:58.507384,-377.19,2652.71,4109.49,-0.21,-4.32,-0.80
2016-04-17 00:04:13.811259,-373.49,2655.04,4108.49,3.70,2.33,-1.00
2016-04-17 00:04:29.116135,-377.01,2655.03,4106.08,-3.52,-0.01,-2.41
2016-04-17 00:04:44.406009,-374.27,2655.16,4111.77,2.74,0.13,5.69
2016-04-17 00:04:59.709885,-373.59,2656.07,4110.20,0.68,0.91,-1.57
2016-04-17 00:05:15.014760,-372.43,2655.24,4105.53,1.16,-0.83,-4.67
2016-04-17 00:05:30.318635,-374.09,2654.30,4107.81,-1.66,-0.94,2.28
2016-04-17 00:05:45.623511,-376.98,2654.85,4113.02,-2.89,0.55,5.21
2016-04-17 00:06:00.913385,-374.15,2654.73,4109.21,2.83,-0.12,-3.81
2016-04-17 00:06:16.217261,-371.14,2656.80,4112.76,3.01,2.07,3.55
2016-04-17 00:06:31.522136,-377.31,2650.60,4105.50,-6.17,-6.20,-7.26
2016-04-17 00:06:46.826011,-377.36,2652.01,4105.25,-0.05,1.41,-0.25
2016-04-17 00:07:02.130887,-379.57,2651.84,4109.91,-2.21,-0.17,4.66
2016-04-17 00:07:17.420761,-375.34,2653.33,4109.91,4.23,1.49,0.00
2016-04-17 00:07:32.724637,-373.67,2652.55,4108.09,1.67,-0.78,-1.82
2016-04-17 00:07:48.029512,-376.05,2652.13,4110.65,-2.38,-0.42,2.56
2016-04-17 00:08:03.252422,-369.45,2656.70,4110.24,6.60,4.57,-0.41
2016-04-17 00:08:18.542296,-370.17,2654.72,4105.71,-0.72,-1.98,-4.53
2016-04-17 00:08:33.846172,-372.44,2652.96,4111.17,-2.27,-1.76,5.46
2016-04-17 00:08:49.151047,-375.47,2652.34,4111.14,-3.03,-0.62,-0.03
2016-04-17 00:09:04.455922,-371.59,2653.71,4113.60,3.88,1.37,2.46
2016-04-17 00:09:19.759798,-369.40,2650.72,4110.32,2.19,-2.99,-3.28
2016-04-17 00:09:35.049672,-374.11,2653.50,4112.66,-4.71,2.78,2.34
