Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-12 00:00:23.714035,-528.73,2682.44,4118.03,2.58,0.74,-6.97
2016-03-12 00:00:39.001910,-528.94,2679.04,4122.08,-0.21,-3.40,4.05
2016-03-12 00:00:54.305785,-533.23,2681.67,4126.14,-4.29,2.63,4.06
2016-03-12 00:01:09.608660,-530.15,2679.74,4130.94,3.08,-1.93,4.80
2016-03-12 00:01:24.911535,-530.97,2677.31,4125.85,-0.82,-2.43,-5.09
2016-03-12 00:01:40.214411,-530.06,2676.71,4124.18,0.91,-0.60,-1.67
2016-03-12 00:01:55.517286,-527.48,2678.38,4127.25,2.58,1.67,3.07
2016-03-12 00:02:10.821161,-527.37,2679.26,4125.20,0.11,0.88,-2.05
2016-03-12 00:02:26.108036,-529.00,2678.89,4127.85,-1.63,-0.37,2.65
2016-03-12 00:02:41.411911,-528.90,2682.23,4115.70,0.10,3.34,-12.15
2016-03-12 00:02:56.714786,-530.53,2676.56,4124.55,-1.63,-5.67,8.85
2016-03-12 00:03:12.017662,-528.15,2679.03,4132.88,2.38,2.47,8.33
2016-03-12 00:03:27.320537,-529.96,2683.55,4125.89,-1.81,4.52,-6.99
2016-03-12 00:03:42.623412,-527.87,2680.78,4129.09,2.09,-2.77,3.20
2016-03-12 00:03:57.927287,-528.66,2679.17,4126.38,-0.79,-1.61,-2.71
2016-03-12 00:04:13.230163,-531.98,2678.09,4127.06,-3.32,-1.08,0.68
2016-03-12 00:04:28.518037,-529.55,2683.71,4123.45,2.43,5.62,-3.61
2016-03-12 00:04:43.820912,-526.32,2679.94,4123.41,3.23,-3.77,-0.04
2016-03-12 00:04:59.124788,-529.57,2679.47,4119.64,-3.25,-0.47,-3.77
2016-03-12 00:05:14.427663,-529.00,2683.51,4123.09,0.57,4.04,3.45
2016-03-12 00:05:29.731538,-521.88,2679.77,4117.95,7.12,-3.74,-5.14
2016-03-12 00:05:45.034414,-526.19,2677.93,4130.65,-4.31,-1.84,12.70
2016-03-12 00:06:00.337289,-526.78,2681.15,4121.90,-0.59,3.22,-8.75
2016-03-12 00:06:15.626163,-524.86,2683.65,4126.08,1.92,2.50,4.18
2016-03-12 00:06:30.928039,-523.82,2684.06,4122.42,1.04,0.41,-3.66
2016-03-12 00:06:46.231914,-529.59,2682.89,4123.31,-5.77,-1.17,0.89
2016-03-12 00:07:01.535789,-530.14,2680.49,4128.35,-0.55,-2.40,5.04
2016-03-12 00:07:16.838664,-526.83,2682.73,4127.54,3.31,2.24,-0.81
2016-03-12 00:07:32.142540,-529.58,2680.06,4124.75,-2.75,-2.67,-2.79
2016-03-12 00:07:47.445415,-524.29,2681.20,4122.81,5.29,1.14,-1.94
2016-03-12 00:08:02.733290,-525.09,2680.16,4116.96,-0.80,-1.04,-5.85
2016-03-12 00:08:18.036165,-526.52,2681.40,4115.21,-1.43,1.24,-1.75
2016-03-12 00:08:33.339040,-521.05,2682.99,4122.77,5.47,1.59,7.56
2016-03-12 00:08:48.642915,-519.42,2678.25,4117.88,1.63,-4.74,-4.89
2016-03-12 00:09:03.945791,-520.54,2679.66,4121.09,-1.12,1.41,3.21
2016-03-12 00:09:19.249666,-522.42,2679.12,4126.91,-1.88,-0.54,5.82
2016-03-12 00:09:34.552541,-523.03,2679.18,4119.09,-0.61,0.06,-7.82
2016-03-12 00:09:49.841416,-525.60,2681.38,4123.53,-2.57,2.20,4.44
2016-03-12 00:10:05.144291,-526.24,2679.88,4125.87,-0.64,-1.50,2.34
2016-03-12 00:10:20.447166,-524.97,2681.51,4127.24,1.27,1.63,1.37
2016-03-12 00:10:35.751042,-523.63,2679.50,4119.94,1.34,-2.01,-7.30
2016-03-12 00:10:51.053917,-526.46,2678.38,4126.98,-2.83,-1.12,7.04
2016-03-12 00:11:06.356792,-524.96,2680.32,4123.69,1.50,1.94,-3.29
2016-03-12 00:11:21.659667,-525.88,2677.80,4118.35,-0.92,-2.52,-5.34
2016-03-12 00:11:36.947542,-527.14,2680.06,4121.89,-1.26,2.26,3.54
2016-03-12 00:11:52.250417,-525.37,2679.33,4123.03,1.77,-0.73,1.14
2016-03-12 00:12:07.554292,-521.61,2680.50,4121.98,3.76,1.17,-1.05
2016-03-12 00:12:22.857168,-522.11,2676.96,4121.95,-0.50,-3.54,-0.03
2016-03-12 00:12:38.161043,-522.62,2678.36,4124.06,-0.51,1.40,2.11
2016-03-12 00:12:53.463918,-521.97,2681.27,4124.29,0.65,2.91,0.23
2016-03-12 00:13:08.766794,-521.74,2677.62,4124.44,0.23,-3.65,0.15
2016-03-12 00:13:24.070669,-522.28,2681.36,4120.72,-0.54,3.74,-3.72
2016-03-12 00:13:39.358543,-517.78,2674.92,4127.24,4.50,-6.44,6.52
2016-03-12 00:13:54.661419,-519.05,2678.70,4127.83,-1.27,3.78,0.59
2016-03-12 00:14:09.965294,-522.39,2679.83,4117.88,-3.34,1.13,-9.95
2016-03-12 00:14:25.268169,-527.49,2678.64,4122.16,-5.10,-1.19,4.28
2016-03-12 00:14:40.571045,-521.15,2678.25,4119.54,6.34,-0.39,-2.62
2016-03-12 00:14:55.874920,-519.84,2673.56,4123.47,1.31,-4.69,3.93
2016-03-12 00:15:11.177795,-516.54,2678.07,4125.64,3.30,4.51,2.17
2016-03-12 00:15:26.465670,-516.05,2676.55,4120.44,0.49,-1.52,-5.20
2016-03-12 00:15:41.769545,-520.37,2682.10,4120.70,-4.32,5.55,0.26
2016-03-12 00:15:57.072420,-523.80,2680.11,4125.58,-3.43,-1.99,4.88
2016-03-12 00:16:12.376295,-521.10,2678.01,4126.27,2.70,-2.10,0.69
2016-03-12 00:16:27.679171,-521.32,2678.81,4126.19,-0.22,0.80,-0.08
