Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-02-07 00:00:28.123379,134,-197,-100,2,-1,-4
2016-02-07 00:00:44.256301,129,-199,-100,-5,-2,0
2016-02-07 00:01:00.374223,133,-196,-97,4,3,3
2016-02-07 00:01:16.507146,131,-197,-95,-2,-1,2
2016-02-07 00:01:32.640069,130,-196,-92,-1,1,3
2016-02-07 00:01:48.772991,132,-200,-93,2,-4,-1
2016-02-07 00:02:04.904914,133,-197,-98,1,3,-5
2016-02-07 00:02:21.038837,136,-197,-96,3,0,2
2016-02-07 00:02:37.171760,134,-198,-90,-2,-1,6
2016-02-07 00:02:53.304682,133,-200,-90,-1,-2,0
2016-02-07 00:03:09.436605,132,-195,-96,-1,5,-6
2016-02-07 00:03:25.569528,132,-196,-91,0,-1,5
2016-02-07 00:03:41.702451,132,-202,-91,0,-6,0
2016-02-07 00:03:57.819372,133,-195,-90,1,7,1
2016-02-07 00:04:13.953295,135,-198,-95,2,-3,-5
2016-02-07 00:04:30.086218,135,-199,-92,0,-1,3
2016-02-07 00:04:46.218141,136,-197,-96,1,2,-4
2016-02-07 00:05:02.352064,135,-195,-90,-1,2,6
2016-02-07 00:05:18.484986,134,-200,-94,-1,-5,-4
2016-02-07 00:05:34.617909,135,-197,-94,1,3,0
2016-02-07 00:05:50.749832,135,-196,-99,0,1,-5
2016-02-07 00:06:06.883755,136,-200,-96,1,-4,3
2016-02-07 00:06:23.015677,140,-198,-91,4,2,5
2016-02-07 00:06:39.132599,136,-200,-96,-4,-2,-5
2016-02-07 00:06:55.266522,138,-198,-103,2,2,-7
2016-02-07 00:07:11.400445,138,-199,-98,0,-1,5
2016-02-07 00:07:27.532367,139,-196,-99,1,3,-1
2016-02-07 00:07:43.665290,137,-198,-103,-2,-2,-4
2016-02-07 00:07:59.798213,136,-201,-96,-1,-3,7
2016-02-07 00:08:15.931136,138,-200,-93,2,1,3
2016-02-07 00:08:32.064058,136,-198,-96,-2,2,-3
2016-02-07 00:08:48.196981,137,-197,-95,1,1,1
2016-02-07 00:09:04.329904,138,-196,-86,1,1,9
2016-02-07 00:09:20.446826,137,-199,-90,-1,-3,-4
2016-02-07 00:09:36.580748,138,-197,-94,1,2,-4
2016-02-07 00:09:52.713671,138,-197,-95,0,0,-1
2016-02-07 00:10:08.846594,137,-195,-94,-1,2,1
2016-02-07 00:10:24.978517,136,-198,-91,-1,-3,3
2016-02-07 00:10:41.112439,136,-200,-94,0,-2,-3
2016-02-07 00:10:57.245362,136,-195,-92,0,5,2
2016-02-07 00:11:13.377285,139,-198,-98,3,-3,-6
2016-02-07 00:11:29.510208,137,-195,-91,-2,3,7
2016-02-07 00:11:45.629130,140,-195,-97,3,0,-6
2016-02-07 00:12:01.762052,142,-200,-92,2,-5,5
2016-02-07 00:12:17.894975,140,-198,-97,-2,2,-5
2016-02-07 00:12:34.027898,139,-195,-87,-1,3,10
2016-02-07 00:12:50.160821,139,-193,-90,0,2,-3
