Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-01-11 00:00:17.843134,18,56,-233,5,1,0
2016-01-11 00:00:33.981057,12,56,-234,-6,0,-1
2016-01-11 00:00:50.000029,18,58,-232,6,2,2
2016-01-11 00:01:06.137952,16,55,-225,-2,-3,7
2016-01-11 00:01:22.259874,18,55,-233,2,0,-8
2016-01-11 00:01:38.397797,16,58,-231,-2,3,2
2016-01-11 00:01:54.519719,15,57,-232,-1,-1,-1
2016-01-11 00:02:10.658642,18,60,-226,3,3,6
2016-01-11 00:02:26.795565,19,56,-234,1,-4,-8
2016-01-11 00:02:42.918487,12,55,-229,-7,-1,5
2016-01-11 00:02:59.056410,15,55,-228,3,0,1
2016-01-11 00:03:15.179333,18,62,-229,3,7,-1
2016-01-11 00:03:31.317256,18,58,-238,0,-4,-9
2016-01-11 00:03:47.439178,17,54,-234,-1,-4,4
2016-01-11 00:04:03.577101,16,58,-238,-1,4,-4
2016-01-11 00:04:19.700023,17,53,-230,1,-5,8
2016-01-11 00:04:35.837946,17,53,-236,0,0,-6
2016-01-11 00:04:51.959868,20,54,-244,3,1,-8
2016-01-11 00:05:08.097791,19,56,-237,-1,2,7
2016-01-11 00:05:24.220713,21,54,-237,2,-2,0
2016-01-11 00:05:40.358636,19,56,-237,-2,2,0
2016-01-11 00:05:56.480559,20,53,-240,1,-3,-3
2016-01-11 00:06:12.618482,17,55,-233,-3,2,7
2016-01-11 00:06:28.741404,21,53,-241,4,-2,-8
2016-01-11 00:06:44.879327,21,57,-242,0,4,-1
2016-01-11 00:07:01.001249,15,54,-238,-6,-3,4
2016-01-11 00:07:17.139172,22,55,-239,7,1,-1
2016-01-11 00:07:33.262094,19,55,-238,-3,0,1
2016-01-11 00:07:49.400017,19,55,-236,0,0,2
2016-01-11 00:08:05.521939,22,51,-242,3,-4,-6
2016-01-11 00:08:21.659862,19,54,-241,-3,3,1
2016-01-11 00:08:37.797785,21,52,-232,2,-2,9
2016-01-11 00:08:53.920708,21,55,-237,0,3,-5
2016-01-11 00:09:10.057631,15,55,-239,-6,0,-2
2016-01-11 00:09:26.180553,21,51,-234,6,-4,5
2016-01-11 00:09:42.318476,18,55,-232,-3,4,2
2016-01-11 00:09:58.441398,17,56,-229,-1,1,3
2016-01-11 00:10:14.579321,20,50,-226,3,-6,3
