Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2015-12-27 00:00:22.513305,145,44,-195,3,1,-11
2015-12-27 00:00:38.643733,146,46,-185,1,2,10
2015-12-27 00:00:54.789762,146,42,-185,0,-4,0
2015-12-27 00:01:10.904590,142,46,-188,-4,4,-3
2015-12-27 00:01:27.050618,149,45,-190,7,-1,-2
2015-12-27 00:01:43.165447,146,43,-189,-3,-2,1
2015-12-27 00:01:59.311475,145,44,-182,-1,1,7
2015-12-27 00:02:15.426303,143,46,-180,-2,2,2
2015-12-27 00:02:31.572332,142,39,-188,-1,-7,-8
2015-12-27 00:02:47.702760,145,43,-185,3,4,3
2015-12-27 00:03:03.833188,141,42,-192,-4,-1,-7
2015-12-27 00:03:19.963617,143,43,-188,2,1,4
2015-12-27 00:03:36.094045,142,38,-194,-1,-5,-6
2015-12-27 00:03:52.224473,141,42,-192,-1,4,2
2015-12-27 00:04:08.354902,143,43,-191,2,1,1
2015-12-27 00:04:24.485330,143,43,-188,0,0,3
2015-12-27 00:04:40.615758,143,44,-185,0,1,3
2015-12-27 00:04:56.746187,146,43,-189,3,-1,-4
2015-12-27 00:05:12.876615,143,38,-183,-3,-5,6
2015-12-27 00:05:29.007043,143,42,-185,0,4,-2
2015-12-27 00:05:45.137472,142,40,-185,-1,-2,0
2015-12-27 00:06:01.283500,140,41,-184,-2,1,1
2015-12-27 00:06:17.398328,146,40,-182,6,-1,2
2015-12-27 00:06:33.544357,144,47,-185,-2,7,-3
2015-12-27 00:06:49.659185,145,44,-186,1,-3,-1
2015-12-27 00:07:05.805213,148,44,-184,3,0,2
2015-12-27 00:07:21.920042,141,42,-172,-7,-2,12
2015-12-27 00:07:38.066070,145,44,-184,4,2,-12
2015-12-27 00:07:54.196498,145,44,-182,0,0,2
2015-12-27 00:08:10.326927,149,42,-180,4,-2,2
2015-12-27 00:08:26.457355,147,42,-182,-2,0,-2
2015-12-27 00:08:42.587783,145,42,-186,-2,0,-4
2015-12-27 00:08:58.718212,144,41,-180,-1,-1,6
2015-12-27 00:09:14.864240,147,44,-180,3,3,0
2015-12-27 00:09:30.979068,145,41,-184,-2,-3,-4
2015-12-27 00:09:47.125097,145,42,-179,0,1,5
2015-12-27 00:10:03.239925,149,42,-185,4,0,-6
2015-12-27 00:10:19.385953,145,44,-181,-4,2,4
2015-12-27 00:10:35.500782,148,44,-183,3,0,-2
2015-12-27 00:10:51.646810,149,38,-185,1,-6,-2
2015-12-27 00:11:07.777238,144,45,-183,-5,7,2
2015-12-27 00:11:23.907667,150,40,-182,6,-5,1
2015-12-27 00:11:40.038095,150,41,-181,0,1,1
2015-12-27 00:11:56.168523,146,41,-180,-4,0,1
2015-12-27 00:12:12.298952,149,42,-178,3,1,2
2015-12-27 00:12:28.429380,142,42,-177,-7,0,1
2015-12-27 00:12:44.559808,144,42,-173,2,0,4
2015-12-27 00:13:00.705837,149,39,-176,5,-3,-3
2015-12-27 00:13:16.820665,146,43,-174,-3,4,2
2015-12-27 00:13:32.966693,148,43,-173,2,0,1
2015-12-27 00:13:49.081522,152,38,-179,4,-5,-6
2015-12-27 00:14:05.227550,149,45,-176,-3,7,3
