Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-25 00:00:23.242524,-393.81,2654.45,4098.79,-4.68,-4.03,-3.89
2016-03-25 00:00:38.533399,-395.08,2650.49,4107.58,-1.27,-3.96,8.79
2016-03-25 00:00:53.840274,-392.93,2659.29,4106.27,2.15,8.80,-1.31
2016-03-25 00:01:09.146150,-391.30,2657.42,4111.84,1.63,-1.87,5.57
2016-03-25 00:01:24.438024,-393.77,2655.91,4111.14,-2.47,-1.51,-0.70
2016-03-25 00:01:39.743900,-388.46,2652.44,4107.58,5.31,-3.47,-3.56
2016-03-25 00:01:55.050775,-396.00,2655.36,4113.84,-7.54,2.92,6.26
2016-03-25 00:02:10.341650,-389.15,2656.09,4105.42,6.85,0.73,-8.42
2016-03-25 00:02:25.648525,-388.63,2656.43,4105.84,0.52,0.34,0.42
2016-03-25 00:02:40.954401,-393.43,2655.78,4107.46,-4.80,-0.65,1.62
2016-03-25 00:02:56.246276,-394.74,2649.04,4103.16,-1.31,-6.74,-4.30
2016-03-25 00:03:11.552151,-391.04,2650.22,4111.31,3.70,1.18,8.15
2016-03-25 00:03:26.859026,-392.15,2651.10,4114.68,-1.11,0.88,3.37
2016-03-25 00:03:42.149901,-391.98,2653.61,4107.87,0.17,2.51,-6.81
2016-03-25 00:03:57.456777,-387.71,2655.18,4104.34,4.27,1.57,-3.53
2016-03-25 00:04:12.762652,-388.35,2655.69,4108.52,-0.64,0.51,4.18
2016-03-25 00:04:28.053527,-390.84,2657.63,4103.27,-2.49,1.94,-5.25
2016-03-25 00:04:43.360402,-393.06,2652.06,4106.85,-2.22,-5.57,3.58
2016-03-25 00:04:58.666278,-395.67,2654.04,4106.19,-2.61,1.98,-0.66
2016-03-25 00:05:13.958152,-394.31,2653.78,4111.47,1.36,-0.26,5.28
2016-03-25 00:05:29.264028,-395.47,2652.71,4112.53,-1.16,-1.07,1.06
2016-03-25 00:05:44.569903,-394.84,2653.17,4112.25,0.63,0.46,-0.28
2016-03-25 00:05:59.861778,-392.45,2657.10,4112.66,2.39,3.93,0.41
2016-03-25 00:06:15.167653,-390.38,2654.03,4116.65,2.07,-3.07,3.99
2016-03-25 00:06:30.474529,-394.13,2654.80,4112.16,-3.75,0.77,-4.49
2016-03-25 00:06:45.766403,-393.00,2656.92,4108.82,1.13,2.12,-3.34
2016-03-25 00:07:01.072279,-397.00,2655.89,4111.00,-4.00,-1.03,2.18
2016-03-25 00:07:16.379154,-392.07,2656.54,4107.31,4.93,0.65,-3.69
2016-03-25 00:07:31.670029,-397.71,2652.99,4103.22,-5.64,-3.55,-4.09
2016-03-25 00:07:46.975904,-396.94,2656.38,4104.04,0.77,3.39,0.82
2016-03-25 00:08:02.282780,-395.91,2652.75,4114.56,1.03,-3.63,10.52
2016-03-25 00:08:17.573654,-394.06,2654.07,4112.32,1.85,1.32,-2.24
2016-03-25 00:08:32.880530,-392.36,2655.32,4107.24,1.70,1.25,-5.08
2016-03-25 00:08:48.186405,-396.20,2652.38,4108.22,-3.84,-2.94,0.98
2016-03-25 00:09:03.478280,-397.44,2656.44,4106.49,-1.24,4.06,-1.73
2016-03-25 00:09:18.784155,-398.80,2656.37,4102.18,-1.36,-0.07,-4.31
2016-03-25 00:09:34.091031,-398.47,2657.62,4108.80,0.33,1.25,6.62
2016-03-25 00:09:49.396906,-400.99,2653.52,4112.74,-2.52,-4.10,3.94
2016-03-25 00:10:04.687781,-400.08,2651.98,4112.90,0.91,-1.54,0.16
2016-03-25 00:10:19.994656,-400.64,2653.81,4112.93,-0.56,1.83,0.03
2016-03-25 00:10:35.301532,-396.16,2653.53,4110.73,4.48,-0.28,-2.20
