Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-05-05 00:00:25.38,-392.03,2657.23,4086.27,-0.52,-0.47,-7.02
2016-05-05 00:00:40.99,-391.91,2654.93,4097.27,0.12,-2.30,11.00
2016-05-05 00:00:56.60,-387.95,2654.18,4091.51,3.96,-0.75,-5.76
2016-05-05 00:01:12.19,-387.39,2658.20,4085.16,0.56,4.02,-6.35
2016-05-05 00:01:27.80,-389.83,2657.60,4088.48,-2.44,-0.60,3.32
2016-05-05 00:01:43.41,-391.70,2656.78,4091.65,-1.87,-0.82,3.17
2016-05-05 00:01:59.00,-391.05,2657.03,4088.03,0.65,0.25,-3.62
2016-05-05 00:02:14.61,-389.67,2655.69,4091.70,1.38,-1.34,3.67
2016-05-05 00:02:30.22,-391.78,2659.21,4090.46,-2.11,3.52,-1.24
2016-05-05 00:02:45.81,-393.11,2656.94,4088.38,-1.33,-2.27,-2.08
2016-05-05 00:03:01.42,-390.64,2656.31,4088.80,2.47,-0.63,0.42
2016-05-05 00:03:17.03,-390.42,2654.21,4093.30,0.22,-2.10,4.50
2016-05-05 00:03:32.64,-388.49,2657.17,4095.25,1.93,2.96,1.95
2016-05-05 00:03:48.23,-387.35,2655.71,4094.37,1.14,-1.46,-0.88
2016-05-05 00:04:03.84,-390.44,2658.20,4092.02,-3.09,2.49,-2.35
2016-05-05 00:04:19.45,-390.22,2654.03,4091.60,0.22,-4.17,-0.42
2016-05-05 00:04:35.04,-385.36,2657.12,4093.06,4.86,3.09,1.46
2016-05-05 00:04:50.65,-385.95,2656.91,4093.64,-0.59,-0.21,0.58
2016-05-05 00:05:06.26,-391.85,2654.19,4099.83,-5.90,-2.72,6.19
2016-05-05 00:05:21.86,-387.52,2655.15,4094.84,4.33,0.96,-4.99
2016-05-05 00:05:37.46,-387.33,2653.88,4092.90,0.19,-1.27,-1.94
2016-05-05 00:05:53.07,-388.07,2656.75,4099.17,-0.74,2.87,6.27
2016-05-05 00:06:08.67,-385.20,2657.28,4089.62,2.87,0.53,-9.55
2016-05-05 00:06:24.28,-388.79,2658.65,4099.33,-3.59,1.37,9.71
2016-05-05 00:06:39.88,-389.30,2658.28,4091.57,-0.51,-0.37,-7.76
2016-05-05 00:06:55.49,-389.59,2653.62,4093.28,-0.29,-4.66,1.71
2016-05-05 00:07:11.09,-388.35,2655.23,4094.98,1.24,1.61,1.70
2016-05-05 00:07:26.70,-387.17,2657.56,4099.06,1.18,2.33,4.08
2016-05-05 00:07:42.31,-384.26,2657.25,4097.11,2.91,-0.31,-1.95
2016-05-05 00:07:57.90,-386.01,2657.07,4091.78,-1.75,-0.18,-5.33
2016-05-05 00:08:13.51,-385.02,2658.29,4097.09,0.99,1.22,5.31
2016-05-05 00:08:29.12,-383.89,2657.27,4090.37,1.13,-1.02,-6.72
2016-05-05 00:08:44.71,-384.65,2654.18,4090.52,-0.76,-3.09,0.15
2016-05-05 00:09:00.32,-387.50,2653.59,4091.09,-2.85,-0.59,0.57
2016-05-05 00:09:15.93,-388.52,2656.86,4092.75,-1.02,3.27,1.66
2016-05-05 00:09:31.52,-387.05,2660.01,4090.76,1.47,3.15,-1.99
2016-05-05 00:09:47.13,-389.33,2660.64,4091.08,-2.28,0.63,0.32
2016-05-05 00:10:02.74,-388.43,2657.77,4096.25,0.90,-2.87,5.17
2016-05-05 00:10:18.33,-386.64,2654.32,4101.06,1.79,-3.45,4.81
2016-05-05 00:10:33.94,-384.10,2659.31,4090.95,2.54,4.99,-10.11
2016-05-05 00:10:49.55,-389.07,2653.94,4087.39,-4.97,-5.37,-3.56
2016-05-05 00:11:05.16,-385.20,2656.57,4092.11,3.87,2.63,4.72
2016-05-05 00:11:20.75,-389.18,2657.75,4095.54,-3.98,1.18,3.43
2016-05-05 00:11:36.36,-388.27,2660.65,4090.89,0.91,2.90,-4.65
2016-05-05 00:11:51.97,-383.48,2657.97,4092.42,4.79,-2.68,1.53
2016-05-05 00:12:07.57,-383.30,2659.72,4091.91,0.18,1.75,-0.51
2016-05-05 00:12:23.17,-387.50,2655.69,4093.48,-4.20,-4.03,1.57
2016-05-05 00:12:38.78,-381.64,2654.58,4088.14,5.86,-1.11,-5.34
2016-05-05 00:12:54.38,-382.63,2655.33,4090.20,-0.99,0.75,2.06
2016-05-05 00:13:09.99,-383.48,2653.81,4084.47,-0.85,-1.52,-5.73
