Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-04-18 00:00:24.211685,-430.94,2667.82,4101.65,-7.03,-1.43,0.77
2016-04-18 00:00:39.517560,-427.12,2671.24,4095.97,3.82,3.42,-5.68
2016-04-18 00:00:54.807435,-429.91,2666.71,4096.94,-2.79,-4.53,0.97
2016-04-18 00:01:10.114310,-422.99,2673.19,4101.06,6.92,6.48,4.12
2016-04-18 00:01:25.420186,-424.36,2670.14,4099.31,-1.37,-3.05,-1.75
2016-04-18 00:01:40.711060,-425.42,2670.00,4106.35,-1.06,-0.14,7.04
2016-04-18 00:01:56.016936,-425.58,2668.68,4104.72,-0.16,-1.32,-1.63
2016-04-18 00:02:11.322811,-430.28,2671.56,4098.12,-4.70,2.88,-6.60
2016-04-18 00:02:26.612686,-423.79,2669.56,4098.74,6.49,-2.00,0.62
2016-04-18 00:02:41.919561,-425.45,2670.88,4096.00,-1.66,1.32,-2.74
2016-04-18 00:02:57.225437,-428.65,2669.46,4098.05,-3.20,-1.42,2.05
2016-04-18 00:03:12.516311,-423.18,2670.72,4093.80,5.47,1.26,-4.25
2016-04-18 00:03:27.822187,-428.22,2667.23,4092.72,-5.04,-3.49,-1.08
2016-04-18 00:03:43.128062,-425.99,2672.47,4096.58,2.23,5.24,3.86
2016-04-18 00:03:58.432937,-425.26,2671.43,4090.43,0.73,-1.04,-6.15
2016-04-18 00:04:13.723812,-426.49,2669.48,4093.55,-1.23,-1.95,3.12
2016-04-18 00:04:29.029687,-423.11,2672.14,4090.83,3.38,2.66,-2.72
2016-04-18 00:04:44.335563,-429.27,2668.60,4096.50,-6.16,-3.54,5.67
2016-04-18 00:04:59.626437,-427.88,2670.13,4096.88,1.39,1.53,0.38
2016-04-18 00:05:14.932313,-425.25,2672.14,4093.82,2.63,2.01,-3.06
2016-04-18 00:05:30.238188,-426.31,2674.13,4098.42,-1.06,1.99,4.60
2016-04-18 00:05:45.529063,-425.41,2672.79,4097.45,0.90,-1.34,-0.97
2016-04-18 00:06:00.834938,-429.59,2672.40,4099.61,-4.18,-0.39,2.16
2016-04-18 00:06:16.140814,-426.85,2670.44,4097.79,2.74,-1.96,-1.82
2016-04-18 00:06:31.431688,-429.29,2667.77,4097.07,-2.44,-2.67,-0.72
2016-04-18 00:06:46.737564,-431.73,2667.62,4098.43,-2.44,-0.15,1.36
2016-04-18 00:07:02.043439,-424.44,2670.77,4100.30,7.29,3.15,1.87
2016-04-18 00:07:17.334314,-423.67,2670.42,4097.40,0.77,-0.35,-2.90
2016-04-18 00:07:32.640189,-422.84,2672.59,4093.83,0.83,2.17,-3.57
2016-04-18 00:07:47.946065,-424.02,2671.34,4099.70,-1.18,-1.25,5.87
2016-04-18 00:08:03.236939,-426.86,2670.42,4095.67,-2.84,-0.92,-4.03
2016-04-18 00:08:18.542815,-425.96,2674.01,4101.95,0.90,3.59,6.28
2016-04-18 00:08:33.848690,-431.56,2672.40,4096.71,-5.60,-1.61,-5.24
2016-04-18 00:08:49.139565,-422.30,2669.36,4094.50,9.26,-3.04,-2.21
2016-04-18 00:09:04.445440,-422.54,2669.23,4098.97,-0.24,-0.13,4.47
