Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-07 00:00:22.774633,-305.29,2201.52,4129.08,-3.20,-0.80,-8.33
2016-03-07 00:00:38.077509,-303.41,2204.94,4133.43,1.88,3.42,4.35
2016-03-07 00:00:53.380384,-303.11,2203.49,4131.71,0.30,-1.45,-1.72
2016-03-07 00:01:08.683259,-303.10,2204.61,4130.22,0.01,1.12,-1.49
2016-03-07 00:01:23.987135,-305.55,2206.19,4127.54,-2.45,1.58,-2.68
2016-03-07 00:01:39.290010,-306.27,2203.67,4130.82,-0.72,-2.52,3.28
2016-03-07 00:01:54.592885,-308.12,2203.95,4128.43,-1.85,0.28,-2.39
2016-03-07 00:02:09.895760,-301.41,2202.22,4132.16,6.71,-1.73,3.73
2016-03-07 00:02:25.198636,-300.01,2204.00,4131.14,1.40,1.78,-1.02
2016-03-07 00:02:40.501511,-304.86,2203.85,4131.79,-4.85,-0.15,0.65
2016-03-07 00:02:55.804386,-303.88,2202.06,4143.33,0.98,-1.79,11.54
2016-03-07 00:03:11.107262,-306.48,2205.17,4141.81,-2.60,3.11,-1.52
2016-03-07 00:03:26.394136,-307.34,2207.24,4138.61,-0.86,2.07,-3.20
2016-03-07 00:03:41.698011,-306.02,2207.46,4140.28,1.32,0.22,1.67
2016-03-07 00:03:57.000887,-305.33,2203.97,4136.15,0.69,-3.49,-4.13
2016-03-07 00:04:12.303762,-303.32,2205.46,4137.44,2.01,1.49,1.29
2016-03-07 00:04:27.607637,-307.20,2204.58,4139.24,-3.88,-0.88,1.80
2016-03-07 00:04:42.910512,-305.85,2204.78,4134.61,1.35,0.20,-4.63
2016-03-07 00:04:58.213388,-308.26,2201.72,4134.96,-2.41,-3.06,0.35
2016-03-07 00:05:13.516263,-308.77,2207.32,4131.41,-0.51,5.60,-3.55
2016-03-07 00:05:28.819138,-310.26,2206.73,4126.81,-1.49,-0.59,-4.60
2016-03-07 00:05:44.122014,-306.77,2204.32,4136.06,3.49,-2.41,9.25
2016-03-07 00:05:59.410888,-306.74,2205.88,4135.61,0.03,1.56,-0.45
2016-03-07 00:06:14.712763,-308.28,2205.63,4139.84,-1.54,-0.25,4.23
2016-03-07 00:06:30.015638,-310.25,2202.51,4134.14,-1.97,-3.12,-5.70
2016-03-07 00:06:45.319514,-310.79,2205.08,4130.59,-0.54,2.57,-3.55
2016-03-07 00:07:00.622389,-305.73,2205.43,4126.02,5.06,0.35,-4.57
2016-03-07 00:07:15.925264,-311.66,2204.60,4130.10,-5.93,-0.83,4.08
2016-03-07 00:07:31.228140,-311.43,2208.19,4135.37,0.23,3.59,5.27
2016-03-07 00:07:46.531015,-309.49,2206.22,4137.58,1.94,-1.97,2.21
2016-03-07 00:08:01.833890,-308.30,2208.75,4137.93,1.19,2.53,0.35
2016-03-07 00:08:17.136765,-307.74,2205.63,4129.50,0.56,-3.12,-8.43
2016-03-07 00:08:32.440641,-308.14,2206.81,4134.28,-0.40,1.18,4.78
2016-03-07 00:08:47.743516,-304.70,2206.15,4125.76,3.44,-0.66,-8.52
2016-03-07 00:09:03.031390,-312.10,2209.71,4126.78,-7.40,3.56,1.02
2016-03-07 00:09:18.334266,-307.95,2201.98,4129.91,4.15,-7.73,3.13
2016-03-07 00:09:33.637141,-309.63,2209.37,4132.90,-1.68,7.39,2.99
2016-03-07 00:09:48.940016,-306.17,2205.98,4132.46,3.46,-3.39,-0.44
2016-03-07 00:10:04.242892,-304.57,2201.05,4131.28,1.60,-4.93,-1.18
2016-03-07 00:10:19.545767,-306.44,2206.09,4140.14,-1.87,5.04,8.86
2016-03-07 00:10:34.848642,-306.87,2202.20,4136.12,-0.43,-3.89,-4.02
2016-03-07 00:10:50.151517,-311.46,2204.58,4127.78,-4.59,2.38,-8.34
2016-03-07 00:11:05.454393,-306.20,2206.83,4133.12,5.26,2.25,5.34
2016-03-07 00:11:20.757268,-308.74,2208.23,4128.75,-2.54,1.40,-4.37
2016-03-07 00:11:36.060143,-307.20,2203.97,4127.48,1.54,-4.26,-1.27
2016-03-07 00:11:51.348018,-307.87,2202.49,4131.67,-0.67,-1.48,4.19
2016-03-07 00:12:06.651893,-311.92,2204.03,4135.69,-4.05,1.54,4.02
2016-03-07 00:12:21.954768,-306.02,2204.00,4131.08,5.90,-0.03,-4.61
2016-03-07 00:12:37.257644,-310.96,2209.25,4128.99,-4.94,5.25,-2.09
2016-03-07 00:12:52.560519,-308.97,2204.49,4130.31,1.99,-4.76,1.32
2016-03-07 00:13:07.863394,-309.59,2206.55,4125.41,-0.62,2.06,-4.90
2016-03-07 00:13:23.166269,-310.75,2206.73,4130.34,-1.16,0.18,4.93
2016-03-07 00:13:38.469145,-309.50,2205.82,4130.04,1.25,-0.91,-0.30
2016-03-07 00:13:53.773020,-308.16,2204.78,4124.81,1.34,-1.04,-5.23
2016-03-07 00:14:09.075895,-308.12,2205.28,4125.28,0.04,0.50,0.47
2016-03-07 00:14:24.378771,-307.28,2204.45,4121.82,0.84,-0.83,-3.46
2016-03-07 00:14:39.666645,-308.60,2207.69,4122.21,-1.32,3.24,0.39
2016-03-07 00:14:54.969520,-305.54,2206.60,4122.00,3.06,-1.09,-0.21
2016-03-07 00:15:10.272395,-309.07,2206.03,4121.07,-3.53,-0.57,-0.93
2016-03-07 00:15:25.575271,-306.67,2207.39,4124.94,2.40,1.36,3.87
2016-03-07 00:15:40.879146,-304.77,2206.33,4118.42,1.90,-1.06,-6.52
2016-03-07 00:15:56.182021,-305.35,2210.34,4124.16,-0.58,4.01,5.74
2016-03-07 00:16:11.484897,-305.02,2204.69,4127.47,0.33,-5.65,3.31
2016-03-07 00:16:26.786772,-300.22,2206.03,4122.42,4.80,1.34,-5.05
2016-03-07 00:16:42.090647,-306.00,2206.59,4125.88,-5.78,0.56,3.46
2016-03-07 00:16:57.393522,-302.08,2207.71,4118.84,3.92,1.12,-7.04
2016-03-07 00:17:12.696398,-304.69,2205.14,4120.39,-2.61,-2.57,1.55
2016-03-07 00:17:27.984272,-303.43,2208.00,4123.02,1.26,2.86,2.63
2016-03-07 00:17:43.287147,-305.42,2207.50,4120.54,-1.99,-0.50,-2.48
2016-03-07 00:17:58.591023,-305.78,2203.29,4121.30,-0.36,-4.21,0.76
2016-03-07 00:18:13.892898,-302.39,2208.67,4119.12,3.39,5.38,-2.18
2016-03-07 00:18:29.196773,-306.04,2206.31,4124.94,-3.65,-2.36,5.82
2016-03-07 00:18:44.499649,-301.69,2207.64,4127.32,4.35,1.33,2.38
2016-03-07 00:18:59.802524,-304.60,2209.56,4125.34,-2.91,1.92,-1.98
2016-03-07 00:19:15.106399,-303.01,2210.55,4127.48,1.59,0.99,2.14
2016-03-07 00:19:30.409274,-301.16,2208.47,4130.65,1.85,-2.08,3.17
2016-03-07 00:19:45.712150,-300.55,2205.80,4132.54,0.61,-2.67,1.89
2016-03-07 00:20:01.000024,-301.64,2211.06,4136.79,-1.09,5.26,4.25
2016-03-07 00:20:16.303899,-303.35,2209.38,4129.28,-1.71,-1.68,-7.51
2016-03-07 00:20:31.605775,-301.75,2212.98,4136.71,1.60,3.60,7.43
2016-03-07 00:20:46.909650,-304.41,2210.75,4133.50,-2.66,-2.23,-3.21
2016-03-07 00:21:02.211525,-308.30,2205.96,4126.01,-3.89,-4.79,-7.49
2016-03-07 00:21:17.515401,-306.93,2206.84,4124.19,1.37,0.88,-1.82
2016-03-07 00:21:32.818276,-302.35,2203.75,4120.29,4.58,-3.09,-3.90
2016-03-07 00:21:48.121151,-302.14,2210.43,4124.49,0.21,6.68,4.20
2016-03-07 00:22:03.425026,-300.87,2207.70,4132.81,1.27,-2.73,8.32
2016-03-07 00:22:18.727902,-306.69,2208.29,4129.84,-5.82,0.59,-2.97
2016-03-07 00:22:34.015776,-299.11,2205.25,4130.14,7.58,-3.04,0.30
2016-03-07 00:22:49.318651,-300.50,2208.09,4129.35,-1.39,2.84,-0.79
2016-03-07 00:23:04.621527,-303.93,2198.98,4125.23,-3.43,-9.11,-4.12
2016-03-07 00:23:19.925402,-297.13,2204.69,4129.57,6.80,5.71,4.34
2016-03-07 00:23:35.228277,-299.92,2205.41,4126.24,-2.79,0.72,-3.33
2016-03-07 00:23:50.531153,-301.54,2205.67,4133.21,-1.62,0.26,6.97
2016-03-07 00:24:05.834028,-300.13,2206.30,4129.59,1.41,0.63,-3.62
2016-03-07 00:24:21.136903,-301.80,2209.78,4126.34,-1.67,3.48,-3.25
2016-03-07 00:24:36.440778,-298.82,2210.25,4126.91,2.98,0.47,0.57
2016-03-07 00:24:51.743654,-303.23,2207.49,4129.22,-4.41,-2.76,2.31
2016-03-07 00:25:07.046529,-301.53,2208.14,4127.07,1.70,0.65,-2.15
2016-03-07 00:25:22.334403,-300.20,2207.67,4135.95,1.33,-0.47,8.88
2016-03-07 00:25:37.637279,-302.05,2210.09,4127.23,-1.85,2.42,-8.72
2016-03-07 00:25:52.940154,-305.73,2208.58,4127.21,-3.68,-1.51,-0.02
2016-03-07 00:26:08.244029,-297.94,2206.61,4129.42,7.79,-1.97,2.21
2016-03-07 00:26:23.546905,-296.66,2209.28,4126.36,1.28,2.67,-3.06
2016-03-07 00:26:38.849780,-297.12,2202.15,4127.87,-0.46,-7.13,1.51
2016-03-07 00:26:54.152655,-297.35,2204.67,4124.91,-0.23,2.52,-2.96
2016-03-07 00:27:09.455530,-299.13,2207.89,4131.73,-1.78,3.22,6.82
2016-03-07 00:27:24.758406,-300.44,2207.62,4129.45,-1.31,-0.27,-2.28
2016-03-07 00:27:40.061281,-294.21,2208.89,4134.72,6.23,1.27,5.27
2016-03-07 00:27:55.364156,-296.58,2205.29,4131.58,-2.37,-3.60,-3.14
2016-03-07 00:28:10.652031,-293.86,2208.23,4125.01,2.72,2.94,-6.57
2016-03-07 00:28:25.954906,-299.30,2209.76,4129.62,-5.44,1.53,4.61
2016-03-07 00:28:41.257781,-299.41,2203.93,4130.75,-0.11,-5.83,1.13
2016-03-07 00:28:56.560656,-301.19,2209.92,4131.77,-1.78,5.99,1.02
2016-03-07 00:29:11.864532,-298.52,2207.08,4131.37,2.67,-2.84,-0.40
2016-03-07 00:29:27.167407,-300.75,2211.03,4129.74,-2.23,3.95,-1.63
2016-03-07 00:29:42.470282,-298.86,2206.44,4133.92,1.89,-4.59,4.18
2016-03-07 00:29:57.773158,-301.42,2208.20,4129.97,-2.56,1.76,-3.95
2016-03-07 00:30:13.077033,-303.72,2203.67,4126.99,-2.30,-4.53,-2.98
2016-03-07 00:30:28.379908,-298.86,2207.68,4130.02,4.86,4.01,3.03
2016-03-07 00:30:43.682783,-299.34,2204.26,4131.45,-0.48,-3.42,1.43
