Date/Time (UTC), Ultra-smoothed Differences
2015-12-20 06:17:13.128073,-0.242
2015-12-20 06:17:29.261995,-0.248
2015-12-20 06:17:45.395918,-0.248
2015-12-20 06:18:01.529841,-0.249
2015-12-20 06:18:17.663764,-0.255
2015-12-20 06:18:33.797687,-0.255
2015-12-20 06:18:49.930609,-0.258
2015-12-20 06:19:06.064532,-0.262
2015-12-20 06:19:22.198455,-0.268
2015-12-20 06:19:38.332378,-0.275
2015-12-20 06:19:54.465301,-0.275
2015-12-20 06:20:10.599223,-0.28
2015-12-20 06:20:26.733146,-0.288
2015-12-20 06:20:42.851068,-0.302
2015-12-20 06:20:58.985991,-0.302
2015-12-20 06:21:15.118914,-0.31
2015-12-20 06:21:31.252837,-0.315
2015-12-20 06:21:47.386759,-0.318
2015-12-20 06:22:03.519682,-0.312
2015-12-20 06:22:19.653605,-0.315
2015-12-20 06:22:35.787528,-0.32
2015-12-20 06:22:51.921450,-0.322
2015-12-20 06:23:08.039372,-0.33
2015-12-20 06:23:24.173295,-0.338
2015-12-20 06:23:40.307218,-0.338
2015-12-20 06:23:56.441141,-0.342
2015-12-20 06:24:12.574064,-0.35
2015-12-20 06:24:28.707986,-0.35
2015-12-20 06:24:44.840909,-0.348
2015-12-20 06:25:00.975832,-0.358
2015-12-20 06:25:17.108755,-0.368
2015-12-20 06:25:33.242678,-0.378
2015-12-20 06:25:49.376600,-0.39
2015-12-20 06:26:05.510523,-0.402
2015-12-20 06:26:21.643446,-0.422
2015-12-20 06:26:37.777369,-0.425
2015-12-20 06:26:53.911292,-0.438
2015-12-20 06:27:10.029213,-0.438
2015-12-20 06:27:26.163136,-0.445
2015-12-20 06:27:42.297059,-0.442
2015-12-20 06:27:58.429982,-0.445
2015-12-20 06:28:14.563905,-0.442
2015-12-20 06:28:30.697827,-0.44
2015-12-20 06:28:46.830750,-0.445
2015-12-20 06:29:02.963673,-0.44
2015-12-20 06:29:19.098596,-0.438
2015-12-20 06:29:35.232519,-0.435
2015-12-20 06:29:51.366441,-0.432
2015-12-20 06:30:07.499364,-0.425
2015-12-20 06:30:23.633287,-0.422
2015-12-20 06:30:39.767210,-0.412
2015-12-20 06:30:55.901133,-0.4
2015-12-20 06:31:12.020054,-0.388
2015-12-20 06:31:28.153977,-0.372
2015-12-20 06:31:44.286900,-0.36
2015-12-20 06:32:00.420823,-0.35
2015-12-20 06:32:16.554746,-0.33
2015-12-20 06:32:32.688668,-0.315
2015-12-20 06:32:48.821591,-0.295
2015-12-20 06:33:04.955514,-0.278
2015-12-20 06:33:21.089437,-0.248
2015-12-20 06:33:37.223360,-0.221
2015-12-20 06:33:53.356282,-0.192
2015-12-20 06:34:09.474204,-0.165
2015-12-20 06:34:25.608127,-0.143
2015-12-20 06:34:41.742050,-0.117
2015-12-20 06:34:57.875973,-0.09
2015-12-20 06:35:14.008895,-0.0685
2015-12-20 06:35:30.142818,-0.0388
2015-12-20 06:35:46.276741,-0.0136
2015-12-20 06:36:02.410664,0.0178
2015-12-20 06:36:18.544587,0.0505
2015-12-20 06:36:34.677509,0.081
2015-12-20 06:36:50.811432,0.109
2015-12-20 06:37:06.929354,0.142
2015-12-20 06:37:23.063277,0.163
2015-12-20 06:37:39.197200,0.185
2015-12-20 06:37:55.331123,0.204
2015-12-20 06:38:11.464045,0.228
2015-12-20 06:38:27.597968,0.246
2015-12-20 06:38:43.731891,0.262
2015-12-20 06:38:59.865814,0.275
2015-12-20 06:39:15.998736,0.285
2015-12-20 06:39:32.132659,0.285
2015-12-20 06:39:48.251581,0.29
2015-12-20 06:40:04.384504,0.29
2015-12-20 06:40:20.518427,0.29
2015-12-20 06:40:36.652350,0.295
2015-12-20 06:40:52.786272,0.292
2015-12-20 06:41:08.919195,0.285
2015-12-20 06:41:25.053118,0.28
2015-12-20 06:41:41.187041,0.272
2015-12-20 06:41:57.320964,0.27
2015-12-20 06:42:13.453886,0.26
2015-12-20 06:42:29.587809,0.255
2015-12-20 06:42:45.720732,0.252
2015-12-20 06:43:01.854655,0.242
2015-12-20 06:43:17.988578,0.224
2015-12-20 06:43:34.107499,0.192
2015-12-20 06:43:50.241422,0.166
2015-12-20 06:44:06.374345,0.130
2015-12-20 06:44:22.507268,0.0962
2015-12-20 06:44:38.642191,0.06
2015-12-20 06:44:54.775113,0.027
2015-12-20 06:45:10.909036,-0.00375
2015-12-20 06:45:27.042959,-0.0372
2015-12-20 06:45:43.176882,-0.071
2015-12-20 06:45:59.309805,-0.103
2015-12-20 06:46:15.443727,-0.135
2015-12-20 06:46:31.577650,-0.16
2015-12-20 06:46:47.710573,-0.194
2015-12-20 06:47:03.844496,-0.226
2015-12-20 06:47:19.963418,-0.26
2015-12-20 06:47:36.097340,-0.29
2015-12-20 06:47:52.231263,-0.325
2015-12-20 06:48:08.364186,-0.36
2015-12-20 06:48:24.498109,-0.385
2015-12-20 06:48:40.632032,-0.408
2015-12-20 06:48:56.765954,-0.435
2015-12-20 06:49:12.898877,-0.462
2015-12-20 06:49:29.032800,-0.48
2015-12-20 06:49:45.166723,-0.502
2015-12-20 06:50:01.299646,-0.52
2015-12-20 06:50:17.433568,-0.528
2015-12-20 06:50:33.567491,-0.53
2015-12-20 06:50:49.685413,-0.538
2015-12-20 06:51:05.819336,-0.538
2015-12-20 06:51:21.953259,-0.545
2015-12-20 06:51:38.086181,-0.545
2015-12-20 06:51:54.220104,-0.545
2015-12-20 06:52:10.354027,-0.545
2015-12-20 06:52:26.487950,-0.542
2015-12-20 06:52:42.621873,-0.545
2015-12-20 06:52:58.755795,-0.545
2015-12-20 06:53:14.888718,-0.542
2015-12-20 06:53:31.022641,-0.542
2015-12-20 06:53:47.156564,-0.54
2015-12-20 06:54:03.289487,-0.532
