Date/Time (UTC), Reading
2015-12-20 03:33:31.380735,13.875
2015-12-20 03:33:47.499657,14.5
2015-12-20 03:34:03.633580,15.375
2015-12-20 03:34:19.767503,16
2015-12-20 03:34:35.901426,16.5
2015-12-20 03:34:52.036349,16.625
2015-12-20 03:35:08.155271,15.625
2015-12-20 03:35:24.289193,14.625
2015-12-20 03:35:40.423116,14.375
2015-12-20 03:35:56.557039,14.125
2015-12-20 03:36:12.691962,14.625
2015-12-20 03:36:28.825885,15.375
2015-12-20 03:36:44.959808,16
2015-12-20 03:37:01.078729,17.375
2015-12-20 03:37:17.213652,18.875
2015-12-20 03:37:33.347575,20.75
2015-12-20 03:37:49.481498,22.375
2015-12-20 03:38:05.615421,24.25
2015-12-20 03:38:21.749344,25.25
2015-12-20 03:38:37.868266,26.75
2015-12-20 03:38:54.002188,27.875
2015-12-20 03:39:10.136111,28.75
2015-12-20 03:39:26.270034,29.5
2015-12-20 03:39:42.403957,29.875
2015-12-20 03:39:58.538880,29.875
2015-12-20 03:40:14.672802,29.5
2015-12-20 03:40:30.790724,29.75
2015-12-20 03:40:46.925647,28.625
2015-12-20 03:41:03.059570,28.5
2015-12-20 03:41:19.193493,28.375
2015-12-20 03:41:35.327416,29
2015-12-20 03:41:51.461338,30.25
2015-12-20 03:42:07.595261,30.5
2015-12-20 03:42:23.714183,30.625
2015-12-20 03:42:39.848106,31.5
2015-12-20 03:42:55.982029,32.75
2015-12-20 03:43:12.116952,33.375
2015-12-20 03:43:28.249874,33.625
2015-12-20 03:43:44.383797,33.375
2015-12-20 03:44:00.517720,33.5
2015-12-20 03:44:16.652643,33.75
2015-12-20 03:44:32.786566,34.25
2015-12-20 03:44:48.905488,33.25
2015-12-20 03:45:05.038410,32.625
2015-12-20 03:45:21.173333,32.375
2015-12-20 03:45:37.307256,32.5
2015-12-20 03:45:53.441179,33.25
2015-12-20 03:46:09.575102,33.25
2015-12-20 03:46:25.710025,33.75
2015-12-20 03:46:41.843947,34.375
2015-12-20 03:46:57.962869,36.25
2015-12-20 03:47:14.096792,37.375
2015-12-20 03:47:30.230715,38.75
2015-12-20 03:47:46.364638,39.5
2015-12-20 03:48:02.498561,40.375
2015-12-20 03:48:18.632483,41.125
2015-12-20 03:48:34.767406,42
2015-12-20 03:48:50.900329,43
2015-12-20 03:49:07.035252,42.875
2015-12-20 03:49:23.154174,43.375
2015-12-20 03:49:39.289097,43.375
2015-12-20 03:49:55.423019,44.25
2015-12-20 03:50:11.556942,44.25
2015-12-20 03:50:27.690865,44.5
2015-12-20 03:50:43.824788,44.625
2015-12-20 03:50:59.958711,44.625
2015-12-20 03:51:16.092633,45
2015-12-20 03:51:32.227556,45.625
2015-12-20 03:51:48.346478,46.5
2015-12-20 03:52:04.480401,46.75
2015-12-20 03:52:20.615324,47.75
2015-12-20 03:52:36.749247,49.25
2015-12-20 03:52:52.883170,50.5
2015-12-20 03:53:09.017092,52.375
2015-12-20 03:53:25.152015,53.5
2015-12-20 03:53:41.269937,54.5
2015-12-20 03:53:57.404860,55.5
2015-12-20 03:54:13.538783,56.125
2015-12-20 03:54:29.672706,56
2015-12-20 03:54:45.807628,55.25
2015-12-20 03:55:01.941551,55.625
2015-12-20 03:55:18.076474,55.125
2015-12-20 03:55:34.210397,55
2015-12-20 03:55:50.329319,54.875
2015-12-20 03:56:06.463242,54.5
2015-12-20 03:56:22.597165,54.375
2015-12-20 03:56:38.731087,54.25
2015-12-20 03:56:54.865010,54.75
2015-12-20 03:57:10.998933,54.75
2015-12-20 03:57:27.133856,55.125
2015-12-20 03:57:43.267779,56
2015-12-20 03:57:59.401701,56.5
2015-12-20 03:58:15.519623,57.25
2015-12-20 03:58:31.653546,58.375
2015-12-20 03:58:47.787469,59.625
2015-12-20 03:59:03.921392,60.375
2015-12-20 03:59:20.055315,60.75
2015-12-20 03:59:36.190237,60
2015-12-20 03:59:52.325160,58.5
2015-12-20 04:00:08.459083,57.625
2015-12-20 04:00:24.593006,56.5
2015-12-20 04:00:40.711928,55.875
2015-12-20 04:00:56.845851,56
2015-12-20 04:01:12.979773,55.875
2015-12-20 04:01:29.114696,56
2015-12-20 04:01:45.247619,57
2015-12-20 04:02:01.382542,58.875
2015-12-20 04:02:17.516465,60.125
2015-12-20 04:02:33.650388,61.875
2015-12-20 04:02:49.769310,62.25
2015-12-20 04:03:05.903232,62.375
2015-12-20 04:03:22.038155,62.5
2015-12-20 04:03:38.172078,62.75
2015-12-20 04:03:54.307001,63.5
2015-12-20 04:04:10.440924,63.5
2015-12-20 04:04:26.574846,63.875
2015-12-20 04:04:42.709769,64.125
2015-12-20 04:04:58.843692,65.5
2015-12-20 04:05:12.326554,66.5
2015-12-20 04:05:28.448502,68
2015-12-20 04:05:44.583425,68.75
2015-12-20 04:06:00.717347,69.125
2015-12-20 04:06:16.850270,69.75
2015-12-20 04:06:32.984193,70.25
2015-12-20 04:06:49.118116,70.75
2015-12-20 04:07:05.252039,71.375
2015-12-20 04:07:21.369960,72.125
2015-12-20 04:07:37.503883,72.625
2015-12-20 04:07:53.637806,74
2015-12-20 04:08:09.771729,75
2015-12-20 04:08:25.905652,76.625
2015-12-20 04:08:42.039574,78.625
2015-12-20 04:08:58.173497,79.625
2015-12-20 04:09:14.307420,80.875
2015-12-20 04:09:30.441343,81.5
2015-12-20 04:09:46.575266,82
2015-12-20 04:10:02.709189,81.75
2015-12-20 04:10:18.843111,82.375
