Date/Time (UTC), Reading
2017-07-30 00:26:39.10,-6322
2017-07-30 00:26:55.83,-6312.5
2017-07-30 00:27:12.57,-6303
2017-07-30 00:27:29.28,-6294
2017-07-30 00:27:46.02,-6285
2017-07-30 00:28:02.75,-6276.5
2017-07-30 00:28:19.48,-6267.5
2017-07-30 00:28:36.22,-6258.5
2017-07-30 00:28:52.95,-6.25E+3
2017-07-30 00:29:09.68,-6241
2017-07-30 00:29:26.42,-6232
2017-07-30 00:29:43.15,-6223
2017-07-30 00:29:59.88,-6213.5
2017-07-30 00:30:16.60,-6204.5
2017-07-30 00:30:33.33,-6196
2017-07-30 00:30:50.07,-6186.5
2017-07-30 00:31:06.80,-6177
2017-07-30 00:31:23.53,-6168
2017-07-30 00:31:40.27,-6159
2017-07-30 00:31:57.00,-6150.5
2017-07-30 00:32:13.73,-6141.5
2017-07-30 00:32:30.47,-6132.5
2017-07-30 00:32:47.18,-6125
2017-07-30 00:33:03.92,-6117.5
2017-07-30 00:33:20.65,-6.11E+3
2017-07-30 00:33:37.38,-6102.5
2017-07-30 00:33:54.12,-6095
2017-07-30 00:34:10.85,-6088
2017-07-30 00:34:27.58,-6081
2017-07-30 00:34:44.30,-6073.5
2017-07-30 00:35:01.03,-6065.5
2017-07-30 00:35:17.77,-6057.5
2017-07-30 00:35:34.50,-6.05E+3
2017-07-30 00:35:51.23,-6042
2017-07-30 00:36:07.97,-6034.5
2017-07-30 00:36:24.70,-6026.5
2017-07-30 00:36:41.43,-6019
2017-07-30 00:36:58.17,-6011
2017-07-30 00:37:14.88,-6002.5
2017-07-30 00:37:31.62,-5994
2017-07-30 00:37:48.35,-5985
2017-07-30 00:38:05.08,-5976.5
2017-07-30 00:38:21.82,-5967.5
2017-07-30 00:38:38.55,-5958.5
2017-07-30 00:38:55.28,-5948.5
2017-07-30 00:39:12.02,-5938.5
2017-07-30 00:39:28.73,-5928.5
2017-07-30 00:39:45.47,-5919
2017-07-30 00:40:02.20,-5909
2017-07-30 00:40:18.93,-5899
2017-07-30 00:40:35.67,-5889
2017-07-30 00:40:52.40,-5879
2017-07-30 00:41:09.13,-5869.5
2017-07-30 00:41:25.86,-5859.5
2017-07-30 00:41:42.58,-5849.5
2017-07-30 00:41:59.32,-5841
2017-07-30 00:42:16.05,-5832
2017-07-30 00:42:32.78,-5823
2017-07-30 00:42:49.52,-5814
2017-07-30 00:43:06.25,-5805.5
2017-07-30 00:43:22.98,-5797
2017-07-30 00:43:39.70,-5788
2017-07-30 00:43:56.43,-5.78E+3
2017-07-30 00:44:13.17,-5772
2017-07-30 00:44:29.90,-5763.5
2017-07-30 00:44:46.63,-5755
2017-07-30 00:45:03.37,-5747
2017-07-30 00:45:20.10,-5.74E+3
2017-07-30 00:45:36.82,-5733
2017-07-30 00:45:53.55,-5726
2017-07-30 00:46:10.28,-5.72E+3
2017-07-30 00:46:27.01,-5713.5
2017-07-30 00:46:43.75,-5707.5
2017-07-30 00:47:00.48,-5701.5
2017-07-30 00:47:17.21,-5695.5
2017-07-30 00:47:33.93,-5.69E+3
2017-07-30 00:47:50.67,-5684
2017-07-30 00:48:07.40,-5678.5
2017-07-30 00:48:24.13,-5673.5
2017-07-30 00:48:40.86,-5668.5
2017-07-30 00:48:57.60,-5663.5
2017-07-30 00:49:14.33,-5659
2017-07-30 00:49:31.06,-5654.5
2017-07-30 00:49:47.78,-5651
2017-07-30 00:50:04.51,-5647.5
2017-07-30 00:50:21.25,-5644.5
2017-07-30 00:50:37.98,-5641.5
2017-07-30 00:50:54.71,-5638.5
2017-07-30 00:51:11.45,-5635
2017-07-30 00:51:28.18,-5631.5
2017-07-30 00:51:44.90,-5628
2017-07-30 00:52:01.63,-5625
2017-07-30 00:52:18.36,-5621.5
2017-07-30 00:52:35.10,-5618.5
2017-07-30 00:52:51.83,-5615.5
2017-07-30 00:53:08.56,-5611.5
2017-07-30 00:53:25.30,-5608
2017-07-30 00:53:42.03,-5603.5
2017-07-30 00:53:58.75,-5599
2017-07-30 00:54:15.48,-5594
2017-07-30 00:54:32.21,-5588.5
2017-07-30 00:54:48.95,-5582
2017-07-30 00:55:05.68,-5575.5
2017-07-30 00:55:22.41,-5569
2017-07-30 00:55:39.15,-5561.5
2017-07-30 00:55:55.86,-5553.5
2017-07-30 00:56:12.60,-5545.5
2017-07-30 00:56:29.33,-5537
2017-07-30 00:56:46.06,-5528.5
2017-07-30 00:57:02.80,-5518.5
2017-07-30 00:57:19.53,-5509
2017-07-30 00:57:36.25,-5498
2017-07-30 00:57:52.98,-5488
2017-07-30 00:58:09.71,-5477
2017-07-30 00:58:26.45,-5467
2017-07-30 00:58:43.18,-5455.5
2017-07-30 00:58:59.91,-5445
2017-07-30 00:59:16.65,-5434
2017-07-30 00:59:33.36,-5424
2017-07-30 00:59:50.10,-5413.5
2017-07-30 01:00:06.83,-5403
2017-07-30 01:00:23.56,-5393
2017-07-30 01:00:40.30,-5383.5
2017-07-30 01:00:57.03,-5374
2017-07-30 01:01:13.76,-5364
2017-07-30 01:01:30.50,-5353.5
2017-07-30 01:01:47.21,-5344
2017-07-30 01:02:03.95,-5334
2017-07-30 01:02:20.68,-5324
2017-07-30 01:02:37.41,-5314.5
2017-07-30 01:02:54.15,-5305
2017-07-30 01:03:10.88,-5295.5
2017-07-30 01:03:27.61,-5286
2017-07-30 01:03:44.33,-5277
2017-07-30 01:04:01.06,-5267
2017-07-30 01:04:17.80,-5257.5
2017-07-30 01:04:34.53,-5248
2017-07-30 01:04:51.26,-5238.5
2017-07-30 01:05:08.00,-5229
2017-07-30 01:05:24.73,-5219
2017-07-30 01:05:41.46,-5208.5
2017-07-30 01:05:58.20,-5198.5
2017-07-30 01:06:14.93,-5188
2017-07-30 01:06:31.65,-5177
2017-07-30 01:06:48.38,-5166.5
2017-07-30 01:07:05.11,-5155.5
2017-07-30 01:07:21.85,-5144.5
2017-07-30 01:07:38.58,-5133.5
2017-07-30 01:07:55.31,-5122.5
2017-07-30 01:08:12.05,-5110.5
2017-07-30 01:08:28.76,-5099
2017-07-30 01:08:45.50,-5087.5
2017-07-30 01:09:02.23,-5076
2017-07-30 01:09:18.96,-5065
2017-07-30 01:09:35.70,-5053.5
2017-07-30 01:09:52.43,-5042.5
2017-07-30 01:10:09.16,-5031.5
2017-07-30 01:10:25.90,-5021
2017-07-30 01:10:42.63,-5.01E+3
2017-07-30 01:10:59.36,-4999.6
2017-07-30 01:11:16.08,-4989
2017-07-30 01:11:32.81,-4978.4
2017-07-30 01:11:49.55,-4967.8
2017-07-30 01:12:06.28,-4957.2
2017-07-30 01:12:23.01,-4946.3
2017-07-30 01:12:39.75,-4935.5
2017-07-30 01:12:56.48,-4924.6
2017-07-30 01:13:13.21,-4914.0
2017-07-30 01:13:29.93,-4903.6
2017-07-30 01:13:46.66,-4893.4
2017-07-30 01:14:03.39,-4883
2017-07-30 01:14:20.13,-4872.4
2017-07-30 01:14:36.86,-4861.7
2017-07-30 01:14:53.59,-4850.8
2017-07-30 01:15:10.33,-4839.8
2017-07-30 01:15:27.06,-4828.8
2017-07-30 01:15:43.78,-4817.6
2017-07-30 01:16:00.51,-4806.4
2017-07-30 01:16:17.24,-4795.4
2017-07-30 01:16:33.98,-4784.2
2017-07-30 01:16:50.71,-4773.1
2017-07-30 01:17:07.44,-4762.0
2017-07-30 01:17:24.18,-4751.0
2017-07-30 01:17:40.90,-4739.8
2017-07-30 01:17:57.63,-4728.8
2017-07-30 01:18:14.36,-4718
2017-07-30 01:18:31.09,-4707.8
2017-07-30 01:18:47.83,-4698.2
2017-07-30 01:19:04.56,-4688.3
2017-07-30 01:19:21.29,-4678.1
2017-07-30 01:19:38.01,-4667.8
2017-07-30 01:19:54.74,-4657.6
2017-07-30 01:20:11.48,-4647.4
2017-07-30 01:20:28.21,-4637.2
2017-07-30 01:20:44.94,-4626.8
2017-07-30 01:21:01.68,-4616.2
2017-07-30 01:21:18.41,-4606.0
2017-07-30 01:21:35.14,-4596.3
2017-07-30 01:21:51.88,-4587.0
2017-07-30 01:22:08.59,-4578.2
2017-07-30 01:22:25.33,-4570.0
2017-07-30 01:22:42.06,-4562.4
2017-07-30 01:22:58.79,-4554.6
2017-07-30 01:23:15.53,-4546.8
2017-07-30 01:23:32.26,-4539.6
2017-07-30 01:23:48.99,-4533
2017-07-30 01:24:05.73,-4526.4
2017-07-30 01:24:22.44,-4519.8
2017-07-30 01:24:39.18,-4513.8
2017-07-30 01:24:55.91,-4508.6
2017-07-30 01:25:12.64,-4504.1
2017-07-30 01:25:29.38,-4500.2
2017-07-30 01:25:46.11,-4496.8
2017-07-30 01:26:02.84,-4494
2017-07-30 01:26:19.57,-4491.8
2017-07-30 01:26:36.29,-4490.4
2017-07-30 01:26:53.03,-4488.9
2017-07-30 01:27:09.76,-4487.4
2017-07-30 01:27:26.49,-4486
2017-07-30 01:27:43.22,-4484.0
2017-07-30 01:27:59.96,-4481.4
2017-07-30 01:28:16.69,-4478.0
2017-07-30 01:28:33.42,-4474.6
2017-07-30 01:28:50.16,-4471.4
2017-07-30 01:29:06.89,-4468.1
2017-07-30 01:29:23.62,-4464.8
2017-07-30 01:29:40.34,-4461.6
2017-07-30 01:29:57.07,-4458.4
2017-07-30 01:30:13.81,-4455.1
2017-07-30 01:30:30.54,-4451.8
2017-07-30 01:30:47.27,-4448.6
2017-07-30 01:31:04.01,-4445.4
2017-07-30 01:31:20.74,-4442.1
2017-07-30 01:31:37.47,-4438.8
2017-07-30 01:31:54.21,-4435.6
2017-07-30 01:32:10.92,-4432.4
2017-07-30 01:32:27.66,-4429.1
2017-07-30 01:32:44.39,-4425.8
2017-07-30 01:33:01.12,-4422.6
2017-07-30 01:33:17.86,-4419.9
2017-07-30 01:33:34.59,-4417.9
2017-07-30 01:33:51.32,-4416.6
2017-07-30 01:34:08.06,-4416
2017-07-30 01:34:24.79,-4416
2017-07-30 01:34:41.52,-4415.3
2017-07-30 01:34:58.26,-4414.0
2017-07-30 01:35:14.99,-4411.9
2017-07-30 01:35:31.72,-4409.8
2017-07-30 01:35:48.45,-4407.8
2017-07-30 01:36:05.17,-4405.8
2017-07-30 01:36:21.91,-4403.7
2017-07-30 01:36:38.64,-4401.6
2017-07-30 01:36:55.37,-4399.6
2017-07-30 01:37:12.10,-4397.6
2017-07-30 01:37:28.84,-4395.5
2017-07-30 01:37:45.57,-4393.4
2017-07-30 01:38:02.30,-4391.4
2017-07-30 01:38:19.04,-4389.4
2017-07-30 01:38:35.77,-4387.3
2017-07-30 01:38:52.50,-4385.2
2017-07-30 01:39:09.24,-4383.2
2017-07-30 01:39:25.97,-4381.2
2017-07-30 01:39:42.70,-4379.0
2017-07-30 01:39:59.44,-4377
2017-07-30 01:40:16.17,-4375.6
2017-07-30 01:40:32.90,-4375
